,clndr_id,default_flag,clndr_name,proj_id,base_clndr_id,last_chng_date,clndr_type,day_hr_cnt,week_hr_cnt,month_hr_cnt,year_hr_cnt,clndr_data
0,1422,N,BEW 7 Day SIL,,,2013-10-15 00:00,CA_Base,9,63,270,2000,(0||CalendarData()(  (0||DaysOfWeek()(    (0||1()(      (0||0(s|07:00|f|12:00)())      (0||1(s|13:00|f|17:00)())))    (0||2()(      (0||0(s|07:00|f|12:00)())      (0||1(s|13:00|f|17:00)())))    (0||3()(      (0||0(s|07:00|f|12:00)())      (0||1(s|13:00|f|17:00)())))    (0||4()(      (0||0(s|07:00|f|12:00)())      (0||1(s|13:00|f|17:00)())))    (0||5()(      (0||0(s|07:00|f|12:00)())      (0||1(s|13:00|f|17:00)())))    (0||6()(      (0||0(s|07:00|f|12:00)())      (0||1(s|13:00|f|17:00)())))    (0||7()(      (0||0(s|07:00|f|12:00)())      (0||1(s|13:00|f|17:00)())))))  (0||VIEW(ShowTotal|N)())  (0||Exceptions()(    (0||0(d|41471)(      (0||0(s|08:00|f|17:00)())))    (0||1(d|41518)(      (0||0(s|07:00|f|12:00)())      (0||1(s|13:00|f|17:00)())))))))
1,1423,N,BEW 5 Day SIL,,,2013-10-15 00:00,CA_Base,9,45,189,2268,(0||CalendarData()(  (0||DaysOfWeek()(    (0||1()(      (0||0(s|07:00|f|12:00)())      (0||1(s|13:00|f|17:00)())))    (0||2()(      (0||0(s|07:00|f|12:00)())      (0||1(s|13:00|f|17:00)())))    (0||3()(      (0||0(s|07:00|f|12:00)())      (0||1(s|13:00|f|17:00)())))    (0||4()(      (0||0(s|07:00|f|12:00)())      (0||1(s|13:00|f|17:00)())))    (0||5()(      (0||0(s|07:00|f|12:00)())      (0||1(s|13:00|f|17:00)())))    (0||6()())    (0||7()())))  (0||VIEW(ShowTotal|N)())  (0||Exceptions()(    (0||0(d|41478)())    (0||1(d|41493)())    (0||2(d|41494)())    (0||3(d|41497)(      (0||0(s|08:00|f|16:00)())))    (0||4(d|41535)(      (0||0(s|00:00|f|00:30)())      (0||1(s|07:00|f|12:00)())      (0||2(s|13:00|f|17:00)())))    (0||5(d|41562)(      (0||0(s|07:00|f|17:00)())))    (0||6(d|41563)())    (0||7(d|41564)())    (0||8(d|41569)(      (0||0(s|08:00|f|17:00)())))    (0||9(d|41583)())    (0||10(d|41596)())    (0||11(d|41640)())    (0||12(d|41652)())    (0||13(d|41784)())    (0||14(d|41843)())    (0||15(d|41848)())    (0||16(d|41849)())    (0||17(d|41850)())    (0||18(d|41851)())    (0||19(d|41917)())    (0||20(d|41918)())    (0||21(d|41919)(      (0||0(s|08:00|f|16:00)())))    (0||22(d|41961)())    (0||23(d|42005)())    (0||24(d|42141)())    (0||25(d|42142)())    (0||26(d|42143)())    (0||27(d|42144)())    (0||28(d|42150)())    (0||29(d|42208)())    (0||30(d|42291)())    (0||31(d|42326)())    (0||32(d|42361)())    (0||33(d|42493)())    (0||34(d|42556)())    (0||35(d|42557)())    (0||36(d|42558)())    (0||37(d|42561)())))))
