,rsrc_rate_id,rsrc_id,max_qty_per_hr,cost_per_qty,start_date,shift_period_id,cost_per_qty2,cost_per_qty3,cost_per_qty4,cost_per_qty5
0,2631,2510,0.77777778,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
1,2632,2505,1,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
2,2633,2527,0.77777778,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
3,2634,2506,1,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
4,2635,2511,1,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
5,2636,2515,10.11111111,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
6,2637,2512,0.22222222,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
7,2638,2513,0.44444444,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
8,2639,2518,0.22222222,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
9,2640,2514,0.66666667,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
10,2641,2520,0.22222222,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
11,2642,2516,0.22222222,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
12,2643,2517,0.44444444,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
13,2644,2523,0.88888889,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
14,2645,2519,0.22222222,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
15,2646,2525,0.66666667,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
16,2647,2521,0.11111111,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
17,2648,2522,0.11111111,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
18,2649,2542,0.22222222,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
19,2650,2524,0.11111111,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
20,2651,2552,0.11111111,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
21,2652,2526,0.11111111,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
22,2653,2549,0.22222222,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
23,2654,2528,0.22222222,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
24,2655,2529,0.11111111,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
25,2656,2530,0.33333333,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
26,2657,2531,0.44444444,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
27,2658,2532,0.11111111,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
28,2659,2533,0.22222222,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
29,2660,2534,0.55555556,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
30,2661,2535,0.55555556,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
31,2662,2536,1.55555556,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
32,2663,2537,0.88888889,0.00,2013-01-01 00:00,,0.00,0.00,0.00,0.00
