,task_id,actv_code_type_id,actv_code_id,proj_id
0,93427,7950,12738,1685
1,93428,7950,12738,1685
2,93429,7950,12738,1685
3,93439,7950,12738,1685
4,93440,7950,12738,1685
5,93441,7950,12738,1685
6,93445,7950,12738,1685
7,93446,7950,12738,1685
8,93447,7950,12738,1685
9,93451,7950,12738,1685
10,93452,7950,12738,1685
11,93453,7950,12738,1685
12,93457,7950,12738,1685
13,93458,7950,12738,1685
14,93459,7950,12738,1685
15,93463,7950,12738,1685
16,93464,7950,12738,1685
17,93465,7950,12738,1685
18,93469,7950,12738,1685
19,93470,7950,12738,1685
20,93471,7950,12738,1685
21,93475,7950,12738,1685
22,93476,7950,12738,1685
23,93477,7950,12738,1685
24,93481,7950,12738,1685
25,93482,7950,12738,1685
26,93483,7950,12738,1685
27,93487,7950,12738,1685
28,93488,7950,12738,1685
29,93489,7950,12738,1685
30,93493,7950,12738,1685
31,93494,7950,12738,1685
32,93495,7950,12738,1685
33,93499,7950,12738,1685
34,93500,7950,12738,1685
35,93501,7950,12738,1685
36,93504,7950,12738,1685
37,93505,7950,12738,1685
38,93507,7950,12738,1685
39,93508,7950,12738,1685
40,93509,7950,12738,1685
41,93512,7950,12738,1685
42,93513,7950,12738,1685
43,93515,7950,12738,1685
44,93516,7950,12738,1685
45,93517,7950,12738,1685
46,93521,7950,12738,1685
47,93522,7950,12738,1685
48,93523,7950,12738,1685
49,93527,7950,12738,1685
50,93528,7950,12738,1685
51,93530,7950,12738,1685
52,93531,7950,12738,1685
53,93534,7950,12738,1685
54,93535,7950,12738,1685
55,96673,7950,12738,1685
56,96674,7950,12738,1685
57,96683,7950,12738,1685
58,96684,7950,12738,1685
59,96692,7950,12738,1685
60,96693,7950,12738,1685
61,96701,7950,12738,1685
62,96702,7950,12738,1685
63,98676,7950,12738,1685
64,98677,7950,12738,1685
65,98678,7950,12738,1685
66,99639,7950,12738,1685
67,99640,7950,12738,1685
68,99641,7950,12738,1685
69,99645,7950,12738,1685
70,99646,7950,12738,1685
71,99647,7950,12738,1685
72,99650,7950,12738,1685
73,99651,7950,12738,1685
74,99652,7950,12738,1685
75,99673,7950,12738,1685
76,99674,7950,12738,1685
77,99675,7950,12738,"1685
%E"
