,rsrc_rate_id,rsrc_id,max_qty_per_hr,cost_per_qty,start_date,shift_period_id,cost_per_qty2,cost_per_qty3,cost_per_qty4,cost_per_qty5
0,2532,2911,1,0.00,2011-01-01 00:00,,0.00,0.00,0.00,0.00
1,2533,2912,1,0.00,2011-01-01 00:00,,0.00,0.00,0.00,0.00
2,2534,2910,1,0.00,2011-01-01 00:00,,0.00,0.00,0.00,0.00
3,2535,2909,1,0.00,2011-01-01 00:00,,0.00,0.00,0.00,0.00
4,2540,2914,1,0.00,2012-01-01 00:00,,,,,
