,rsrc_rate_id,rsrc_id,max_qty_per_hr,cost_per_qty,start_date,shift_period_id,cost_per_qty2,cost_per_qty3,cost_per_qty4,cost_per_qty5
0,2187,1857,1,0.00,2004-01-01 00:00,,0.00,0.00,0.00,0.00
1,2188,1858,1,0.00,2004-01-01 00:00,,0.00,0.00,0.00,0.00
2,2213,1926,1,0.00,2005-01-01 00:00,,,,,
3,2261,1878,1,0.00,2004-01-01 00:00,,0.00,0.00,0.00,0.00
4,2342,2008,1,0.00,2005-01-01 00:00,,0.00,0.00,0.00,0.00
