,task_id,proj_id,wbs_id,clndr_id,est_wt,phys_complete_pct,rev_fdbk_flag,lock_plan_flag,auto_compute_act_flag,complete_pct_type,task_type,duration_type,review_type,status_code,task_code,task_name,rsrc_id,total_float_hr_cnt,free_float_hr_cnt,remain_drtn_hr_cnt,act_work_qty,remain_work_qty,target_work_qty,target_drtn_hr_cnt,target_equip_qty,act_equip_qty,remain_equip_qty,cstr_date,act_start_date,act_end_date,late_start_date,late_end_date,expect_end_date,early_start_date,early_end_date,restart_date,reend_date,target_start_date,target_end_date,review_end_date,rem_late_start_date,rem_late_end_date,cstr_type,priority_type,suspend_date,resume_date,float_path,float_path_order,guid,tmpl_guid,cstr_date2,cstr_type2,driving_path_flag,act_this_per_work_qty,act_this_per_equip_qty,external_early_start_date,external_late_end_date,create_date,update_date,create_user,update_user,old_restart_date,old_reend_date,old_remain_drtn_hr_cnt
65,80914,760,10186,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,V30_02_150,   ,,440,0,96,0,0,0,96,0,0,0,,,,2008-11-04 08:00,2008-11-17 16:00,,2008-08-17 08:00,2008-08-30 16:00,2008-10-14 08:00,2008-10-27 16:00,2008-10-14 08:00,2008-10-27 16:00,,2008-11-04 08:00,2008-11-17 16:00,,PT_Normal,,,,,x1YKjIgzGUyjFZK1PA5i0A,,,,N,0,0,,,2010-05-05 12:12,2010-05-05 12:12,admin,admin,,,
66,80915,760,10186,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,V30_02_160,   ,,440,0,120,0,264,264,120,0,0,0,,,,2008-11-18 08:00,2008-12-04 16:00,,2008-08-31 08:00,2008-09-20 16:00,2008-10-28 08:00,2008-11-13 16:00,2008-10-28 08:00,2008-11-13 16:00,,2008-11-18 08:00,2008-12-04 16:00,,PT_Normal,,,,,xeVrr/sXPk65o7enqCwbgw,,,,N,0,0,,,2010-05-05 12:12,2010-05-05 12:12,admin,admin,,,
67,80916,760,10186,843,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,V30_02_170,   ,,664,0,120,0,0,0,120,0,0,0,,,,2008-12-13 08:00,2008-12-27 16:00,,2008-09-21 08:00,2008-10-05 16:00,2008-11-14 08:00,2008-11-28 16:00,2008-11-14 08:00,2008-11-28 16:00,,2008-12-13 08:00,2008-12-27 16:00,,PT_Normal,,,,,bYOJw2eBPkqU/XAEOyi8KQ,,,,N,0,0,,,2010-05-05 12:12,2010-05-05 12:12,admin,admin,,,
68,80917,760,10186,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,V30_02_200,   ,,488,0,40,0,0,0,40,0,0,0,,,,2008-12-28 08:00,2009-01-01 16:00,,2008-10-11 08:00,2008-10-15 16:00,2008-11-29 08:00,2008-12-03 16:00,2008-11-29 08:00,2008-12-03 16:00,,2008-12-28 08:00,2009-01-01 16:00,,PT_Normal,,,,,wRjh88691EeLiPXwpS5bpg,,,,N,0,0,,,2010-05-05 12:12,2010-05-05 12:12,admin,admin,,,
69,80918,760,10186,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,V30_02_210,  ,,488,0,56,0,0,0,56,0,0,0,,,,2009-01-03 08:00,2009-01-10 16:00,,2008-10-16 08:00,2008-10-23 16:00,2008-12-04 08:00,2008-12-18 16:00,2008-12-04 08:00,2008-12-18 16:00,,2009-01-03 08:00,2009-01-10 16:00,,PT_Normal,,,,,aKbAyrT9B0eAJYAdJLGqpA,,,,N,0,0,,,2010-05-05 12:12,2010-05-05 12:12,admin,admin,,,
70,80919,760,10186,843,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,V30_02_220,    ,,632,0,80,0,0,0,80,0,0,0,,,,2009-01-11 08:00,2009-01-20 16:00,,2008-10-24 08:00,2008-11-02 16:00,2008-12-19 08:00,2008-12-28 16:00,2008-12-19 08:00,2008-12-28 16:00,,2009-01-11 08:00,2009-01-20 16:00,,PT_Normal,,,,,yfhTg9iV70qPZnL80EGMUA,,,,N,0,0,,,2010-05-05 12:12,2010-05-05 12:12,admin,admin,,,
71,80920,760,10187,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,V30_02_230,   ,,744,104,48,0,0,0,48,0,0,0,,,,2009-01-13 08:00,2009-01-19 16:00,,2008-09-06 08:00,2008-09-13 16:00,2008-11-02 08:00,2008-11-08 16:00,2008-11-02 08:00,2008-11-08 16:00,,2009-01-13 08:00,2009-01-19 16:00,,PT_Normal,,,,,VxvveGSIF0G5mpxrrl7uKg,,,,N,0,0,,,2010-05-05 12:12,2010-05-05 12:12,admin,admin,,,
72,80921,760,10187,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,V30_02_240,   ,,640,144,48,0,0,0,48,0,0,0,,,,2009-01-20 08:00,2009-01-26 16:00,,2008-10-12 08:00,2008-10-18 16:00,2008-12-13 08:00,2008-12-18 16:00,2008-12-13 08:00,2008-12-18 16:00,,2009-01-20 08:00,2009-01-26 16:00,,PT_Normal,,,,,wlwDvckYEUGoIZIBRFTMIw,,,,N,0,0,,,2010-05-05 12:12,2010-05-05 12:12,admin,admin,,,
73,80922,760,10187,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,V30_02_250,   ,,496,0,24,0,0,0,24,0,0,0,,,,2009-01-27 08:00,2009-01-29 16:00,,2008-11-09 08:00,2008-11-11 16:00,2009-01-04 08:00,2009-01-06 16:00,2009-01-04 08:00,2009-01-06 16:00,,2009-01-27 08:00,2009-01-29 16:00,,PT_Normal,,,,,jqTawmJOV0ywKtQRi9FwIw,,,,N,0,0,,,2010-05-05 12:12,2010-05-05 12:12,admin,admin,,,
74,80923,760,10184,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,V30_02_260,  ,,496,0,56,0,200,200,56,0,0,0,,,,2009-01-31 08:00,2009-02-07 16:00,,2008-11-12 08:00,2008-11-19 16:00,2009-01-07 08:00,2009-01-14 16:00,2009-01-07 08:00,2009-01-14 16:00,,2009-01-31 08:00,2009-02-07 16:00,,PT_Normal,,,,,lWqz3vxe10yczXomoffQeQ,,,,N,0,0,,,2010-05-05 12:12,2010-05-05 12:12,admin,admin,,,
75,80924,760,10183,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,V30_02_270,  ,,752,0,40,0,16,16,40,0,0,0,,,,2009-04-11 08:00,2009-04-15 16:00,,2008-12-22 08:00,2008-12-27 16:00,2009-02-09 08:00,2009-02-14 16:00,2009-02-09 08:00,2009-02-14 16:00,,2009-04-11 08:00,2009-04-15 16:00,,PT_Normal,,,,,fQxmOADorESynd4R+ulN0A,,,,N,0,0,,,2010-05-05 12:12,2010-05-05 12:12,admin,admin,,,
76,80925,760,10188,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,V30_02_280,   ,,496,0,168,0,0,0,168,0,0,0,,,,2009-03-04 08:00,2009-03-28 16:00,,2008-12-22 08:00,2009-01-14 16:00,2009-02-09 08:00,2009-03-04 16:00,2009-02-09 08:00,2009-03-04 16:00,,2009-03-04 08:00,2009-03-28 16:00,,PT_Normal,,,,,Aenrr79i+kWZOjjrCICDsA,,,,N,0,0,,,2010-05-05 12:12,2010-05-05 12:12,admin,admin,,,
77,80926,760,10183,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,V30_02_290,   ,,624,0,24,0,40,40,24,0,0,0,,,,2009-05-11 08:00,2009-05-13 16:00,,2009-02-09 08:00,2009-02-11 16:00,2009-03-30 08:00,2009-04-01 16:00,2009-03-30 08:00,2009-04-01 16:00,,2009-05-11 08:00,2009-05-13 16:00,,PT_Normal,,,,,2PGMJ0+QwUmFVFTjkBN55A,,,,N,0,0,,,2010-05-05 12:12,2010-05-05 12:12,admin,admin,,,
78,80927,760,10189,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,V30_02_300,   ,,496,0,48,0,0,0,48,0,0,0,,,,2009-02-08 08:00,2009-02-14 16:00,,2008-11-20 08:00,2008-11-26 16:00,2009-01-15 08:00,2009-01-21 16:00,2009-01-15 08:00,2009-01-21 16:00,,2009-02-08 08:00,2009-02-14 16:00,,PT_Normal,,,,,rshhjoxIp0mdJ6g1TH2kEA,,,,N,0,0,,,2010-05-05 12:12,2010-05-05 12:12,admin,admin,,,
79,80928,760,10176,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,V30_02_310,  ,,512,16,32,0,0,0,32,0,0,0,,,,2009-02-10 08:00,2009-02-14 16:00,,2008-11-20 08:00,2008-11-24 16:00,2009-01-15 08:00,2009-01-19 16:00,2009-01-15 08:00,2009-01-19 16:00,,2009-02-10 08:00,2009-02-14 16:00,,PT_Normal,,,,,MOb8uiWZYkWjSZr5KtBCmg,,,,N,0,0,,,2010-05-05 12:12,2010-05-05 12:12,admin,admin,,,
80,80929,760,10176,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,V30_02_320,  ,,864,168,48,0,0,0,48,0,0,0,2008-11-22 00:00,,,2009-04-27 08:00,2009-05-03 16:00,,2008-12-22 08:00,2008-12-28 16:00,2009-02-09 08:00,2009-02-15 16:00,2009-02-09 08:00,2009-02-15 16:00,,2009-04-27 08:00,2009-05-03 16:00,CS_MSOA,PT_Normal,,,,,uYp3aMpfzkOj2FV0kmEYZA,,,,N,0,0,,,2010-05-05 12:12,2010-05-05 12:12,admin,admin,,,
81,80930,760,10175,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,V30_02_330,  ,,752,0,40,0,0,0,40,0,0,0,,,,2009-04-16 08:00,2009-04-21 16:00,,2008-12-28 08:00,2009-01-01 16:00,2009-02-15 08:00,2009-02-19 16:00,2009-02-15 08:00,2009-02-19 16:00,,2009-04-16 08:00,2009-04-21 16:00,,PT_Normal,,,,,Y2nqijyb/0KEGw468s/7HA,,,,N,0,0,,,2010-05-05 12:12,2010-05-05 12:12,admin,admin,,,
82,80931,760,10183,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,V30_02_340,  ,,624,0,16,0,0,0,16,0,0,0,,,,2009-05-14 08:00,2009-05-16 16:00,,2009-02-12 08:00,2009-02-14 16:00,2009-04-02 08:00,2009-04-04 16:00,2009-04-02 08:00,2009-04-04 16:00,,2009-05-14 08:00,2009-05-16 16:00,,PT_Normal,,,,,/9q5+e3hd0qaVS7Uu3VqGQ,,,,N,0,0,,,2010-05-05 12:12,2010-05-05 12:12,admin,admin,,,
83,80932,760,10185,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,V30_02_350, ,,624,128,24,0,0,0,24,0,0,0,,,,2009-05-17 08:00,2009-05-19 16:00,,2009-02-15 08:00,2009-02-17 16:00,2009-04-05 08:00,2009-04-07 16:00,2009-04-05 08:00,2009-04-07 16:00,,2009-05-17 08:00,2009-05-19 16:00,,PT_Normal,,,,,u+pKGm52jEKiDTZ81FEruA,,,,N,0,0,,,2010-05-05 12:12,2010-05-05 12:12,admin,admin,,,
84,80933,760,10184,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,V30_02_360,   ,,496,0,120,0,400,400,120,0,0,0,,,,2009-02-15 08:00,2009-03-03 16:00,,2008-11-27 08:00,2008-12-21 16:00,2009-01-22 08:00,2009-02-08 16:00,2009-01-22 08:00,2009-02-08 16:00,,2009-02-15 08:00,2009-03-03 16:00,,PT_Normal,,,,,7bPNIgG7fESyR/L08qoI9A,,,,N,0,0,,,2010-05-05 12:12,2010-05-05 12:12,admin,admin,,,
85,80934,760,10192,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,V30_02_370,  ,,752,0,40,0,112,112,40,0,0,0,,,,2009-04-22 08:00,2009-04-27 16:00,,2009-01-03 08:00,2009-01-07 16:00,2009-02-21 08:00,2009-02-25 16:00,2009-02-21 08:00,2009-02-25 16:00,,2009-04-22 08:00,2009-04-27 16:00,,PT_Normal,,,,,SLedqPZREkGiZu0trIkftQ,,,,N,0,0,,,2010-05-05 12:12,2010-05-05 12:12,admin,admin,,,
86,80935,760,10184,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,V30_02_380, ,,496,0,168,0,416,416,168,0,0,0,,,,2009-03-29 08:00,2009-04-21 16:00,,2009-01-15 08:00,2009-02-08 16:00,2009-03-05 08:00,2009-03-29 16:00,2009-03-05 08:00,2009-03-29 16:00,,2009-03-29 08:00,2009-04-21 16:00,,PT_Normal,,,,,raG4L0YGYEqWJepqL4gIkg,,,,N,0,0,,,2010-05-05 12:12,2010-05-05 12:12,admin,admin,,,
87,80936,760,10185,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,V30_02_390,H.D.F.   ,,696,0,24,0,0,0,24,0,0,0,,,,2009-04-02 08:00,2009-04-05 16:00,,2008-12-22 08:00,2008-12-24 16:00,2009-02-09 08:00,2009-02-11 16:00,2009-02-09 08:00,2009-02-11 16:00,,2009-04-02 08:00,2009-04-05 16:00,,PT_Normal,,,,,+0gJqS2gAUCAh8t0ykeAFg,,,,N,0,0,,,2010-05-05 12:12,2010-05-05 12:12,admin,admin,,,
88,80937,760,10185,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,V30_02_400, ,,696,0,64,0,80,80,64,0,0,0,,,,2009-04-06 08:00,2009-04-14 16:00,,2008-12-25 08:00,2009-01-03 16:00,2009-02-12 08:00,2009-02-21 16:00,2009-02-12 08:00,2009-02-21 16:00,,2009-04-06 08:00,2009-04-14 16:00,,PT_Normal,,,,,1AOLiN3UykGTTjJ2V3QyNA,,,,N,0,0,,,2010-05-05 12:12,2010-05-05 12:12,admin,admin,,,
