,rsrc_id,parent_rsrc_id,clndr_id,role_id,shift_id,user_id,pobs_id,guid,rsrc_seq_num,email_addr,employee_code,office_phone,other_phone,rsrc_name,rsrc_short_name,rsrc_title_name,def_qty_per_hr,cost_qty_type,ot_factor,active_flag,auto_compute_act_flag,def_cost_qty_link_flag,ot_flag,curr_id,unit_id,rsrc_type,location_id,rsrc_notes,load_tasks_flag,level_flag,last_checksum
11,6910,6904,6591,,,,,6zTL6kV+2UynwT/YqiW6AQ,22500,,,,,Tank #2,P4.2.2,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
12,6911,6902,6590,,,,,uSJmlXseZkiywd2VaSSGRw,0,,,,,Geo Technical Survey,R-44,,1,QT_Hour,,Y,Y,N,N,1,,RT_Labor,,,,,
13,6912,6905,6590,,,,,VMRjkim9+USLOQSAPRvKzg,2,,,,,Quantity Surveyor (Material Specialist),R-45,,1,QT_Hour,,Y,Y,N,N,1,,RT_Labor,,,,,
14,6913,6905,6590,,,,,RGo+PfjdOEC5C5CREsuD2g,1,,,,,Structural Design Engineer,R-46,,1,QT_Hour,,Y,Y,N,N,1,,RT_Labor,,,,,
15,6914,6902,6590,1570,,,,VQjXX4+DL0+fcaj6rB/8Sg,1,,,,,Third party for ALuminum Dome Roof Supervisor,TP2-1,,1,QT_Hour,1.5,Y,Y,N,N,1,,RT_Labor,,,,,
16,6915,6905,6590,1571,163,,,MqQhY7ERw0O55d6v7gYf3g,3,,,,,Project Engineer,PE-3,,1.25,QT_Hour,1.5,Y,Y,N,Y,1,,RT_Labor,,<HTML><BODY></BODY></HTML>,,,
17,6916,6902,6590,,,,,gkFSFpmwN0is6RE4CH+e3w,2,,,,,Concrete Testing-Third party inspection,CT-1,,1,QT_Hour,,Y,Y,N,N,1,,RT_Labor,,,,,
18,6917,6905,6590,,,,,Ldd/08UV70qHnUzOXpdYXQ,0,,,,,Mechanical Design Engineer,R-43,,1,QT_Hour,1.5,Y,Y,N,Y,1,,RT_Labor,,,,,
19,6918,6906,6591,,,,,mumjCzC5EUiZ5GOccnBDjQ,21600,,,,,Tank #1,P4.1.1,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
20,6919,6906,6591,,,,,uo2m9zP7eEK7qGVe+2gh5g,21600,,,,,Tank #3,P4.1.3,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
21,6920,6907,6590,,,,,FuY7XN/H+keDB73LBiXabA,400,,,,,Boom Lift (2 Man * 20M Max),E-6,,1.25,QT_Hour,,Y,Y,N,N,1,,RT_Equip,,,,,
22,6921,6907,6590,,,,,7hP459V3n0CHZXIODkHHEw,700,,,,,Diesel Truck,E-9,,1.25,QT_Hour,,Y,Y,N,N,1,,RT_Equip,,,,,
23,6922,6907,6590,,,,,CfzWIpH3F0+fIy5TZEHV/g,1000,,,,,Cutting Machine,E-12,,1.25,QT_Hour,,Y,Y,N,N,1,,RT_Equip,,,,,
24,6923,6907,6590,,163,,,qs5uuSBE1UKXlNq4/WBYcQ,1200,,,,,Bus,E-14,,1,QT_Hour,,Y,Y,N,N,1,,RT_Equip,,,,,
25,6924,6907,6590,,,,,K8CDX4cD/kyenVQIgJgn+Q,1400,,,,,Compressor 450 CFM,E-16,,1.25,QT_Hour,,Y,Y,N,N,1,,RT_Equip,,,,,
26,6925,6907,6590,,,,,rQ7t/iKp9kOfvTIYfMxOYg,500,,,,,Truck Flat Bed,E-7,,1.25,QT_Hour,,Y,Y,N,N,1,,RT_Equip,,,,,
27,6926,6918,6591,,,,,oAO6xuRz5ECfgBMRrHHiGA,21600,,,,,Engineering,P4.1.1.1,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
28,6927,6918,6591,,,,,PafCzzP6YEG4nRUdGBisAw,21600,,,,,Porcurment(including the Delievery of Raw materail to AZ Factory & Pre-Fabrication at Alzamil factor,P4.1.1.2,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
29,6928,6915,6590,1573,,,,7BfxOKkdNkCAZ5hLPHOEJg,1,,,,,Safety Officer,SO-1,,1.25,QT_Hour,1.5,Y,Y,N,Y,1,,RT_Labor,,,,,
30,6929,6910,6591,,,,,EkeOgmOG/0qz5GSEe/Sq2Q,22500,,,,,Porcurment(including the Delievery of Raw materail to AZ Factory & Pre-Fabrication at Alzamil factor,P4.2.2.5,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
31,6930,6908,6591,,,,,TtW/aqfjgEexoCJ3TvXs6A,21600,,,,,Porcurment(including the Delievery of Raw materail to AZ Factory & Pre-Fabrication at Alzamil factor,P4.1.2.5,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
32,6931,6908,6591,,,,,FK+U4cNDGkW9y8XJy2CrzA,21600,,,,,"Construction (including ,site fabrication & installation works,mobilization,painting,testing &third ",P4.1.2.6,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
33,6932,6919,6591,,,,,YuEu4rbmeUmHHI7Qv4U8Zg,21600,,,,,Engineering,P4.1.3.7,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
34,6933,6918,6591,,,,,RWMNAOkJD0SIsMe5M5swfQ,21600,,,,,"Construction (including ,site fabrication & installation works,mobilization,painting,testing &third ",P4.1.1.3,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
35,6934,6908,6591,,,,,B5qQwP6xKEihs7fXiozRJw,21600,,,,,Engineering,P4.1.2.4,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
36,6935,6915,6590,1572,,,,D283cMqUQUaPKPzR8uy2VA,0,,,,,QC inspector,QC-1,,1.25,QT_Hour,1.5,Y,Y,N,Y,1,,RT_Labor,,,,,
37,6936,6909,6591,,,,,iVTNlCO0dUOwsvHaUcUocQ,22500,,,,,Porcurment(including the Delievery of Raw materail to AZ Factory & Pre-Fabrication at Alzamil factor,P4.2.1.2,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
38,6937,6909,6591,,,,,QqoNzwGG9UquxMHdsSu6oA,22500,,,,,"Construction (including ,site fabrication & installation works,mobilization,painting,testing &third ",P4.2.1.3,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
39,6938,6919,6591,,,,,Yng23E7smE2UixFmVah0oQ,21600,,,,,Porcurment(including the Delievery of Raw materail to AZ Factory & Pre-Fabrication at Alzamil factor,P4.1.3.8,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
40,6939,6919,6591,,,,,jFcAaYGYZU+4hv1cuJabFw,21600,,,,,"Construction (including ,site fabrication & installation works,mobilization,painting,testing &third ",P4.1.3.9,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
41,6940,6909,6591,,,,,7OwbisiUekWwKjfkhkOUtQ,22500,,,,,Engineering,P4.2.1.1,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
42,6941,6910,6591,,,,,gflvNfz3NEytC7L4kEfDvA,22500,,,,,Engineering,P4.2.2.4,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
43,6942,6915,6590,1574,,,,tbetLUjAh0aRmAjOp4kc8A,2,,,,,Forman,F-2,,1.25,QT_Hour,1.5,Y,Y,N,Y,1,,RT_Labor,,,,,
44,6943,6910,6591,,,,,3pi79zncKkijjRRT1vAojQ,22500,,,,,"Construction (including ,site fabrication & installation works,mobilization,painting,testing &third ",P4.2.2.6,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
45,6944,6920,6590,1569,,,,au2fWefRMUabgB04DoE4xQ,0,,,,,Backhoe,B-2,,1.25,QT_Hour,,Y,Y,N,N,1,,RT_Equip,,,,,
46,6945,6920,6590,,,,,UfquYwHMUkya28FuqfBHhQ,900,,,,,Vehicle (pick up 3/4T 4*2),E-19,,1.25,QT_Hour,1.5,Y,Y,N,N,1,,RT_Equip,,,,,
47,6946,6920,6590,,,,,7i/YmIWbIkq3L1Q219kvXQ,1100,,,,,"Water truck 30,000 Gallons",E-20,,1.25,QT_Hour,,Y,Y,N,N,1,,RT_Equip,,,,,
48,6947,6920,6590,,,,,pYV1Sllmy0i+GsObKo/RNA,100,,,,,Crane 25T,E-17,,1.25,QT_Hour,,Y,Y,N,N,1,,RT_Equip,,,,,
49,6948,6920,6590,,,,,pfqXr8TlpE69XJ7Q6IAN5A,200,,,,,Vibrating Roller 16T,E-18,,1.25,QT_Hour,,Y,Y,N,N,1,,RT_Equip,,,,,
50,6949,6942,6590,,,,,5lDbTCfd8kiH7aN4XwyfQg,1000,,,,,Blaster,B-3,,1.25,QT_Hour,1.5,Y,Y,N,Y,1,,RT_Labor,,,,,
51,6950,6942,6590,,,,,zS6Hrkp6KE2t69P9EyDO6A,1100,,,,,Painter,P-1,,1.25,QT_Hour,1.5,Y,Y,N,Y,1,,RT_Labor,,,,,
52,6951,6942,6590,1575,,,,eoHXNjiI0EWlfyPpDntWLg,1,,,,,Crane Operator,CR-2,,1.25,QT_Hour,1.5,Y,Y,N,Y,1,,RT_Labor,,<HTML><BODY></BODY></HTML>,,,
53,6952,6942,6590,,,,,kFvZxRFlkEOHtOjRMHCtOA,1300,,,,,Carpenter,CR-3,,1.25,QT_Hour,1.5,Y,Y,N,Y,1,,RT_Labor,,,,,
54,6953,6942,6590,1569,,,,KxTy8/SVTESxoIp5pm2uTw,1200,,,,,Mason,M-1,,1.25,QT_Hour,1.5,Y,Y,N,Y,1,,RT_Labor,,,,,
55,6954,6926,6591,,,,,9I2exdGBM0afqQgEOCZOFg,21600,,,,,Soil investigation sub contractor,P4.1.1.1.1,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
56,6955,6926,6591,,,,,RIejsPOMKk+k45pqphurcA,21600,,,,,Engineering Design Calculations,P4.1.1.1.2,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
57,6956,6926,6591,,,,,lBAmtTAhk06f8Kl7P00Fzg,21600,,,,,Engineering Tank & foundation Drawings,P4.1.1.1.3,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
58,6957,6942,6590,1580,,,,HeUkIj5kr0a291yiBTjE3A,706,,,,,Scaffolder,S-1,,1.25,QT_Hour,1.5,Y,Y,N,Y,1,,RT_Labor,,,,,
59,6958,6942,6590,1579,,,,66vEChlOzEuywNIwVQIggA,705,,,,,Tack Welder,TW-1,,1.25,QT_Hour,1.5,Y,Y,N,Y,1,,RT_Labor,,,,,
60,6959,6927,6591,,,,,h1mtItemdUGfQE75MPwLBw,21600,,,,,Civil & Foundation,P4.1.1.2.6,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
61,6960,6927,6591,,,,,D9gLCEE13UObDovSDx27mw,21600,,,,,Aluminum Doom Roof subcontractor,P4.1.1.2.7,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
62,6961,6927,6591,,,,,k3wG6gii/kiV8zEbu+4Z1Q,21600,,,,,Instrumentation subcontractor,P4.1.1.2.8,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
63,6962,6927,6591,,,,,QL/A3OxH3UiwZkyvmDitOg,21600,,,,,Camp Facilities & Site Offices,P4.1.1.2.4,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
64,6963,6927,6591,,,,,SCOMUGNKHka3xMS+jhH6Pw,21600,,,,,Cathodic protection System subcontractor,P4.1.1.2.5,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
65,6964,6942,6590,1578,163,,,wJ+VQsy8vk+rpXqplyE+xQ,300,,,,,Fabricator,F-3,,1.25,QT_Hour,1.5,Y,Y,N,Y,1,,RT_Labor,,,,,
66,6965,6942,6590,1581,163,,,/ehmp/w8C0688enpDqYeDQ,800,,,,,Helper,H-1,,1.25,QT_Hour,1.5,Y,Y,N,Y,1,,RT_Labor,,,,,
67,6966,6942,6590,1576,,,,53PzlEz3/UG7fyiuJqchnA,101,,,,,Rigger,R-47,,1.25,QT_Hour,1.5,Y,Y,N,Y,1,,RT_Labor,,,,,
68,6967,6942,6590,1577,,,,RPuPTl4vqUKgtyuRgS0XgA,200,,,,,Driver,D-1,,1.25,QT_Hour,1.5,Y,Y,N,Y,1,,RT_Labor,,,,,
69,6968,6942,6590,1579,,,,QqjJdCoDxE60EdDb916sng,703,,,,,Welder 6G,W6-1,,1.25,QT_Hour,1.5,Y,Y,N,Y,1,,RT_Labor,,,,,
70,6969,6942,6590,1579,,,,NXJnRuDDD0KPgDCCxULVpQ,704,,,,,Auto Welding Operator,AW-1,,1.25,QT_Hour,1.5,Y,Y,N,Y,1,,RT_Labor,,,,,
71,6970,6927,6591,,,,,B9earSIpKkm/oZced7t6KQ,21600,,,,,"Platforms,Stairs & handrails (AZ Pre-fabricated works)",P4.1.1.2.17,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
72,6971,6927,6591,,,,,MHVqNusvf0qSfojY19Pz6A,21600,,,,,Delievery of the Pre-Fabricated Material to  Ma'aden Site,P4.1.1.2.18,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
73,6972,6933,6591,,,,,ZBk41nNOP0OtztXg+qkCbA,21600,,,,,"Mobilization(including Accomodation,fabrication yard, AZ equipment)",P4.1.1.3.19,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
74,6973,6933,6591,,,,,RfHR2lHO2k6PZanZmQipMA,21600,,,,,Civil works,P4.1.1.3.20,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
75,6974,6933,6591,,,,,5MXYZWJPNUe+9nAWFR9+hQ,21600,,,,,Foundation works,P4.1.1.3.21,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
76,6975,6933,6591,,,,,6bovz58XjUaZf+z/ivy2jA,21600,,,,,Annular & bottom Plates (Site Installation works),P4.1.1.3.22,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
77,6976,6933,6591,,,,,PuN4wUvjSUK4NvJu4F7kkw,21600,,,,,Shell Course #1(site Installation  works),P4.1.1.3.23,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
78,6977,6933,6591,,,,,BxeqehI93ECjGFuYp9DSNA,21600,,,,,Shell Course #2 (site Installation  works& testing),P4.1.1.3.24,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
79,6978,6933,6591,,,,,4ZKQxSQoeUW3EM7bwNV/Dw,21600,,,,,Shell Course #3 (site Installation  works& testing),P4.1.1.3.25,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
80,6979,6933,6591,,,,,8fm9/Vpdl0KPOrmf3DII0A,21600,,,,,Shell Course #4 (site Installation  works & testing),P4.1.1.3.26,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
81,6980,6942,6590,1569,,,,f7feXuYSKEGMbuQTjC0tCg,1400,,,,,Steel Workers,SW-1,,1.25,QT_Hour,1.5,Y,Y,N,Y,1,,RT_Labor,,,,,
82,6981,6927,6591,,,,,aAIYDZ3zMkuUDxEx88RPaA,21600,,,,,Plates Supplier,P4.1.1.2.9,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
83,6982,6927,6591,,,,,Y+WhPJqvv0+1Jp+jbZ56TQ,21600,,,,,"Profile material including(beams,Angels,Round bars,Flatbars,Checkers Plates)",P4.1.1.2.10,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
84,6983,6927,6591,,,,,DFyYG/nv50uK4tY6FBl5Zw,21600,,,,,"Pipes & fittings(including(Flanges,elbows,pad plates,pipes,nuts,bolts) supplier including Spar",P4.1.1.2.11,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
85,6984,6927,6591,,,,,eXWDqulzgU6ZmjqzY9yR0Q,21600,,,,,Paint supplier,P4.1.1.2.12,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
86,6985,6927,6591,,,,,zITjrhbqPUyVJE0jk0rCGA,21600,,,,,Raw Material Delievery to Alzamil Factory,P4.1.1.2.13,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
87,6986,6927,6591,,,,,yvOoOIXIc0OPY7YoetDeuw,21600,,,,,"Annular,buttom&sump plate Fabrication (AZ Pre-fabricated wroks)",P4.1.1.2.14,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
88,6987,6927,6591,,,,,2xFpt/T2U0emIUxpk1EP6A,21600,,,,,"Shell courses(AZ Pre-fabricated works) (#1,#2,#3,#4)",P4.1.1.2.15,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
89,6988,6927,6591,,,,,0ps5ZLnWaE+xBoY2YI36NA,21600,,,,,Shell Nozzles &manholes (AZ Pre-fabricated works),P4.1.1.2.16,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
90,6989,6933,6591,,,,,LVjmoatw+UGXjY0D6tdaGQ,21600,,,,,Hand over to Client (commissioning),P4.1.1.3.36,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
91,6990,6934,6591,,,,,TOMwhwHFeUOHkD2/jH1W8A,21600,,,,,Soil investigation sub contractor,P4.1.2.4.37,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
92,6991,6934,6591,,,,,OM2WZQgXOUm/tTCaB05msQ,21600,,,,,Engineering Design Calculations,P4.1.2.4.38,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
93,6992,6934,6591,,,,,R4UR8ts2Xk+yAgGSDl+LtQ,21600,,,,,Engineering Tank & foundation Drawings,P4.1.2.4.39,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
94,6993,6930,6591,,,,,KOigPl73skCqtyI8CfVopA,21600,,,,,Camp Facilities & Site Offices,P4.1.2.5.40,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
95,6994,6930,6591,,,,,HmQM9/XEnEmk/98YWlaKPQ,21600,,,,,Cathodic protection System subcontractor,P4.1.2.5.41,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
96,6995,6930,6591,,,,,s/ARLZn35k2MuqEGjeIrnQ,21600,,,,,Civil & Foundation,P4.1.2.5.42,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
97,6996,6930,6591,,,,,ch61PDvtJUG5cR/VVziR+w,21600,,,,,Aluminum Doom Roof subcontractor,P4.1.2.5.43,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
98,6997,6930,6591,,,,,lEbHW6rbf0yjH6CRV54eUQ,21600,,,,,Instrumentation subcontractor,P4.1.2.5.44,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
99,6998,6930,6591,,,,,V1Cf6PSSA0yHMHX/AZyy4A,21600,,,,,Plates Supplier,P4.1.2.5.45,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
100,6999,6930,6591,,,,,4wU3AyJHxECALC/1KJVlrQ,21600,,,,,"Profile material including(beams,Angels,Round bars,Flatbars,Checkers Plates)",P4.1.2.5.46,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
101,7000,6930,6591,,,,,1ZysYAv4v0u8EG1NUBEv3Q,21600,,,,,"Pipes & fittings(including(Flanges,elbows,pad plates,pipes,nuts,bolts) supplier including Spar",P4.1.2.5.47,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
102,7001,6930,6591,,,,,9qXOLZUu10aHFW78ivOUwQ,21600,,,,,Paint supplier,P4.1.2.5.48,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
103,7002,6930,6591,,,,,qehj4WO0kUqs7/y7YHmQhw,21600,,,,,Raw Material Delievery to Alzamil Factory,P4.1.2.5.49,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
104,7003,6930,6591,,,,,WWB0yZ3eQkqM2jz4nDiKjg,21600,,,,,"Annular,buttom&sump plate Fabrication (AZ Pre-fabricated wroks)",P4.1.2.5.50,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
105,7004,6930,6591,,,,,Vrx9gAcrgkyHAukozfGNIg,21600,,,,,"Shell courses(AZ Pre-fabricated works) (#1,#2,#3,#4)",P4.1.2.5.51,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
106,7005,6930,6591,,,,,KhlZjjK8oUm7H/AKbGjGhA,21600,,,,,Shell Nozzles &manholes (AZ Pre-fabricated works),P4.1.2.5.52,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
107,7006,6930,6591,,,,,T38BtOrHZUezoTlBN2E4Zg,21600,,,,,"Platforms,Stairs & handrails (AZ Pre-fabricated works)",P4.1.2.5.53,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
108,7007,6930,6591,,,,,lExnCz/A3E6fPW9EXPJFkA,21600,,,,,Delievery of the Pre-Fabricated Material to  Ma'aden Site,P4.1.2.5.54,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
109,7008,6931,6591,,,,,gQOctoT7kEmFcyFNBt/nMg,21600,,,,,"Mobilization(including Accomodation,fabrication yard, AZ equipment)",P4.1.2.6.55,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
110,7009,6931,6591,,,,,gPKbY7I9t0OXpgHC4Io2Pg,21600,,,,,Civil works,P4.1.2.6.56,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
111,7010,6931,6591,,,,,mWwGoeMvj0CwMRk2vSL1+Q,21600,,,,,Foundation works,P4.1.2.6.57,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
112,7011,6931,6591,,,,,ftqSF+wHBUeT0axABIzhGw,21600,,,,,Annular & bottom Plates (Site Installation works),P4.1.2.6.58,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
113,7012,6931,6591,,,,,gpdmeBeXF0O0kHedsz8VwQ,21600,,,,,Shell Course #1(site Installation  works),P4.1.2.6.59,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
114,7013,6931,6591,,,,,ZeZE7JkLDkqXu9xXGpxVrw,21600,,,,,Shell Course #2 (site Installation  works& testing),P4.1.2.6.60,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
115,7014,6931,6591,,,,,MxnibjAwSEmKMQWagq5FBQ,21600,,,,,Shell Course #3 (site Installation  works& testing),P4.1.2.6.61,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
116,7015,6931,6591,,,,,Waim9vDa6E+G9/Y+zPdr3w,21600,,,,,Shell Course #4 (site Installation  works & testing),P4.1.2.6.62,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
117,7016,6931,6591,,,,,uRFy6A+7qk6OhMjBTGAgrQ,21600,,,,,Curve Angel (site Installation  works),P4.1.2.6.63,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
118,7017,6931,6591,,,,,dc8pbEjqDk2Y02qtfI1oYQ,21600,,,,,Shell manholes & nozzles(site Installation works & testing),P4.1.2.6.64,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
119,7018,6931,6591,,,,,hL3hIT9WaU2CbY7PGSoFOw,21600,,,,,Aluminum Doom Roof (Site Installation  works),P4.1.2.6.65,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
120,7019,6931,6591,,,,,0P+P1ii0zU6Jyby6ppIZSQ,21600,,,,,Platforms & handrails (site Installation works),P4.1.2.6.66,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
121,7020,6931,6591,,,,,80Mgo3Nz70qPkLFEAU/a4Q,21600,,,,,Hydrotesting,P4.1.2.6.67,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
122,7021,6933,6591,,,,,weI0z5Hl1k+xNRCm9RQxdw,21600,,,,,Curve Angel (site Installation  works),P4.1.1.3.27,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
123,7022,6933,6591,,,,,PlYBrEAlIEqzfA86iJS+Ew,21600,,,,,Shell manholes & nozzles(site Installation works & testing),P4.1.1.3.28,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
124,7023,6933,6591,,,,,Q7kzlLHLMkOrkEjy8onHPg,21600,,,,,Aluminum Doom Roof (Site Installation  works),P4.1.1.3.29,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
