,rsrc_rate_id,rsrc_id,max_qty_per_hr,cost_per_qty,start_date,shift_period_id,cost_per_qty2,cost_per_qty3,cost_per_qty4,cost_per_qty5
56,7230,7002,1,622849.5400,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
57,7231,7003,1,124569.9100,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
58,7232,7004,1,199311.8500,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
59,7233,7005,1,74741.9500,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
60,7234,7006,1,99655.9300,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
61,7235,7007,1,373709.7300,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
62,7236,7008,1,123249.9300,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
63,7237,7009,1,123249.9300,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
64,7238,7010,1,123249.9300,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
65,7239,7011,1,36974.9800,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
66,7240,7012,1,55462.4700,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
67,7241,7013,1,73949.9600,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
68,7242,7014,1,73949.9600,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
69,7243,7015,1,73949.9600,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
70,7244,7016,1,24649.9900,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
71,7245,7017,1,36974.9800,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
72,7246,7018,1,86274.9500,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
73,7247,7019,1,61624.9700,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
74,7248,7020,1,49299.9700,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
75,7249,7062,1,36974.9800,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
76,7250,7063,1,61624.9700,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
77,7251,7064,1,24649.9900,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
78,7252,7065,1,98599.9500,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
79,7253,7066,1,67787.4600,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
80,7254,7067,1,12426.2700,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
81,7255,7068,1,18639.4000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
82,7256,7069,1,31065.6700,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
83,7257,7070,1,124569.9100,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
84,7258,7030,1,49827.9600,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
85,7259,7031,1,49827.9600,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
86,7260,7032,1,249139.8200,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
87,7261,7033,1,49827.9600,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
88,7262,7034,1,348795.7400,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
89,7263,7035,1,24913.9800,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
90,7264,7036,1,49827.9600,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
91,7265,7037,1,49827.9600,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
92,7266,7038,1,622849.5400,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
93,7267,7039,1,124569.9100,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
94,7268,7040,1,199311.8500,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
95,7269,7041,1,74741.9500,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
96,7270,7042,1,99655.9300,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
97,7271,7043,1,373709.7300,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
98,7272,7044,1,123249.9300,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
99,7273,7045,1,123249.9300,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
100,7274,7046,1,123249.9300,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
101,7275,7047,1,36974.9800,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
102,7276,7048,1,55462.4700,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
103,7277,7049,1,73949.9600,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
104,7278,7050,1,73949.9600,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
105,7279,7051,1,73949.9600,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
106,7280,7052,1,24649.9900,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
107,7281,7053,1,36974.9800,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
108,7282,7054,1,86274.9500,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
109,7283,7055,1,61624.9700,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
110,7284,7056,1,49299.9700,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
111,7285,7057,1,36974.9800,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
112,7286,7058,1,61624.9700,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
113,7287,7059,1,24649.9900,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
114,7288,7060,1,98599.9500,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
115,7289,7061,1,67787.4600,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
116,7290,7071,1,17511.8000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
117,7291,7072,1,26267.7000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
118,7292,7073,1,43779.5000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
119,7293,7074,1,165711.6100,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
120,7294,7075,1,66284.6500,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
121,7295,7076,1,66284.6500,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
122,7296,7077,1,331423.2300,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
123,7297,7078,1,66284.6500,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
124,7298,7079,1,463992.5200,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
125,7299,7080,1,33142.3200,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
126,7300,7081,1,66284.6500,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
