,actv_code_type_id,actv_short_len,seq_num,actv_code_type,proj_id,wbs_id,actv_code_type_scope
0,7250,1,74570,Milestone,829,,AS_Project
1,7251,1,74580,Cluster,829,,AS_Project
2,7252,1,74590,Phase,829,,AS_Project
3,7253,2,74600,Building,829,,AS_Project
4,7254,2,74610,Level,829,,AS_Project
5,7255,2,74620,Work Package,829,,AS_Project
