,actv_code_type_id,actv_short_len,seq_num,actv_code_type,proj_id,wbs_id,actv_code_type_scope
0,7368,7,0, ,775,,AS_Project
1,7369,7,100,,775,,AS_Project
2,7370,7,1,,775,,AS_Project
