,task_id,proj_id,wbs_id,clndr_id,est_wt,phys_complete_pct,rev_fdbk_flag,lock_plan_flag,auto_compute_act_flag,complete_pct_type,task_type,duration_type,review_type,status_code,task_code,task_name,rsrc_id,total_float_hr_cnt,free_float_hr_cnt,remain_drtn_hr_cnt,act_work_qty,remain_work_qty,target_work_qty,target_drtn_hr_cnt,target_equip_qty,act_equip_qty,remain_equip_qty,cstr_date,act_start_date,act_end_date,late_start_date,late_end_date,expect_end_date,early_start_date,early_end_date,restart_date,reend_date,target_start_date,target_end_date,review_end_date,rem_late_start_date,rem_late_end_date,cstr_type,priority_type,suspend_date,resume_date,float_path,float_path_order,guid,tmpl_guid,cstr_date2,cstr_type2,driving_path_flag,act_this_per_work_qty,act_this_per_equip_qty,external_early_start_date,external_late_end_date,create_date,update_date,create_user,update_user,old_restart_date,old_reend_date,old_remain_drtn_hr_cnt
0,89743,785,11681,841,0,0,N,N,N,CP_Drtn,TT_Mile,DT_FixedDrtn,RV_OK,TK_NotStart,A1000,Start project,,0,0,0,0,0,0,0,0,0,0,,,,2010-07-01 08:00,2010-07-01 08:00,,2010-07-01 08:00,2010-07-01 08:00,2010-07-01 08:00,2010-07-01 08:00,2010-07-01 08:00,2010-07-01 08:00,,2010-07-01 08:00,2010-07-01 08:00,,PT_Normal,,,,,Icre7FhMJkWSzlDnAv/zCg,,,,Y,0,0,,,2010-08-08 13:19,2010-08-18 21:34,admin,admin,2010-07-01 08:00,2010-07-01 08:00,0
1,89744,785,11681,841,0,0,N,N,N,CP_Drtn,TT_FinMile,DT_FixedDrtn,RV_OK,TK_NotStart,A1010,Finish project,,0,0,0,0,0,0,0,0,0,0,,,,2010-10-07 16:00,2010-10-07 16:00,,2010-10-07 16:00,2010-10-07 16:00,2010-10-07 16:00,2010-10-07 16:00,2010-10-07 16:00,2010-10-07 16:00,,2010-10-07 16:00,2010-10-07 16:00,,PT_Normal,,,,,PGDoKAeI50+He0ZlvuoGFA,,,,Y,0,0,,,2010-08-08 13:19,2010-08-18 21:34,admin,admin,2010-10-07 16:00,2010-10-07 16:00,0
2,89745,785,11681,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A1020,Mobilization,,608,608,64,0,0,0,64,0,0,0,,,,2010-09-29 08:00,2010-10-07 16:00,,2010-07-01 08:00,2010-07-10 16:00,2010-07-01 08:00,2010-07-10 16:00,2010-07-01 08:00,2010-07-10 16:00,,2010-09-29 08:00,2010-10-07 16:00,,PT_Normal,,,,,x8fPXCN5PUafGzTDZjRTIw,,,,N,0,0,,,2010-08-08 13:19,2010-08-18 04:00,admin,admin,2010-07-01 08:00,2010-07-10 16:00,64
3,89746,785,11708,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A1030,Formwork For R.C raft,,8,0,64,0,288,288,64,0,0,0,,,,2010-07-07 08:00,2010-07-15 16:00,,2010-07-06 08:00,2010-07-14 16:00,2010-07-06 08:00,2010-07-14 16:00,2010-07-06 08:00,2010-07-14 16:00,,2010-07-07 08:00,2010-07-15 16:00,,PT_Normal,,,,,C94j0SAa0UKjw8hlWJkQ9A,,,,N,0,0,,,2010-08-08 13:19,2010-08-17 15:42,admin,admin,2010-07-06 08:00,2010-07-14 16:00,64
4,89747,785,11708,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A1040,Rebar For R.C raft,2117,0,0,56,0,2080,2080,56,0,0,0,,,,2010-07-15 08:00,2010-07-22 16:00,,2010-07-15 08:00,2010-07-22 16:00,2010-07-15 08:00,2010-07-22 16:00,2010-07-15 08:00,2010-07-22 16:00,,2010-07-15 08:00,2010-07-22 16:00,,PT_Normal,,,,,J7PIVb5Ybk2FGsLmDiJAGA,,,,Y,0,0,,,2010-08-08 13:19,2010-08-18 21:34,admin,admin,2010-07-15 08:00,2010-07-22 16:00,56
5,89748,785,11708,841,0,0,N,N,N,CP_Drtn,TT_FinMile,DT_FixedDrtn,RV_OK,TK_NotStart,A1050,M&E conduits For R.C raft (by others),,7.98333333333333,7.98333333333333,0,0,0,0,0,0,0,0,,,,2010-07-21 16:00,2010-07-21 16:00,,2010-07-21 08:01,2010-07-21 08:01,2010-07-21 08:01,2010-07-21 08:01,2010-07-21 08:01,2010-07-21 08:01,,2010-07-21 16:00,2010-07-21 16:00,,PT_Normal,,,,,WmEcaziuPkWH0YKHC9x86Q,,,,N,0,0,,,2010-08-08 13:19,2010-08-18 21:33,admin,admin,2010-07-21 08:01,2010-07-21 08:01,0
6,89749,785,11708,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A1060,Pouring For R.C raft,,0,0,16,0,168,168,16,0,0,0,,,,2010-07-24 08:00,2010-07-25 16:00,,2010-07-24 08:00,2010-07-25 16:00,2010-07-24 08:00,2010-07-25 16:00,2010-07-24 08:00,2010-07-25 16:00,,2010-07-24 08:00,2010-07-25 16:00,,PT_Normal,,,,,k4oeQZnaVUyZDfWYdTgYIQ,,,,Y,0,0,,,2010-08-08 13:19,2010-08-18 21:34,admin,admin,2010-07-24 08:00,2010-07-25 16:00,16
7,89750,785,11709,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A1070,Formwork For basement walls & col.,,0,0,56,0,1440,1440,56,0,0,0,,,,2010-07-27 08:00,2010-08-03 16:00,,2010-07-27 08:00,2010-08-03 16:00,2010-07-27 08:00,2010-08-03 16:00,2010-07-27 08:00,2010-08-03 16:00,,2010-07-27 08:00,2010-08-03 16:00,,PT_Normal,,,,,oAGSCEa/N0OGiaOmDlQOIQ,,,,Y,0,0,,,2010-08-08 13:19,2010-08-18 21:34,admin,admin,2010-07-27 08:00,2010-08-03 16:00,56
8,89751,785,11709,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A1080,Rebar For  basement walls & col.,2117,0,0,24,0,1440,1440,24,0,0,0,,,,2010-08-01 08:00,2010-08-03 16:00,,2010-08-01 08:00,2010-08-03 16:00,2010-08-01 08:00,2010-08-03 16:00,2010-08-01 08:00,2010-08-03 16:00,,2010-08-01 08:00,2010-08-03 16:00,,PT_Normal,,,,,SBpAOjCWjkaeJkCtSuNODA,,,,Y,0,0,,,2010-08-08 13:19,2010-08-18 21:34,admin,admin,2010-08-01 08:00,2010-08-03 16:00,24
9,89752,785,11709,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A1090,Pouring For  basement walls & col.,,0,0,8,0,96,96,8,0,0,0,,,,2010-08-04 08:00,2010-08-04 16:00,,2010-08-04 08:00,2010-08-04 16:00,2010-08-04 08:00,2010-08-04 16:00,2010-08-04 08:00,2010-08-04 16:00,,2010-08-04 08:00,2010-08-04 16:00,,PT_Normal,,,,,FqlS0NCAv0qClew82W2jsw,,,,Y,0,0,,,2010-08-08 13:19,2010-08-18 21:34,admin,admin,2010-08-04 08:00,2010-08-04 16:00,8
10,89753,785,11724,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A1061,Isolation For Foundation bituminous emulsion,,264,136,48,0,240,240,48,0,0,0,,,,2010-09-16 08:00,2010-09-22 16:00,,2010-08-08 08:00,2010-08-14 16:00,2010-08-08 08:00,2010-08-14 16:00,2010-08-08 08:00,2010-08-14 16:00,,2010-09-16 08:00,2010-09-22 16:00,,PT_Normal,,,,,5aRliP5UAUK9Ft7lCvh0Tw,,,,N,0,0,,,2010-08-08 13:19,2010-08-18 04:00,admin,admin,2010-08-08 08:00,2010-08-14 16:00,48
11,89754,785,11710,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A1100,Formwork For basement Slab & stairs,,0,0,80,0,2880,2880,80,0,0,0,,,,2010-08-07 08:00,2010-08-17 16:00,,2010-08-07 08:00,2010-08-17 16:00,2010-08-07 08:00,2010-08-17 16:00,2010-08-07 08:00,2010-08-17 16:00,,2010-08-07 08:00,2010-08-17 16:00,,PT_Normal,,,,,8EFVtIWXxU2tWAcIQrLPuA,,,,Y,0,0,,,2010-08-08 13:19,2010-08-18 21:34,admin,admin,2010-08-07 08:00,2010-08-17 16:00,80
12,89755,785,11710,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A1110,Rebar For basement Slab & stairs,2117,0,0,48,0,1080,1080,48,0,0,0,,,,2010-08-16 08:00,2010-08-22 16:00,,2010-08-16 08:00,2010-08-22 16:00,2010-08-16 08:00,2010-08-22 16:00,2010-08-16 08:00,2010-08-22 16:00,,2010-08-16 08:00,2010-08-22 16:00,,PT_Normal,,,,,Re47apFh6UqgTcdju67jHQ,,,,Y,0,0,,,2010-08-08 13:19,2010-08-18 21:34,admin,admin,2010-08-16 08:00,2010-08-22 16:00,48
13,89756,785,11710,841,0,0,N,N,N,CP_Drtn,TT_FinMile,DT_FixedDrtn,RV_OK,TK_NotStart,A1120,M&E conduits For basement Slab & stairs(by others),,7.98333333333333,7.98333333333333,0,0,0,0,0,0,0,0,,,,2010-08-21 16:00,2010-08-21 16:00,,2010-08-21 08:01,2010-08-21 08:01,2010-08-21 08:01,2010-08-21 08:01,2010-08-21 08:01,2010-08-21 08:01,,2010-08-21 16:00,2010-08-21 16:00,,PT_Normal,,,,,KptHu2eiY0+SimB/RTNx+A,,,,N,0,0,,,2010-08-08 13:19,2010-08-18 21:33,admin,admin,2010-08-21 08:01,2010-08-21 08:01,0
14,89757,785,11710,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A1130,Pouring For basement Slab &stairs,,0,0,8,0,96,96,8,0,0,0,,,,2010-08-23 08:00,2010-08-23 16:00,,2010-08-23 08:00,2010-08-23 16:00,2010-08-23 08:00,2010-08-23 16:00,2010-08-23 08:00,2010-08-23 16:00,,2010-08-23 08:00,2010-08-23 16:00,,PT_Normal,,,,,uXWzCHcYDU2AWuwEFMPJSw,,,,Y,0,0,,,2010-08-08 13:19,2010-08-18 21:34,admin,admin,2010-08-23 08:00,2010-08-23 16:00,8
15,89758,785,11724,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A1064,Water proofing bituminous membrane,,224,0,48,0,720,720,48,0,0,0,,,,2010-09-08 08:00,2010-09-15 16:00,,2010-08-07 08:00,2010-08-12 16:00,2010-08-07 08:00,2010-08-12 16:00,2010-08-07 08:00,2010-08-12 16:00,,2010-09-08 08:00,2010-09-15 16:00,,PT_Normal,,,,,DFNVVQp1pEuEJ+A66o2d4w,,,,N,0,0,,,2010-08-08 13:19,2010-08-18 04:00,admin,admin,2010-08-07 08:00,2010-08-12 16:00,48
16,89759,785,11724,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A1065,Water proofing protection layer cartonal,2121,224,96,48,0,720,720,48,0,0,0,,,,2010-09-16 08:00,2010-09-22 16:00,,2010-08-14 08:00,2010-08-19 16:00,2010-08-14 08:00,2010-08-19 16:00,2010-08-14 08:00,2010-08-19 16:00,,2010-09-16 08:00,2010-09-22 16:00,,PT_Normal,,,,,U98n5Hf3O0mzkeZuVQ0R5w,,,,N,0,0,,,2010-08-08 13:19,2010-08-18 04:00,admin,admin,2010-08-14 08:00,2010-08-19 16:00,48
17,89760,785,11691,841,0,0,N,N,N,CP_Drtn,TT_FinMile,DT_FixedDrtn,RV_OK,TK_NotStart,A1140,Submittal of All R.C raft dimension,,8,0,0,0,0,0,0,0,0,0,,,,2010-07-03 16:00,2010-07-03 16:00,,2010-07-01 16:00,2010-07-01 16:00,2010-07-01 16:00,2010-07-01 16:00,2010-07-01 16:00,2010-07-01 16:00,,2010-07-03 16:00,2010-07-03 16:00,,PT_Normal,,,,,6uOjvPwe2EeHGTbMonMnww,,,,N,0,0,,,2010-08-08 13:19,2010-08-17 15:42,admin,admin,2010-07-01 16:00,2010-07-01 16:00,0
18,89761,785,11691,841,0,0,N,N,N,CP_Drtn,TT_FinMile,DT_FixedDrtn,RV_OK,TK_NotStart,A1150,Submittal of All column layout,,8,0,0,0,0,0,0,0,0,0,,,,2010-07-03 16:00,2010-07-03 16:00,,2010-07-01 16:00,2010-07-01 16:00,2010-07-01 16:00,2010-07-01 16:00,2010-07-01 16:00,2010-07-01 16:00,,2010-07-03 16:00,2010-07-03 16:00,,PT_Normal,,,,,JZgRN1urQ0K+I2iCOkWAvg,,,,N,0,0,,,2010-08-08 13:19,2010-08-17 15:42,admin,admin,2010-07-01 16:00,2010-07-01 16:00,0
19,89762,785,11691,841,0,0,N,N,N,CP_Drtn,TT_FinMile,DT_FixedDrtn,RV_OK,TK_NotStart,A1160,Submittal of All R.C raft RFT&starters,,0,0,0,0,0,0,0,0,0,0,,,,2010-07-11 16:00,2010-07-11 16:00,,2010-07-11 16:00,2010-07-11 16:00,2010-07-11 16:00,2010-07-11 16:00,2010-07-11 16:00,2010-07-11 16:00,,2010-07-11 16:00,2010-07-11 16:00,,PT_Normal,,,,,Bs80fUQbA0e4vPW0HARoRw,,,,Y,0,0,,,2010-08-08 13:19,2010-08-18 21:34,admin,admin,2010-07-11 16:00,2010-07-11 16:00,0
