,rsrc_rate_id,rsrc_id,max_qty_per_hr,cost_per_qty,start_date,shift_period_id,cost_per_qty2,cost_per_qty3,cost_per_qty4,cost_per_qty5
0,2696,3770,0.125,1.00,2012-01-01 00:00,,0.00,0.00,0.00,0.00
1,2697,3771,1,0.00,2012-01-01 00:00,,0.00,0.00,0.00,0.00
2,2698,3772,1,0.00,2012-01-01 00:00,,0.00,0.00,0.00,0.00
3,2699,3773,1,0.00,2012-01-01 00:00,,0.00,0.00,0.00,0.00
4,2700,3774,1,0.00,2012-01-01 00:00,,0.00,0.00,0.00,0.00
5,2701,3775,1,0.00,2012-01-01 00:00,,0.00,0.00,0.00,0.00
6,2702,3776,1,0.00,2012-01-01 00:00,,,,,
7,2703,3777,1,0.00,2012-01-01 00:00,,,,,
8,2704,3778,1,0.00,2012-01-01 00:00,,,,,
9,2705,3779,1,0.00,2012-01-01 00:00,,,,,
10,2706,3780,1,0.00,2012-01-01 00:00,,,,,
