,task_id,proj_id,wbs_id,clndr_id,est_wt,phys_complete_pct,rev_fdbk_flag,lock_plan_flag,auto_compute_act_flag,complete_pct_type,task_type,duration_type,review_type,status_code,task_code,task_name,rsrc_id,total_float_hr_cnt,free_float_hr_cnt,remain_drtn_hr_cnt,act_work_qty,remain_work_qty,target_work_qty,target_drtn_hr_cnt,target_equip_qty,act_equip_qty,remain_equip_qty,cstr_date,act_start_date,act_end_date,late_start_date,late_end_date,expect_end_date,early_start_date,early_end_date,restart_date,reend_date,target_start_date,target_end_date,review_end_date,rem_late_start_date,rem_late_end_date,cstr_type,priority_type,suspend_date,resume_date,float_path,float_path_order,guid,tmpl_guid,cstr_date2,cstr_type2,driving_path_flag,act_this_per_work_qty,act_this_per_equip_qty,external_early_start_date,external_late_end_date,create_date,update_date,create_user,update_user,old_restart_date,old_reend_date,old_remain_drtn_hr_cnt
20,90514,793,11892,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A2370,Backfilling Around Foundation,,144,144,88,0,0,0,88,0,0,0,,,,2010-09-23 08:00,2010-10-05 16:00,,2010-09-01 08:00,2010-09-14 16:00,2010-09-01 08:00,2010-09-14 16:00,2010-09-01 08:00,2010-09-14 16:00,,2010-09-23 08:00,2010-10-05 16:00,,PT_Normal,,,,,dTc6fGhT+E6JyIcRrU0v1A,,,,N,0,0,,,2010-08-28 10:04,2010-08-28 13:34,admin,admin,2010-09-01 08:00,2010-09-14 16:00,88
21,90515,793,11893,841,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A2390,Handingover,,0,0,16,0,0,0,16,0,0,0,,,,2010-10-06 08:00,2010-10-07 16:00,,2010-10-06 08:00,2010-10-07 16:00,2010-10-06 08:00,2010-10-07 16:00,2010-10-06 08:00,2010-10-07 16:00,,2010-10-06 08:00,2010-10-07 16:00,,PT_Normal,,,,,5ZRorqaX40m30D1+NELZQw,,,,Y,0,0,,,2010-08-28 10:04,2010-08-28 13:36,admin,admin,2010-10-06 08:00,2010-10-07 16:00,16
22,90516,793,11882,841,0,0,N,N,N,CP_Drtn,TT_FinMile,DT_FixedDrtn,RV_OK,TK_NotStart,A1260,submittals of all tank's shop drawings,,0,0,0,0,0,0,0,0,0,0,,,,2010-07-08 16:00,2010-07-08 16:00,,2010-07-08 16:00,2010-07-08 16:00,2010-07-08 16:00,2010-07-08 16:00,2010-07-08 16:00,2010-07-08 16:00,,2010-07-08 16:00,2010-07-08 16:00,,PT_Normal,,,,,PrNy+qgaDkuSM7voyuYDFA,,,,Y,0,0,,,2010-08-28 10:04,2010-08-28 13:36,admin,admin,2010-07-08 16:00,2010-07-08 16:00,0
23,90517,793,11882,841,0,0,N,N,N,CP_Drtn,TT_FinMile,DT_FixedDrtn,RV_OK,TK_NotStart,A2170,Approval of all tank's shop drawings,,0,0,0,0,0,0,0,0,0,0,,,,2010-07-12 16:00,2010-07-12 16:00,,2010-07-12 16:00,2010-07-12 16:00,2010-07-12 16:00,2010-07-12 16:00,2010-07-12 16:00,2010-07-12 16:00,,2010-07-12 16:00,2010-07-12 16:00,,PT_Normal,,,,,GEiE9DzWoE+ZcY5abTqX5w,,,,Y,0,0,,,2010-08-28 10:04,2010-08-28 13:36,admin,admin,2010-07-12 16:00,2010-07-12 16:00,0
24,90518,793,11887,841,0,0,N,N,N,CP_Drtn,TT_FinMile,DT_FixedDrtn,RV_OK,TK_NotStart,A1200,Submittal of All R.C raft dimension,,0,0,0,0,0,0,0,0,0,0,,,,2010-07-11 16:00,2010-07-11 16:00,,2010-07-11 16:00,2010-07-11 16:00,2010-07-11 16:00,2010-07-11 16:00,2010-07-11 16:00,2010-07-11 16:00,,2010-07-11 16:00,2010-07-11 16:00,,PT_Normal,,,,,F18MQwdWzEqHInqeqHu6zQ,TnE0Il9fMEmUAPp54M1FxQ,,,Y,0,0,,,2010-08-28 10:04,2010-08-28 13:36,admin,admin,2010-07-11 16:00,2010-07-11 16:00,0
25,90519,793,11887,841,0,0,N,N,N,CP_Drtn,TT_FinMile,DT_FixedDrtn,RV_OK,TK_NotStart,A1210,Submittal of All column layout,,24,0,0,0,0,0,0,0,0,0,,,,2010-07-14 16:00,2010-07-14 16:00,,2010-07-11 16:00,2010-07-11 16:00,2010-07-11 16:00,2010-07-11 16:00,2010-07-11 16:00,2010-07-11 16:00,,2010-07-14 16:00,2010-07-14 16:00,,PT_Normal,,,,,oVS7rdvDOU6H+6c3WoasXw,Gp+LX5Ae4kObTifd8mF+VA,,,N,0,0,,,2010-08-28 10:04,2010-08-28 13:34,admin,admin,2010-07-11 16:00,2010-07-11 16:00,0
26,90520,793,11887,841,0,0,N,N,N,CP_Drtn,TT_FinMile,DT_FixedDrtn,RV_OK,TK_NotStart,A1220,Submittal of All R.C raft RFT&starters,,504,0,0,0,0,0,0,0,0,0,,,,2010-10-04 16:00,2010-10-04 16:00,,2010-07-21 16:00,2010-07-21 16:00,2010-07-21 16:00,2010-07-21 16:00,2010-07-21 16:00,2010-07-21 16:00,,2010-10-04 16:00,2010-10-04 16:00,,PT_Normal,,,,,6QlunVhxWU6LnKeBpvakiw,xzvMiT8HoUauXhFY1S+PkA,,,N,0,0,,,2010-08-28 10:04,2010-08-28 13:34,admin,admin,2010-07-21 16:00,2010-07-21 16:00,0
27,90521,793,11887,841,0,0,N,N,N,CP_Drtn,TT_FinMile,DT_FixedDrtn,RV_OK,TK_NotStart,A1230,Submittal of All basement columns & walls RFT,,464,0,0,0,0,0,0,0,0,0,,,,2010-10-05 16:00,2010-10-05 16:00,,2010-07-28 16:00,2010-07-28 16:00,2010-07-28 16:00,2010-07-28 16:00,2010-07-28 16:00,2010-07-28 16:00,,2010-10-05 16:00,2010-10-05 16:00,,PT_Normal,,,,,Agr4a6le50GAiEs89xNokw,vizYnfHl90u2hozwrJxUGA,,,N,0,0,,,2010-08-28 10:04,2010-08-28 13:34,admin,admin,2010-07-28 16:00,2010-07-28 16:00,0
28,90522,793,11887,841,0,0,N,N,N,CP_Drtn,TT_FinMile,DT_FixedDrtn,RV_OK,TK_NotStart,A1240,Submittal of All basement slab concrete dimension,,72,0,0,0,0,0,0,0,0,0,,,,2010-08-15 16:00,2010-08-15 16:00,,2010-08-04 16:00,2010-08-04 16:00,2010-08-04 16:00,2010-08-04 16:00,2010-08-04 16:00,2010-08-04 16:00,,2010-08-15 16:00,2010-08-15 16:00,,PT_Normal,,,,,GHMTzFlpnEO9eNydgRWkwA,YjPP8Mnn70CflT1uK45yIg,,,N,0,0,,,2010-08-28 10:04,2010-08-28 13:34,admin,admin,2010-08-04 16:00,2010-08-04 16:00,0
29,90523,793,11887,841,0,0,N,N,N,CP_Drtn,TT_FinMile,DT_FixedDrtn,RV_OK,TK_NotStart,A1250,Submittal of All basement slab RFT,,48,0,0,0,0,0,0,0,0,0,,,,2010-08-22 16:00,2010-08-22 16:00,,2010-08-15 16:00,2010-08-15 16:00,2010-08-15 16:00,2010-08-15 16:00,2010-08-15 16:00,2010-08-15 16:00,,2010-08-22 16:00,2010-08-22 16:00,,PT_Normal,,,,,sE6PLZBVt0yAex6+4Kq+og,dOxninhx50WjRMbSb0UpMw,,,N,0,0,,,2010-08-28 10:04,2010-08-28 13:34,admin,admin,2010-08-15 16:00,2010-08-15 16:00,0
