,taskrsrc_id,task_id,proj_id,cost_qty_link_flag,role_id,acct_id,rsrc_id,pobs_id,skill_level,pend_complete_pct,remain_qty,pend_remain_qty,target_qty,remain_qty_per_hr,pend_act_reg_qty,target_lag_drtn_hr_cnt,target_qty_per_hr,act_ot_qty,pend_act_ot_qty,act_reg_qty,relag_drtn_hr_cnt,ot_factor,cost_per_qty,target_cost,act_reg_cost,act_ot_cost,remain_cost,act_start_date,act_end_date,restart_date,reend_date,target_start_date,target_end_date,rem_late_start_date,rem_late_end_date,rollup_dates_flag,target_crv,remain_crv,actual_crv,ts_pend_act_end_flag,guid,rate_type,act_this_per_cost,act_this_per_qty,curv_id,rsrc_type,cost_per_qty_source_type,create_user,create_date,old_restart_date,old_reend_date,old_remain_drtn_hr_cnt,has_rsrchours,taskrsrc_sum_id
22,55216,90552,793,Y,,,2121,,,,1280,,1280,8,,0,8,0,,0,0,,0,0,0,0,0,,,2010-08-04 08:00,2010-08-26 16:00,2010-08-04 08:00,2010-08-26 16:00,2010-08-30 08:00,2010-09-22 16:00,Y,,,,N,Q9+Lr3T4+EWrPYYlvf54JA,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:26,2010-08-04 08:00,2010-08-26 16:00,160,,
23,55217,90553,793,Y,,,2121,,,,400,,400,2.5,,0,2.5,0,,0,0,,0,0,0,0,0,,,2010-08-05 08:00,2010-08-28 16:00,2010-08-05 08:00,2010-08-28 16:00,2010-08-26 08:00,2010-09-19 16:00,Y,,,,N,DtAifVNHMEihL112tXlz7g,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:26,2010-08-05 08:00,2010-08-28 16:00,160,,
24,55218,90554,793,Y,,,2121,,,,1360,,1360,10.625,,0,10.625,0,,0,0,,0,0,0,0,0,,,2010-08-14 08:00,2010-08-31 16:00,2010-08-14 08:00,2010-08-31 16:00,2010-09-04 08:00,2010-09-22 16:00,Y,,,,N,xChbKrynRkS3Xu/JFk6X+w,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:26,2010-08-14 08:00,2010-08-31 16:00,128,,
25,55219,90555,793,Y,,,2118,,,,480,,480,3,,0,3,0,,0,0,,0,0,0,0,0,,,2010-07-17 08:00,2010-08-08 16:00,2010-07-17 08:00,2010-08-08 16:00,2010-07-17 08:00,2010-08-08 16:00,Y,,,,N,+vms52Um/0eBVoacDYFteg,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:27,2010-07-17 08:00,2010-08-08 16:00,160,,
26,55220,90556,793,Y,,,2117,,,,3488,,3488,21.8,,0,21.8,0,,0,0,,0,0,0,0,0,,,2010-07-19 08:00,2010-08-10 16:00,2010-07-19 08:00,2010-08-10 16:00,2010-07-19 08:00,2010-08-10 16:00,Y,,,,N,LU8zQ2jRekaMfcZdDIQLMA,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:27,2010-07-19 08:00,2010-08-10 16:00,160,,
27,55221,90558,793,Y,,,2120,,,,56,,56,7,,0,7,0,,0,0,,0,0,0,0,0,,,2010-07-27 08:00,2010-07-27 16:00,2010-07-27 08:00,2010-07-27 16:00,2010-07-27 08:00,2010-07-27 16:00,Y,,,,N,zdGoD93FykiwgaxCWIEPxQ,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:27,2010-07-27 08:00,2010-07-27 16:00,8,,
28,55222,90583,793,Y,,,2120,,,,168,,168,21,,0,21,0,,0,0,,0,0,0,0,0,,,2010-08-04 08:00,2010-08-04 16:00,2010-08-04 08:00,2010-08-04 16:00,2010-10-07 08:00,2010-10-07 16:00,Y,,,,N,aKNPQhJZDUeAdS42XxaPGQ,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:27,2010-08-04 08:00,2010-08-04 16:00,8,,
29,55223,90584,793,Y,,,2120,,,,56,,56,7,,0,7,0,,0,0,,0,0,0,0,0,,,2010-08-11 08:00,2010-08-11 16:00,2010-08-11 08:00,2010-08-11 16:00,2010-10-07 08:00,2010-10-07 16:00,Y,,,,N,MPYPaFzVKEeyNc7rIkOGpw,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:27,2010-08-11 08:00,2010-08-11 16:00,8,,
30,55224,90559,793,Y,,,2118,,,,2400,,2400,20,,0,20,0,,0,0,,0,0,0,0,0,,,2010-07-31 08:00,2010-08-16 16:00,2010-07-31 08:00,2010-08-16 16:00,2010-07-31 08:00,2010-08-16 16:00,Y,,,,N,EGAIDvwaaEqwgTHuVGJ/5A,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:27,2010-07-31 08:00,2010-08-16 16:00,120,,
31,55225,90560,793,Y,,,2117,,,,2400,,2400,25,,0,25,0,,0,0,,0,0,0,0,0,,,2010-08-02 08:00,2010-08-15 16:00,2010-08-02 08:00,2010-08-15 16:00,2010-08-02 08:00,2010-08-15 16:00,Y,,,,N,hJyO6N3YCUCrP635t8UPHw,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:27,2010-08-02 08:00,2010-08-15 16:00,96,,
32,55226,90561,793,Y,,,2120,,,,160,,160,3.33333333,,0,3.33333333,0,,0,0,,0,0,0,0,0,,,2010-08-11 08:00,2010-08-17 16:00,2010-08-11 08:00,2010-08-17 16:00,2010-08-11 08:00,2010-08-17 16:00,Y,,,,N,mO/flZ1lFk+3W20RUsNVsQ,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:27,2010-08-11 08:00,2010-08-17 16:00,48,,
33,55227,90562,793,Y,,,2118,,,,4800,,4800,26.08695652,,0,26.08695652,0,,0,0,,0,0,0,0,0,,,2010-08-19 08:00,2010-09-15 16:00,2010-08-19 08:00,2010-09-15 16:00,2010-08-19 08:00,2010-09-15 16:00,Y,,,,N,Ugrlk5CGw06P3p/0C6SOYw,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:27,2010-08-19 08:00,2010-09-15 16:00,184,,
34,55228,90563,793,Y,,,2117,,,,1800,,1800,10.22727273,,0,10.22727273,0,,0,0,,0,0,0,0,0,,,2010-08-26 08:00,2010-09-21 16:00,2010-08-26 08:00,2010-09-21 16:00,2010-08-26 08:00,2010-09-21 16:00,Y,,,,N,kjF59WLipEySTrVZWGITdQ,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:27,2010-08-26 08:00,2010-09-21 16:00,176,,
35,55229,90565,793,Y,,,2120,,,,32,,32,4,,0,4,0,,0,0,,0,0,0,0,0,,,2010-08-30 08:00,2010-08-30 16:00,2010-08-30 08:00,2010-08-30 16:00,2010-09-22 08:00,2010-09-22 16:00,Y,,,,N,kBRzTMzX7EO/EifHGx4LFg,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:27,2010-08-30 08:00,2010-08-30 16:00,8,,
36,55230,90585,793,Y,,,2120,,,,96,,96,12,,0,12,0,,0,0,,0,0,0,0,0,,,2010-09-12 08:00,2010-09-12 16:00,2010-09-12 08:00,2010-09-12 16:00,2010-09-30 08:00,2010-09-30 16:00,Y,,,,N,zychRGGxfUOCBtksaBUV9g,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:27,2010-09-14 08:00,2010-09-14 16:00,8,,
37,55231,90586,793,Y,,,2120,,,,32,,32,4,,0,4,0,,0,0,,0,0,0,0,0,,,2010-09-22 08:00,2010-09-22 16:00,2010-09-22 08:00,2010-09-22 16:00,2010-09-22 08:00,2010-09-22 16:00,Y,,,,N,Nfx+12MwLUyybRsPx4NG2w,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:27,2010-09-22 08:00,2010-09-22 16:00,8,,
38,55232,90566,793,Y,,,2121,,,,1280,,1280,26.66666667,,0,26.66666667,0,,0,0,,0,0,0,0,0,,,2010-08-12 08:00,2010-08-18 16:00,2010-08-12 08:00,2010-08-18 16:00,2010-09-04 08:00,2010-09-11 16:00,Y,,,,N,M7PVKI7WUU6B5zOQJ0LWRQ,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:28,2010-08-12 08:00,2010-08-18 16:00,48,,
39,55233,90567,793,Y,,,2121,,,,400,,400,8.33333333,,0,8.33333333,0,,0,0,,0,0,0,0,0,,,2010-08-14 08:00,2010-08-19 16:00,2010-08-14 08:00,2010-08-19 16:00,2010-10-02 08:00,2010-10-07 16:00,Y,,,,N,ZHkw8qfz0E2ta2YWWonIfg,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:28,2010-08-14 08:00,2010-08-19 16:00,48,,
40,55234,90568,793,Y,,,2121,,,,1360,,1360,28.33333333,,0,28.33333333,0,,0,0,,0,0,0,0,0,,,2010-08-18 08:00,2010-08-24 16:00,2010-08-18 08:00,2010-08-24 16:00,2010-09-11 08:00,2010-09-16 16:00,Y,,,,N,QIcs3LneC0GPZuUoa/2dBA,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:28,2010-08-18 08:00,2010-08-24 16:00,48,,"
%E"
