,cost_item_id,acct_id,pobs_id,cost_type_id,proj_id,task_id,cost_name,po_number,vendor_name,act_cost,cost_per_qty,remain_cost,target_cost,cost_load_type,auto_compute_act_flag,target_qty,qty_name,cost_descr,contract_manager_import
1797,13307,825,,,2631,203592,WCS,,,0.00,46556.18,46556.18,46556.18,CL_Uniform,N,1,,,
1798,13308,825,,,2631,203593,WCP,,,0.00,139668.55,139668.55,139668.55,CL_Uniform,N,1,,,
1799,13309,825,,,2631,203594,WCS,,,0.00,46556.18,46556.18,46556.18,CL_Uniform,N,1,,,
1800,13310,825,,,2631,203595,WCP,,,0.00,139668.55,139668.55,139668.55,CL_Uniform,N,1,,,
1801,13311,825,,,2631,203596,WCS,,,0.00,46556.18,46556.18,46556.18,CL_Uniform,N,1,,,
1802,13312,825,,,2631,203597,WCP,,,0.00,139668.55,139668.55,139668.55,CL_Uniform,N,1,,,
1803,13313,825,,,2631,203598,WCS,,,0.00,46556.18,46556.18,46556.18,CL_Uniform,N,1,,,
1804,13314,825,,,2631,203599,WCP,,,0.00,139668.55,139668.55,139668.55,CL_Uniform,N,1,,,
1805,13315,825,,,2631,203601,WCS,,,0.00,46556.18,46556.18,46556.18,CL_Uniform,N,1,,,
1806,13316,825,,,2631,203600,WCP,,,0.00,139668.55,139668.55,139668.55,CL_Uniform,N,1,,,
1807,13317,825,,,2631,203602,WCS,,,0.00,46556.18,46556.18,46556.18,CL_Uniform,N,1,,,
1808,13318,825,,,2631,203603,WCP,,,0.00,139668.55,139668.55,139668.55,CL_Uniform,N,1,,,
1809,13319,825,,,2631,203604,WCS,,,0.00,46556.18,46556.18,46556.18,CL_Uniform,N,1,,,
1810,13320,825,,,2631,203605,WCP,,,0.00,139668.55,139668.55,139668.55,CL_Uniform,N,1,,,
1811,13321,825,,,2631,203622,CS,,,0.00,32330.68,32330.68,32330.68,CL_Uniform,N,1,,,
1812,13322,825,,,2631,203623,CP,,,0.00,32330.68,96992.05,96992.05,CL_Uniform,N,3,,,
1813,13323,825,,,2631,203624,CS,,,0.00,32330.68,32330.68,32330.68,CL_Uniform,N,1,,,
1814,13324,825,,,2631,203625,CP,,,0.00,96992.05,96992.05,96992.05,CL_Uniform,N,1,,,
1815,13325,825,,,2631,203626,CS,,,0.00,32330.68,32330.68,32330.68,CL_Uniform,N,1,,,
1816,13326,825,,,2631,203627,CP,,,0.00,96992.05,96992.05,96992.05,CL_Uniform,N,1,,,
1817,13327,825,,,2631,203628,CS,,,0.00,32330.68,32330.68,32330.68,CL_Uniform,N,1,,,
1818,13328,825,,,2631,203629,CP,,,0.00,96992.05,96992.05,96992.05,CL_Uniform,N,1,,,
1819,13329,825,,,2631,203630,CS,,,0.00,32330.68,32330.68,32330.68,CL_Uniform,N,1,,,
1820,13330,825,,,2631,203631,CP,,,0.00,96992.05,96992.05,96992.05,CL_Uniform,N,1,,,
1821,13331,825,,,2631,203633,CS,,,0.00,32330.68,32330.68,32330.68,CL_Uniform,N,1,,,
1822,13332,825,,,2631,203632,CP,,,0.00,96992.05,96992.05,96992.05,CL_Uniform,N,1,,,
1823,13333,825,,,2631,203634,CS,,,0.00,32330.68,32330.68,32330.68,CL_Uniform,N,1,,,
1824,13334,825,,,2631,203635,CP,,,0.00,96992.05,96992.05,96992.05,CL_Uniform,N,1,,,
1825,13335,825,,,2631,203636,CS,,,0.00,32330.68,32330.68,32330.68,CL_Uniform,N,1,,,
1826,13336,825,,,2631,203637,CP,,,0.00,96992.05,96992.05,96992.05,CL_Uniform,N,1,,,
1827,13337,825,,,2631,203654,CS,,,0.00,32330.68,32330.68,32330.68,CL_Uniform,N,1,,,
1828,13338,825,,,2631,203655,CP,,,0.00,96992.05,96992.05,96992.05,CL_Uniform,N,1,,,
1829,13339,825,,,2631,203656,CS,,,0.00,32330.68,32330.68,32330.68,CL_Uniform,N,1,,,
1830,13340,825,,,2631,203657,CP,,,0.00,96992.05,96992.05,96992.05,CL_Uniform,N,1,,,
1831,13341,825,,,2631,203658,CS,,,0.00,32330.68,32330.68,32330.68,CL_Uniform,N,1,,,
1832,13342,825,,,2631,203659,CP,,,0.00,96992.05,96992.05,96992.05,CL_Uniform,N,1,,,
1833,13343,825,,,2631,203660,CS,,,0.00,32330.68,32330.68,32330.68,CL_Uniform,N,1,,,
1834,13344,825,,,2631,203661,CP,,,0.00,96992.05,96992.05,96992.05,CL_Uniform,N,1,,,
1835,13345,825,,,2631,203662,CS,,,0.00,32330.68,32330.68,32330.68,CL_Uniform,N,1,,,
1836,13346,825,,,2631,203663,CP,,,0.00,96992.05,96992.05,96992.05,CL_Uniform,N,1,,,
1837,13347,825,,,2631,203665,CS,,,0.00,32330.68,32330.68,32330.68,CL_Uniform,N,1,,,
1838,13348,825,,,2631,203664,CP,,,0.00,96992.05,96992.05,96992.05,CL_Uniform,N,1,,,
1839,13349,825,,,2631,203666,CS,,,0.00,32330.68,32330.68,32330.68,CL_Uniform,N,1,,,
1840,13350,825,,,2631,203667,CP,,,0.00,96992.05,96992.05,96992.05,CL_Uniform,N,1,,,
1841,13351,825,,,2631,203668,CS,,,0.00,32330.68,32330.68,32330.68,CL_Uniform,N,1,,,
1842,13352,825,,,2631,203669,CP,,,0.00,96992.05,96992.05,96992.05,CL_Uniform,N,1,,,
1843,13353,825,,,2631,243160,GC,,,0.00,101709.12,101709.12,101709.12,CL_Uniform,N,1,,,
1844,13354,825,,,2631,243158,GC,,,0.00,101709.12,101709.12,101709.12,CL_Uniform,N,1,,,
1845,13355,825,,,2631,243159,GC,,,0.00,474642.57,474642.57,474642.57,CL_Uniform,N,1,,,
1846,13356,905,,,2631,203470,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1847,13357,905,,,2631,203471,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1848,13358,905,,,2631,203522,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1849,13359,905,,,2631,203472,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1850,13360,905,,,2631,203473,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1851,13361,905,,,2631,203474,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1852,13362,905,,,2631,203475,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1853,13363,905,,,2631,203476,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1854,13364,905,,,2631,203477,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1855,13365,905,,,2631,203478,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1856,13366,905,,,2631,203479,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1857,13367,905,,,2631,203480,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1858,13368,905,,,2631,203481,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1859,13369,905,,,2631,203482,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1860,13370,905,,,2631,203483,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1861,13371,905,,,2631,203484,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1862,13372,905,,,2631,203485,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1863,13373,905,,,2631,203486,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1864,13374,905,,,2631,203487,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1865,13375,905,,,2631,203488,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1866,13376,905,,,2631,203489,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1867,13377,905,,,2631,203490,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1868,13378,905,,,2631,203491,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1869,13379,905,,,2631,203492,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1870,13380,905,,,2631,203493,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1871,13381,905,,,2631,203494,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1872,13382,905,,,2631,203514,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1873,13383,905,,,2631,203495,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1874,13384,905,,,2631,203496,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1875,13385,905,,,2631,203497,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1876,13386,905,,,2631,203498,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1877,13387,905,,,2631,203499,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1878,13388,905,,,2631,203500,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1879,13389,905,,,2631,203501,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1880,13390,905,,,2631,203502,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1881,13391,905,,,2631,203503,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1882,13392,905,,,2631,203504,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1883,13393,905,,,2631,203505,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1884,13394,905,,,2631,203506,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1885,13395,905,,,2631,203507,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1886,13396,905,,,2631,203508,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1887,13397,905,,,2631,203509,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1888,13398,905,,,2631,203510,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1889,13399,905,,,2631,203511,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1890,13400,905,,,2631,203512,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1891,13401,905,,,2631,203513,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1892,13402,905,,,2631,203515,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1893,13403,905,,,2631,203516,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1894,13404,905,,,2631,203517,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1895,13405,905,,,2631,203518,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1896,13406,905,,,2631,203519,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1897,13407,905,,,2631,203520,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1898,13408,905,,,2631,203521,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1899,13409,905,,,2631,203523,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1900,13410,905,,,2631,203524,A,,,0.00,6492.60,6492.60,6492.60,CL_Uniform,N,1,,,
1901,13411,905,,,2631,203434,AN,,,0.00,199972.15,199972.15,199972.15,CL_Uniform,N,1,,,
1902,13412,905,,,2631,203435,AE,,,0.00,112484.33,112484.33,112484.33,CL_Uniform,N,1,,,
1903,13413,905,,,2631,203436,AS,,,0.00,199972.15,199972.15,199972.15,CL_Uniform,N,1,,,
1904,13414,905,,,2631,203437,AW,,,0.00,112484.33,112484.33,112484.33,CL_Uniform,N,1,,,
1905,13415,905,,,2631,203438,AN,,,0.00,199972.15,199972.15,199972.15,CL_Uniform,N,1,,,
1906,13416,905,,,2631,203439,AE,,,0.00,112484.33,112484.33,112484.33,CL_Uniform,N,1,,,
1907,13417,905,,,2631,203440,AS,,,0.00,199972.15,199972.15,199972.15,CL_Uniform,N,1,,,
1908,13418,905,,,2631,203441,AW,,,0.00,112484.33,112484.33,112484.33,CL_Uniform,N,1,,,
1909,13419,905,,,2631,203442,AN,,,0.00,199972.15,199972.15,199972.15,CL_Uniform,N,1,,,
1910,13420,905,,,2631,203443,AE,,,0.00,112484.33,112484.33,112484.33,CL_Uniform,N,1,,,
1911,13421,905,,,2631,203444,AS,,,0.00,199972.15,199972.15,199972.15,CL_Uniform,N,1,,,
1912,13422,905,,,2631,203445,AW,,,0.00,112484.33,112484.33,112484.33,CL_Uniform,N,1,,,
1913,13423,905,,,2631,203446,AN,,,0.00,199972.15,199972.15,199972.15,CL_Uniform,N,1,,,
1914,13424,905,,,2631,203447,AE,,,0.00,112484.33,112484.33,112484.33,CL_Uniform,N,1,,,
1915,13425,905,,,2631,203448,AS,,,0.00,199972.15,199972.15,199972.15,CL_Uniform,N,1,,,
1916,13426,905,,,2631,203449,AW,,,0.00,112484.33,112484.33,112484.33,CL_Uniform,N,1,,,
1917,13427,905,,,2631,203450,AN,,,0.00,199972.15,199972.15,199972.15,CL_Uniform,N,1,,,
1918,13428,905,,,2631,203451,AE,,,0.00,112484.33,112484.33,112484.33,CL_Uniform,N,1,,,
1919,13429,905,,,2631,203452,AS,,,0.00,199972.15,199972.15,199972.15,CL_Uniform,N,1,,,
1920,13430,905,,,2631,203453,AW,,,0.00,112484.33,112484.33,112484.33,CL_Uniform,N,1,,,
1921,13431,905,,,2631,203454,AN,,,0.00,199972.15,199972.15,199972.15,CL_Uniform,N,1,,,
1922,13432,905,,,2631,203455,AE,,,0.00,112484.33,112484.33,112484.33,CL_Uniform,N,1,,,
1923,13433,905,,,2631,203456,AS,,,0.00,199972.15,199972.15,199972.15,CL_Uniform,N,1,,,
1924,13434,905,,,2631,203457,AW,,,0.00,112484.33,112484.33,112484.33,CL_Uniform,N,1,,,
1925,13435,905,,,2631,203458,AN,,,0.00,199972.15,199972.15,199972.15,CL_Uniform,N,1,,,
1926,13436,905,,,2631,203459,AE,,,0.00,112484.33,112484.33,112484.33,CL_Uniform,N,1,,,
1927,13437,905,,,2631,203460,AS,,,0.00,199972.15,199972.15,199972.15,CL_Uniform,N,1,,,
1928,13438,905,,,2631,203461,AW,,,0.00,112484.33,112484.33,112484.33,CL_Uniform,N,1,,,
1929,13439,905,,,2631,203462,AN,,,0.00,199972.15,199972.15,199972.15,CL_Uniform,N,1,,,
1930,13440,905,,,2631,203463,AE,,,0.00,112484.33,112484.33,112484.33,CL_Uniform,N,1,,,
1931,13441,905,,,2631,203464,AS,,,0.00,199972.15,199972.15,199972.15,CL_Uniform,N,1,,,
1932,13442,905,,,2631,203465,AW,,,0.00,112484.33,112484.33,112484.33,CL_Uniform,N,1,,,
1933,13443,905,,,2631,194346,NAS,,,0.00,14283.72,14283.72,14283.72,CL_Uniform,N,1,,,
1934,13444,905,,,2631,194348,NAP,,,0.00,42851.17,42851.17,42851.17,CL_Uniform,N,1,,,
1935,13445,905,,,2631,194350,NAS,,,0.00,14283.72,14283.72,14283.72,CL_Uniform,N,1,,,
1936,13446,905,,,2631,194352,NAP,,,0.00,42851.17,42851.17,42851.17,CL_Uniform,N,1,,,
1937,13447,905,,,2631,194354,NAS,,,0.00,14283.72,14283.72,14283.72,CL_Uniform,N,1,,,
1938,13448,905,,,2631,194356,NAP,,,0.00,42851.17,42851.17,42851.17,CL_Uniform,N,1,,,
1939,13449,905,,,2631,194358,NAS,,,0.00,14283.72,14283.72,14283.72,CL_Uniform,N,1,,,
1940,13450,905,,,2631,194360,NAP,,,0.00,42851.17,42851.17,42851.17,CL_Uniform,N,1,,,
1941,13451,905,,,2631,194362,MAS,,,0.00,14283.72,14283.72,14283.72,CL_Uniform,N,1,,,
1942,13452,905,,,2631,194364,NAP,,,0.00,42851.17,42851.17,42851.17,CL_Uniform,N,1,,,
1943,13453,905,,,2631,194366,NAS,,,0.00,14283.72,14283.72,14283.72,CL_Uniform,N,1,,,
1944,13454,905,,,2631,194365,NAP,,,0.00,42851.17,42851.17,42851.17,CL_Uniform,N,1,,,
1945,13455,905,,,2631,194370,NAS,,,0.00,14283.72,14283.72,14283.72,CL_Uniform,N,1,,,
1946,13456,905,,,2631,194372,NAP,,,0.00,42851.17,42851.17,42851.17,CL_Uniform,N,1,,,
1947,13457,905,,,2631,194373,NAS,,,0.00,14283.72,14283.72,14283.72,CL_Uniform,N,1,,,
1948,13458,905,,,2631,194374,NAP,,,0.00,42851.17,42851.17,42851.17,CL_Uniform,N,1,,,
1949,13459,905,,,2631,203558,EAS,,,0.00,8034.60,8034.60,8034.60,CL_Uniform,N,1,,,
1950,13460,905,,,2631,203559,EAP,,,0.00,24103.79,24103.79,24103.79,CL_Uniform,N,1,,,
1951,13461,905,,,2631,203560,EAS,,,0.00,8034.60,8034.60,8034.60,CL_Uniform,N,1,,,
1952,13462,905,,,2631,203561,EAP,,,0.00,24103.79,24103.79,24103.79,CL_Uniform,N,1,,,
1953,13463,905,,,2631,203562,EAS,,,0.00,8034.60,8034.60,8034.60,CL_Uniform,N,1,,,
1954,13464,905,,,2631,203563,EAP,,,0.00,24103.79,24103.79,24103.79,CL_Uniform,N,1,,,
1955,13465,905,,,2631,203564,EAS,,,0.00,8034.60,8034.60,8034.60,CL_Uniform,N,1,,,
1956,13466,905,,,2631,203565,EAP,,,0.00,24103.79,24103.79,24103.79,CL_Uniform,N,1,,,
1957,13467,905,,,2631,203566,EAS,,,0.00,8034.60,8034.60,8034.60,CL_Uniform,N,1,,,
1958,13468,905,,,2631,203567,EAP,,,0.00,24103.79,24103.79,24103.79,CL_Uniform,N,1,,,
1959,13469,905,,,2631,203569,EAS,,,0.00,8034.60,8034.60,8034.60,CL_Uniform,N,1,,,
1960,13470,905,,,2631,203568,EAP,,,0.00,24103.79,24103.79,24103.79,CL_Uniform,N,1,,,
1961,13471,905,,,2631,203570,EAS,,,0.00,8034.60,8034.60,8034.60,CL_Uniform,N,1,,,
1962,13472,905,,,2631,203571,EAP,,,0.00,24103.79,24103.79,24103.79,CL_Uniform,N,1,,,
1963,13473,905,,,2631,203572,EAS,,,0.00,8034.60,8034.60,8034.60,CL_Uniform,N,1,,,
1964,13474,905,,,2631,203573,EAP,,,0.00,24103.79,24103.79,24103.79,CL_Uniform,N,1,,,
1965,13475,905,,,2631,203574,SAS,,,0.00,14283.72,14283.72,14283.72,CL_Uniform,N,1,,,
1966,13476,905,,,2631,203575,SAP,,,0.00,42851.17,42851.17,42851.17,CL_Uniform,N,1,,,
1967,13477,905,,,2631,203576,SAS,,,0.00,14283.72,14283.72,14283.72,CL_Uniform,N,1,,,
1968,13478,905,,,2631,203577,SAP,,,0.00,42851.17,42851.17,42851.17,CL_Uniform,N,1,,,
1969,13479,905,,,2631,203578,SAS,,,0.00,14283.72,14283.72,14283.72,CL_Uniform,N,1,,,
1970,13480,905,,,2631,203579,SAP,,,0.00,42851.17,42851.17,42851.17,CL_Uniform,N,1,,,
1971,13481,905,,,2631,203580,SAS,,,0.00,14283.72,14283.72,14283.72,CL_Uniform,N,1,,,
1972,13482,905,,,2631,203581,SAP,,,0.00,42851.17,42851.17,42851.17,CL_Uniform,N,1,,,
1973,13483,905,,,2631,203582,SAS,,,0.00,14283.72,14283.72,14283.72,CL_Uniform,N,1,,,
1974,13484,905,,,2631,203583,SAP,,,0.00,42851.17,42851.17,42851.17,CL_Uniform,N,1,,,
1975,13485,905,,,2631,203585,SAS,,,0.00,14283.72,14283.72,14283.72,CL_Uniform,N,1,,,
1976,13486,905,,,2631,203584,SAP,,,0.00,42851.17,42851.17,42851.17,CL_Uniform,N,1,,,
1977,13487,905,,,2631,203586,SAS,,,0.00,14283.72,14283.72,14283.72,CL_Uniform,N,1,,,
1978,13488,905,,,2631,203587,SAP,,,0.00,42851.17,42851.17,42851.17,CL_Uniform,N,1,,,
1979,13489,905,,,2631,203588,SAS,,,0.00,14283.72,14283.72,14283.72,CL_Uniform,N,1,,,
1980,13490,905,,,2631,203589,SAP,,,0.00,42851.17,42851.17,42851.17,CL_Uniform,N,1,,,
1981,13491,905,,,2631,203590,WAS,,,0.00,14283.72,8034.60,8034.60,CL_Uniform,N,0.5625,,,
1982,13492,905,,,2631,203591,WAP,,,0.00,24103.79,24103.79,24103.79,CL_Uniform,N,1,,,
1983,13493,905,,,2631,203592,WAS,,,0.00,8034.60,8034.60,8034.60,CL_Uniform,N,1,,,
1984,13494,905,,,2631,203593,WAP,,,0.00,24103.79,24103.79,24103.79,CL_Uniform,N,1,,,
1985,13495,905,,,2631,203594,WAS,,,0.00,8034.60,8034.60,8034.60,CL_Uniform,N,1,,,
1986,13496,905,,,2631,203595,WAP,,,0.00,24103.79,24103.79,24103.79,CL_Uniform,N,1,,,
1987,13497,905,,,2631,203596,WAS,,,0.00,8034.60,8034.60,8034.60,CL_Uniform,N,1,,,
1988,13498,905,,,2631,203597,WAP,,,0.00,24103.79,24103.79,24103.79,CL_Uniform,N,1,,,
1989,13499,905,,,2631,203598,WAS,,,0.00,8034.60,8034.60,8034.60,CL_Uniform,N,1,,,
1990,13500,905,,,2631,203599,WAP,,,0.00,24103.79,24103.79,24103.79,CL_Uniform,N,1,,,
1991,13501,905,,,2631,203601,WAS,,,0.00,8034.60,8034.60,8034.60,CL_Uniform,N,1,,,
1992,13502,905,,,2631,203600,WAP,,,0.00,24103.79,24103.79,24103.79,CL_Uniform,N,1,,,
1993,13503,905,,,2631,203602,WAS,,,0.00,8034.60,8034.60,8034.60,CL_Uniform,N,1,,,
1994,13504,905,,,2631,203603,WAP,,,0.00,24103.79,24103.79,24103.79,CL_Uniform,N,1,,,
1995,13505,905,,,2631,203604,WAS,,,0.00,8034.60,8034.60,8034.60,CL_Uniform,N,1,,,
1996,13506,905,,,2631,203605,WAP,,,0.00,24103.79,24103.79,24103.79,CL_Uniform,N,1,,,
1997,13507,905,,,2631,203622,AS,,,0.00,5579.58,5579.58,5579.58,CL_Uniform,N,1,,,
1998,13508,905,,,2631,203623,AP,,,0.00,16738.74,16738.74,16738.74,CL_Uniform,N,1,,,
1999,13509,905,,,2631,203624,AS,,,0.00,5579.58,5579.58,5579.58,CL_Uniform,N,1,,,
2000,13510,905,,,2631,203625,AP,,,0.00,16738.74,16738.74,16738.74,CL_Uniform,N,1,,,
2001,13511,905,,,2631,203626,AS,,,0.00,5579.58,5579.58,5579.58,CL_Uniform,N,1,,,
2002,13512,905,,,2631,203627,AP,,,0.00,16738.74,16738.74,16738.74,CL_Uniform,N,1,,,
2003,13513,905,,,2631,203628,AS,,,0.00,5579.58,5579.58,5579.58,CL_Uniform,N,1,,,
2004,13514,905,,,2631,203629,AP,,,0.00,16738.74,16738.74,16738.74,CL_Uniform,N,1,,,
2005,13515,905,,,2631,203630,AS,,,0.00,5579.58,5579.58,5579.58,CL_Uniform,N,1,,,
2006,13516,905,,,2631,203631,AP,,,0.00,16738.74,16738.74,16738.74,CL_Uniform,N,1,,,
2007,13517,905,,,2631,203633,AS,,,0.00,5579.58,5579.58,5579.58,CL_Uniform,N,1,,,
2008,13518,905,,,2631,203632,AP,,,0.00,16738.74,16738.74,16738.74,CL_Uniform,N,1,,,
2009,13519,905,,,2631,203634,AS,,,0.00,5579.58,5579.58,5579.58,CL_Uniform,N,1,,,
2010,13520,905,,,2631,203635,AP,,,0.00,16738.74,16738.74,16738.74,CL_Uniform,N,1,,,
2011,13521,905,,,2631,203636,AS,,,0.00,5579.58,5579.58,5579.58,CL_Uniform,N,1,,,
2012,13522,905,,,2631,203637,AP,,,0.00,16738.74,16738.74,16738.74,CL_Uniform,N,1,,,
2013,13523,905,,,2631,203654,AS,,,0.00,5579.58,5579.58,5579.58,CL_Uniform,N,1,,,
2014,13524,905,,,2631,203655,AP,,,0.00,16738.74,16738.74,16738.74,CL_Uniform,N,1,,,
2015,13525,905,,,2631,203656,AS,,,0.00,5579.58,5579.58,5579.58,CL_Uniform,N,1,,,
2016,13526,905,,,2631,203657,AP,,,0.00,16738.74,16738.74,16738.74,CL_Uniform,N,1,,,
2017,13527,905,,,2631,203658,AS,,,0.00,5579.58,5579.58,5579.58,CL_Uniform,N,1,,,
2018,13528,905,,,2631,203659,AP,,,0.00,16738.74,16738.74,16738.74,CL_Uniform,N,1,,,
2019,13529,905,,,2631,203660,AS,,,0.00,5579.58,5579.58,5579.58,CL_Uniform,N,1,,,
2020,13530,905,,,2631,203661,AP,,,0.00,16738.74,16738.74,16738.74,CL_Uniform,N,1,,,
2021,13531,905,,,2631,203662,AS,,,0.00,5579.58,5579.58,5579.58,CL_Uniform,N,1,,,
2022,13532,905,,,2631,203663,AP,,,0.00,16738.74,16738.74,16738.74,CL_Uniform,N,1,,,
2023,13533,905,,,2631,203665,AS,,,0.00,5579.58,5579.58,5579.58,CL_Uniform,N,1,,,
2024,13534,905,,,2631,203664,AP,,,0.00,16738.74,16738.74,16738.74,CL_Uniform,N,1,,,
2025,13535,905,,,2631,203666,AS,,,0.00,5579.58,5579.58,5579.58,CL_Uniform,N,1,,,
2026,13536,905,,,2631,203667,AP,,,0.00,16738.74,16738.74,16738.74,CL_Uniform,N,1,,,
2027,13537,905,,,2631,203668,AS,,,0.00,5579.58,5579.58,5579.58,CL_Uniform,N,1,,,
2028,13538,905,,,2631,203669,AP,,,0.00,16738.74,16738.74,16738.74,CL_Uniform,N,1,,,
2029,13539,905,,,2631,194282,F,,,0.00,359918.14,359918.14,359918.14,CL_Uniform,N,1,,,
2030,13540,826,,,2631,243161,(New Expense Item),,,0.00,249219.74,249219.74,249219.74,CL_Uniform,N,1,,,
2031,13541,826,,,2631,243165,B,,,0.00,99103.83,99103.83,99103.83,CL_Uniform,N,1,,,
2032,13542,826,,,2631,243164,B,,,0.00,366330.24,366330.24,366330.24,CL_Uniform,N,1,,,
2033,13543,826,,,2631,243162,B,,,0.00,4499.27,4499.27,4499.27,CL_Uniform,N,1,,,
2034,13544,827,,,2631,242898,G,,,0.00,3562.87,3562.87,3562.87,CL_Uniform,N,1,,,
2035,13545,827,,,2631,242901,G,,,0.00,3562.87,3562.87,3562.87,CL_Uniform,N,1,,,
2036,13546,827,,,2631,242904,G,,,0.00,3562.87,3562.87,3562.87,CL_Uniform,N,1,,,
2037,13547,818,,,2631,243166,ST,,,0.00,17389.37,16489.92,16489.92,CL_Uniform,N,0.948276,,,
2038,13548,818,,,2631,243167,ST,,,0.00,17389.37,16489.92,16489.92,CL_Uniform,N,0.948276,,,
2039,13549,818,,,2631,243168,ST,,,0.00,17389.37,16489.92,16489.92,CL_Uniform,N,0.948276,,,
2040,13550,818,,,2631,243169,ST,,,0.00,17389.37,16489.92,16489.92,CL_Uniform,N,0.948276,,,
2041,13551,827,,,2631,243174,TF,,,0.00,34700.44,34700.44,34700.44,CL_Uniform,N,1,,,
2042,13552,827,,,2631,243175,TF,,,0.00,34700.44,34700.44,34700.44,CL_Uniform,N,1,,,
2043,13553,827,,,2631,243176,TF,,,0.00,34700.44,34700.44,34700.44,CL_Uniform,N,1,,,
2044,13554,818,,,2631,243177,ST,,,0.00,17389.37,32979.83,32979.83,CL_Uniform,N,1.896552,,,
2045,13558,827,,,2631,209407,1,,,0.00,8719.45,8719.45,8719.45,CL_Uniform,N,1,,,
2046,13559,827,,,2631,209408,1,,,0.00,8719.45,8719.45,8719.45,CL_Uniform,N,1,,,
2047,13560,827,,,2631,209409,1,,,0.00,8719.45,8719.45,8719.45,CL_Uniform,N,1,,,
