,clndr_id,default_flag,clndr_name,proj_id,base_clndr_id,last_chng_date,clndr_type,clndr_data
0,850,N,Gama projects calender,,,2010-06-26 00:00,CA_Base,(0||CalendarData()(  (0||DaysOfWeek()(    (0||1()(      (0||0(s|08:00|f|16:00)())))    (0||2()(      (0||0(s|08:00|f|16:00)())))    (0||3()(      (0||0(s|08:00|f|16:00)())))    (0||4()(      (0||0(s|08:00|f|16:00)())))    (0||5()(      (0||0(s|08:00|f|16:00)())))    (0||6()())    (0||7()(      (0||0(s|08:00|f|16:00)())))))  (0||VIEW(ShowTotal|Y)())  (0||Exceptions()(    (0||0(d|40429)())    (0||1(d|40430)())    (0||2(d|40497)())    (0||3(d|40498)())    (0||4(d|40499)())    (0||5(d|40500)())))))
1,866,N,Elmohandeseen Building,799,850,2010-08-10 00:00,CA_Project,(0||CalendarData()(  (0||DaysOfWeek()(    (0||1()(      (0||0(s|08:00|f|16:00)())))    (0||2()(      (0||0(s|08:00|f|16:00)())))    (0||3()(      (0||0(s|08:00|f|16:00)())))    (0||4()(      (0||0(s|08:00|f|16:00)())))    (0||5()(      (0||0(s|08:00|f|16:00)())))    (0||6()())    (0||7()(      (0||0(s|08:00|f|16:00)())))))  (0||VIEW(ShowTotal|Y)())  (0||Exceptions()(    (0||0(d|40432)())    (0||1(d|40433)())    (0||2(d|40495)())    (0||3(d|40496)())    (0||4(d|40497)())    (0||5(d|40498)())    (0||6(d|40499)())    (0||7(d|40500)())))))
