,task_id,proj_id,wbs_id,clndr_id,est_wt,phys_complete_pct,rev_fdbk_flag,lock_plan_flag,auto_compute_act_flag,complete_pct_type,task_type,duration_type,review_type,status_code,task_code,task_name,rsrc_id,total_float_hr_cnt,free_float_hr_cnt,remain_drtn_hr_cnt,act_work_qty,remain_work_qty,target_work_qty,target_drtn_hr_cnt,target_equip_qty,act_equip_qty,remain_equip_qty,cstr_date,act_start_date,act_end_date,late_start_date,late_end_date,expect_end_date,early_start_date,early_end_date,restart_date,reend_date,target_start_date,target_end_date,review_end_date,rem_late_start_date,rem_late_end_date,cstr_type,priority_type,suspend_date,resume_date,float_path,float_path_order,guid,tmpl_guid,cstr_date2,cstr_type2,driving_path_flag,act_this_per_work_qty,act_this_per_equip_qty,external_early_start_date,external_late_end_date,create_date,update_date,create_user,update_user,old_restart_date,old_reend_date,old_remain_drtn_hr_cnt
0,87770,799,11136,866,0,0,N,N,N,CP_Drtn,TT_Mile,DT_FixedDrtn,RV_OK,TK_NotStart,A1020,Receive issue for construction,,0,0,0,0,0,0,0,0,0,0,,,,2010-06-20 08:00,2010-06-20 08:00,,2010-06-20 08:00,2010-06-20 08:00,2010-06-20 08:00,2010-06-20 08:00,2010-06-20 08:00,2010-06-20 08:00,,2010-06-20 08:00,2010-06-20 08:00,,PT_Normal,,,,,H0fCF6vuS5GjUe1uyeSYcg,,,,Y,0,0,,,2010-08-08 17:50,2010-08-10 10:29,admin,admin,2010-06-20 08:00,2010-06-20 08:00,0
1,87771,799,11138,866,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A1050,Form work for columns,,8,0,48,0,0,0,48,0,0,0,,,,2010-06-28 08:00,2010-07-04 16:00,,2010-06-27 08:00,2010-07-03 16:00,2010-06-27 08:00,2010-07-03 16:00,2010-06-27 08:00,2010-07-03 16:00,,2010-06-28 08:00,2010-07-04 16:00,,PT_Normal,,,,,B97JLgmERFud25wEyCBkpw,,,,N,0,0,,,2010-08-08 17:50,2010-08-10 10:08,admin,admin,2010-06-27 08:00,2010-07-03 16:00,48
2,87772,799,11138,866,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A1060,Rebar for columns,,8,0,24,0,0,0,24,0,0,0,,,,2010-06-30 08:00,2010-07-03 16:00,,2010-06-29 08:00,2010-07-01 16:00,2010-06-29 08:00,2010-07-01 16:00,2010-06-29 08:00,2010-07-01 16:00,,2010-06-30 08:00,2010-07-03 16:00,,PT_Normal,,,,,lnAI3aKKSeOIbj8Srku6GQ,,,,N,0,0,,,2010-08-08 17:50,2010-08-10 10:08,admin,admin,2010-06-29 08:00,2010-07-01 16:00,24
3,87773,799,11138,866,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A1070,Pouring for columns,,8,8,8,0,0,0,8,0,0,0,,,,2010-07-06 08:00,2010-07-06 16:00,,2010-07-05 08:00,2010-07-05 16:00,2010-07-05 08:00,2010-07-05 16:00,2010-07-05 08:00,2010-07-05 16:00,,2010-07-06 08:00,2010-07-06 16:00,,PT_Normal,,,,,K6wMcoLfT+yO4rM85Skl1w,,,,N,0,0,,,2010-08-08 17:50,2010-08-10 10:08,admin,admin,2010-07-05 08:00,2010-07-05 16:00,8
4,87774,799,11138,866,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A1080,Form work for retaining walls,,0,0,56,0,0,0,56,0,0,0,,,,2010-07-14 08:00,2010-07-21 16:00,,2010-07-14 08:00,2010-07-21 16:00,2010-07-14 08:00,2010-07-21 16:00,2010-07-14 08:00,2010-07-21 16:00,,2010-07-14 08:00,2010-07-21 16:00,,PT_Normal,,,,,O8DvmAHsRWGSPQD9HzZTMg,,,,Y,0,0,,,2010-08-08 17:50,2010-08-10 10:29,admin,admin,2010-07-14 08:00,2010-07-21 16:00,56
5,87775,799,11138,866,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A1090,Rebar for retaining walls,,0,0,48,0,0,0,48,0,0,0,,,,2010-07-07 08:00,2010-07-13 16:00,,2010-07-07 08:00,2010-07-13 16:00,2010-07-07 08:00,2010-07-13 16:00,2010-07-07 08:00,2010-07-13 16:00,,2010-07-07 08:00,2010-07-13 16:00,,PT_Normal,,,,,2bKfir3jS/2qHecL768iXQ,,,,Y,0,0,,,2010-08-08 17:50,2010-08-10 10:29,admin,admin,2010-07-07 08:00,2010-07-13 16:00,48
6,87776,799,11138,866,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A1100,Pouring for retaining walls,,0,0,8,0,0,0,8,0,0,0,,,,2010-07-22 08:00,2010-07-22 16:00,,2010-07-22 08:00,2010-07-22 16:00,2010-07-22 08:00,2010-07-22 16:00,2010-07-22 08:00,2010-07-22 16:00,,2010-07-22 08:00,2010-07-22 16:00,,PT_Normal,,,,,E7z9FQYDQw2v9c0+FPZekA,,,,Y,0,0,,,2010-08-08 17:50,2010-08-10 10:29,admin,admin,2010-07-22 08:00,2010-07-22 16:00,8
7,87777,799,11138,866,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A1110,Form work for slab,,0,0,48,0,0,0,48,0,0,0,,,,2010-07-25 08:00,2010-07-31 16:00,,2010-07-25 08:00,2010-07-31 16:00,2010-07-25 08:00,2010-07-31 16:00,2010-07-25 08:00,2010-07-31 16:00,,2010-07-25 08:00,2010-07-31 16:00,,PT_Normal,,,,,5a07p5bRRtObX6iKHpbLng,,,,Y,0,0,,,2010-08-08 17:50,2010-08-10 10:29,admin,admin,2010-07-25 08:00,2010-07-31 16:00,48
8,87778,799,11138,866,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A1120,Rebar for slab,,0,0,48,0,0,0,48,0,0,0,,,,2010-08-01 08:00,2010-08-07 16:00,,2010-08-01 08:00,2010-08-07 16:00,2010-08-01 08:00,2010-08-07 16:00,2010-08-01 08:00,2010-08-07 16:00,,2010-08-01 08:00,2010-08-07 16:00,,PT_Normal,,,,,ETDqxO6sS7ilWivTfutIQA,,,,Y,0,0,,,2010-08-08 17:50,2010-08-10 10:29,admin,admin,2010-08-01 08:00,2010-08-07 16:00,48
9,87779,799,11138,866,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,A1130,pouring for slab,,0,0,8,0,0,0,8,0,0,0,,,,2010-08-08 08:00,2010-08-08 16:00,,2010-08-08 08:00,2010-08-08 16:00,2010-08-08 08:00,2010-08-08 16:00,2010-08-08 08:00,2010-08-08 16:00,,2010-08-08 08:00,2010-08-08 16:00,,PT_Normal,,,,,+Qx4TjeYSSa72DW0iAM45g,,,,Y,0,0,,,2010-08-08 17:50,2010-08-10 10:29,admin,admin,2010-08-08 08:00,2010-08-08 16:00,8
