,taskrsrc_id,task_id,proj_id,cost_qty_link_flag,role_id,acct_id,rsrc_id,pobs_id,skill_level,pend_complete_pct,remain_qty,pend_remain_qty,target_qty,remain_qty_per_hr,target_lag_drtn_hr_cnt,target_qty_per_hr,act_ot_qty,act_reg_qty,relag_drtn_hr_cnt,ot_factor,cost_per_qty,target_cost,act_reg_cost,act_ot_cost,remain_cost,act_start_date,act_end_date,restart_date,reend_date,target_start_date,target_end_date,rem_late_start_date,rem_late_end_date,rollup_dates_flag,target_crv,remain_crv,actual_crv,ts_pend_act_end_flag,guid,rate_type,act_this_per_cost,act_this_per_qty,curv_id,rsrc_type,cost_per_qty_source_type,create_user,create_date,has_rsrchours,taskrsrc_sum_id
0,54393,82439,923,Y,,,2104,,,,66,,66,2.75,0,2.75,0,0,0,,0.00,0.00,0.00,0.00,0.00,,,2011-11-23 08:00,2011-11-26 16:00,2011-11-23 08:00,2011-11-26 16:00,2011-11-26 08:00,2011-11-29 16:00,Y,,,,N,/3F34qmIQC+d0dwgVy+1Zg,COST_PER_QTY,0.00,0,,RT_Labor,ST_Rsrc,admin,2011-10-18 11:37,,
1,54394,82440,923,Y,,,2104,,,,27,,27,0.48214286,0,0.48214286,0,0,0,,0.00,0.00,0.00,0.00,0.00,,,2011-11-28 08:00,2011-12-05 16:00,2011-11-28 08:00,2011-12-05 16:00,2011-11-30 08:00,2011-12-07 16:00,Y,,,,N,pMmNiQ3JRgC71A/8W6i7iw,COST_PER_QTY,0.00,0,,RT_Labor,ST_Rsrc,admin,2011-10-18 11:37,,
2,54395,82440,923,Y,,,2102,,,,40,,40,0.71428571,0,0.71428571,0,0,0,,0.00,0.00,0.00,0.00,0.00,,,2011-11-28 08:00,2011-12-05 16:00,2011-11-28 08:00,2011-12-05 16:00,2011-11-30 08:00,2011-12-07 16:00,Y,,,,N,GpD6QOb0QPeConxxW5gyaA,COST_PER_QTY,0.00,0,,RT_Labor,ST_Rsrc,admin,2011-10-18 11:37,,
3,54396,82492,923,Y,,,2104,,,,12,,12,0.1,0,0.1,0,0,0,,0.00,0.00,0.00,0.00,0.00,,,2011-10-26 08:00,2011-11-19 16:00,2011-10-26 08:00,2011-11-19 16:00,2011-10-26 08:00,2011-11-19 16:00,Y,,,,N,0ZVzxyudTzKx+iI1S1RwWA,COST_PER_QTY,0.00,0,,RT_Labor,ST_Rsrc,admin,2011-10-18 11:38,,
4,54397,82493,923,Y,,,2102,,,,110,,110,0.91666667,0,0.91666667,0,0,0,,0.00,0.00,0.00,0.00,0.00,,,2011-11-03 08:00,2011-11-28 16:00,2011-11-03 08:00,2011-11-28 16:00,2011-11-03 08:00,2011-11-28 16:00,Y,,,,N,KvHAahheR0WVbLTreWCW8g,COST_PER_QTY,0.00,0,,RT_Labor,ST_Rsrc,admin,2011-10-18 11:38,,
5,54398,82493,923,Y,,,2104,,,,75,,75,0.625,0,0.625,0,0,0,,0.00,0.00,0.00,0.00,0.00,,,2011-11-03 08:00,2011-11-28 16:00,2011-11-03 08:00,2011-11-28 16:00,2011-11-03 08:00,2011-11-28 16:00,Y,,,,N,5tMGyIwwQsmqyz4dY9SOJg,COST_PER_QTY,0.00,0,,RT_Labor,ST_Rsrc,admin,2011-10-18 11:38,,
6,54399,82518,923,Y,,,2103,,,,120,,120,0.5,0,0.5,0,0,0,,0.00,0.00,0.00,0.00,0.00,,,2011-12-01 08:00,2012-01-04 16:00,2011-12-01 08:00,2012-01-04 16:00,2011-12-11 08:00,2012-01-14 16:00,Y,,,,N,VejE2KSTQNqVQt46/BXyOg,COST_PER_QTY,0.00,0,,RT_Labor,ST_Rsrc,admin,2011-10-18 11:38,,
7,54400,82538,923,Y,,,2104,,,,12,,12,0.15,0,0.15,0,0,0,,0.00,0.00,0.00,0.00,0.00,,,2011-11-01 08:00,2011-11-19 16:00,2011-11-01 08:00,2011-11-19 16:00,2011-11-02 08:00,2011-11-20 16:00,Y,,,,N,HbxKsIx7QQy26rsSAnxUTw,COST_PER_QTY,0.00,0,,RT_Labor,ST_Rsrc,admin,2011-10-18 11:38,,
8,54401,82539,923,Y,,,2104,,,,75,,75,0.625,0,0.625,0,0,0,,0.00,0.00,0.00,0.00,0.00,,,2011-11-16 08:00,2011-12-04 16:00,2011-11-16 08:00,2011-12-04 16:00,2011-11-17 08:00,2011-12-05 16:00,Y,,,,N,dxBCg459Qq+foMMp4bfCLQ,COST_PER_QTY,0.00,0,,RT_Labor,ST_Rsrc,admin,2011-10-18 11:38,,
9,54402,82539,923,Y,,,2102,,,,110,,110,0.91666667,0,0.91666667,0,0,0,,0.00,0.00,0.00,0.00,0.00,,,2011-11-16 08:00,2011-12-04 16:00,2011-11-16 08:00,2011-12-04 16:00,2011-11-17 08:00,2011-12-05 16:00,Y,,,,N,CvtCU0DOS6Wp7WUJMhCLfQ,COST_PER_QTY,0.00,0,,RT_Labor,ST_Rsrc,admin,2011-10-18 11:38,,
