,rsrc_id,parent_rsrc_id,clndr_id,role_id,shift_id,user_id,pobs_id,guid,rsrc_seq_num,email_addr,employee_code,office_phone,other_phone,rsrc_name,rsrc_short_name,rsrc_title_name,def_qty_per_hr,cost_qty_type,ot_factor,active_flag,auto_compute_act_flag,def_cost_qty_link_flag,ot_flag,curr_id,unit_id,rsrc_type,location_id,rsrc_notes,load_tasks_flag,level_flag,last_checksum
121,7021,6933,6591,,,,,weI0z5Hl1k+xNRCm9RQxdw,21600,,,,,Curve Angel (site Installation  works),P4.1.1.3.27,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
122,7022,6933,6591,,,,,PlYBrEAlIEqzfA86iJS+Ew,21600,,,,,Shell manholes & nozzles(site Installation works & testing),P4.1.1.3.28,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
123,7023,6933,6591,,,,,Q7kzlLHLMkOrkEjy8onHPg,21600,,,,,Aluminum Doom Roof (Site Installation  works),P4.1.1.3.29,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
124,7024,6933,6591,,,,,gXdZm2lTA0+pCGqQ28yq+Q,21600,,,,,Platforms & handrails (site Installation works),P4.1.1.3.30,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
125,7025,6933,6591,,,,,woI+8EYXwUi+2tgOEIUshA,21600,,,,,Hydrotesting,P4.1.1.3.31,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
126,7026,6933,6591,,,,,XmUQ80OUokawf3oR253s8w,21600,,,,,External site painting,P4.1.1.3.32,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
127,7027,6933,6591,,,,,PPdnEWwM3EOntuy+wiTWOw,21600,,,,,internal site painting,P4.1.1.3.33,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
128,7028,6933,6591,,,,,qN6tqJVdT0yVdNz4CxXjfA,21600,,,,,Electrical Site Works,P4.1.1.3.34,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
129,7029,6933,6591,,,,,Swhe+yp9i0KRWWxOE1yFzg,21600,,,,,Third Party Inspection,P4.1.1.3.35,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
130,7030,6938,6591,,,,,uRc/7VIPCEGcKgGvCG08vg,21600,,,,,Cathodic protection System subcontractor,P4.1.3.8.77,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
131,7031,6938,6591,,,,,K3HHJoRUpU+JmMXsnnA9Sg,21600,,,,,Civil & Foundation,P4.1.3.8.78,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
132,7032,6938,6591,,,,,uVxb/nxGOEiMDAb07TLwzw,21600,,,,,Aluminum Doom Roof subcontractor,P4.1.3.8.79,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
133,7033,6938,6591,,,,,4TDF9mUfaEawEzOfQRMGXA,21600,,,,,Instrumentation subcontractor,P4.1.3.8.80,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
134,7034,6938,6591,,,,,VG6SCQGt/k6Cow21/VBT8g,21600,,,,,Plates Supplier,P4.1.3.8.81,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
135,7035,6938,6591,,,,,jBOGG8hPTky53fmbWmSpyQ,21600,,,,,"Profile material including(beams,Angels,Round bars,Flatbars,Checkers Plates)",P4.1.3.8.82,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
136,7036,6938,6591,,,,,XBA47X1TD0eqGmZL6ynhCg,21600,,,,,"Pipes & fittings(including(Flanges,elbows,pad plates,pipes,nuts,bolts) supplier including Spar",P4.1.3.8.83,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
137,7037,6938,6591,,,,,RCkMmkiszEqQhEUb9cG1mA,21600,,,,,Paint supplier,P4.1.3.8.84,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
138,7038,6938,6591,,,,,NYIULd1VhEWbYWQwYNUxKA,21600,,,,,Raw Material Delievery to Alzamil Factory,P4.1.3.8.85,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
139,7039,6938,6591,,,,,nBZVFuCwYU6fvuU2HpAQQQ,21600,,,,,"Annular,buttom&sump plate Fabrication (AZ Pre-fabricated wroks)",P4.1.3.8.86,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
140,7040,6938,6591,,,,,D3Nez6GffUCZDyirgVI0Eg,21600,,,,,"Shell courses(AZ Pre-fabricated works) (#1,#2,#3,#4)",P4.1.3.8.87,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
141,7041,6938,6591,,,,,gXWk27QCzkGQvToEzRRi0Q,21600,,,,,Shell Nozzles &manholes (AZ Pre-fabricated works),P4.1.3.8.88,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
142,7042,6938,6591,,,,,QmhiefrKjEaXx2bgL3MX2g,21600,,,,,"Platforms,Stairs & handrails (AZ Pre-fabricated works)",P4.1.3.8.89,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
143,7043,6938,6591,,,,,2XyQhVbCgUKVbmWfuD9a5g,21600,,,,,Delievery of the Pre-Fabricated Material to  Ma'aden Site,P4.1.3.8.90,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
144,7044,6939,6591,,,,,TCcf2CjWoECPPZtoILz/KA,21600,,,,,"Mobilization(including Accomodation,fabrication yard, AZ equipment)",P4.1.3.9.91,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
145,7045,6939,6591,,,,,mJRxJ6Dgt0qvEAgi6wdldw,21609,,,,,Civil works,P4.1.3.9.92,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
146,7046,6939,6591,,,,,sJd+vo5sakW7+AgkRfdbog,21600,,,,,Foundation works,P4.1.3.9.93,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
147,7047,6939,6591,,,,,BSGEqWtz6k6rRpcmmH8IUw,21600,,,,,Annular & bottom Plates (Site Installation works),P4.1.3.9.94,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
148,7048,6939,6591,,,,,JbyaCbVIDk2FoBH7VWs1RQ,21600,,,,,Shell Course #1(site Installation  works),P4.1.3.9.95,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
149,7049,6939,6591,,,,,Sm8ovVR+jku9ZCpA5grI3A,21600,,,,,Shell Course #2 (site Installation  works& testing),P4.1.3.9.96,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
150,7050,6939,6591,,,,,Zi1UKiwfD0CwcILl8ZeFlw,21600,,,,,Shell Course #3 (site Installation  works& testing),P4.1.3.9.97,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
151,7051,6939,6591,,,,,OZ28AoLXXUCuN+FTF18aZw,21600,,,,,Shell Course #4 (site Installation  works & testing),P4.1.3.9.98,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
152,7052,6939,6591,,,,,OA2dEP7iWEOSpsxCpfbhtA,21600,,,,,Curve Angel (site Installation  works),P4.1.3.9.99,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
153,7053,6939,6591,,,,,HNaiU2AKPUeXiWCWmBSorQ,0,,,,,Shell manholes & nozzles(site Installation works & testing),P4.1.3.9.100,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
154,7054,6939,6591,,,,,j3wDTnyTJ0q3aKwzaCiMrA,1,,,,,Aluminum Doom Roof (Site Installation  works),P4.1.3.9.101,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
155,7055,6939,6591,,,,,YV/Xse5g0kGGpSbwMXE6DQ,2,,,,,Platforms & handrails (site Installation works),P4.1.3.9.102,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
156,7056,6939,6591,,,,,kJnnRkl3aE6prvX2MflHng,3,,,,,Hydrotesting,P4.1.3.9.103,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
157,7057,6939,6591,,,,,bx0rXk2l4kee4EnDRPHIoA,4,,,,,External site painting,P4.1.3.9.104,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
158,7058,6939,6591,,,,,me5bQMFs40CBC2m9In0kKQ,5,,,,,internal site painting,P4.1.3.9.105,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
159,7059,6939,6591,,,,,COUUUyA8w0mTAXBgLGOzEA,6,,,,,Electrical Site Works,P4.1.3.9.106,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
160,7060,6939,6591,,,,,XKp4y3fgyU2BNqnTeJH9gg,7,,,,,Third Party Inspection,P4.1.3.9.107,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
161,7061,6939,6591,,,,,0ocV7o4JVUeLEj9m1aUIlQ,8,,,,,Hand over to Client (commissioning),P4.1.3.9.108,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
162,7062,6931,6591,,,,,ASPg2DBQXE6Uv8CREMZKPg,21600,,,,,External site painting,P4.1.2.6.68,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
163,7063,6931,6591,,,,,wVyJ4OOlXkGDS0ncTw9w/w,21600,,,,,internal site painting,P4.1.2.6.69,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
164,7064,6931,6591,,,,,7sHmw+X/LkeIcwRp7bUOAA,21600,,,,,Electrical Site Works,P4.1.2.6.70,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
165,7065,6931,6591,,,,,7V/t2GIM2keDEwBwanRU8Q,21600,,,,,Third Party Inspection,P4.1.2.6.71,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
166,7066,6931,6591,,,,,XGqn6yXsLEGMx5X92E5GNg,21600,,,,,Hand over to Client (commissioning),P4.1.2.6.72,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
167,7067,6932,6591,,,,,62CahKQfJ0a//ILc3WTAgA,21600,,,,,Soil investigation sub contractor,P4.1.3.7.73,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
168,7068,6932,6591,,,,,zLiPSOjP8UeQp4KbF/xXnA,21600,,,,,Engineering Design Calculations,P4.1.3.7.74,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
169,7069,6932,6591,,,,,vFk3vWaQtUa/SQcEzvFdBQ,21600,,,,,Engineering Tank & foundation Drawings,P4.1.3.7.75,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
170,7070,6938,6591,,,,,agXAUcCqFkm1tVdK3WEelA,21600,,,,,Camp Facilities & Site Offices,P4.1.3.8.76,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
171,7071,6940,6591,,,,,MyAeBtO8mUWRfkdDnv1R4w,22500,,,,,Soil investigation sub contractor,P4.2.1.1.1,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
172,7072,6940,6591,,,,,PGLlq6cwOE+p6WfsScDAMw,22500,,,,,Engineering Design Calculations,P4.2.1.1.2,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
173,7073,6940,6591,,,,,FyTiKkBfj0KkwI2T+YgAyQ,22500,,,,,Engineering Tank & foundation Drawings,P4.2.1.1.3,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
174,7074,6936,6591,,,,,pLnmBFTLZECTLmKnsPtI3w,22500,,,,,Camp Facilities & Site Offices,P4.2.1.2.4,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
175,7075,6936,6591,,,,,Y8KL7eQHfkalKTLvf9kNvA,22500,,,,,Cathodic protection System subcontractor,P4.2.1.2.5,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
176,7076,6936,6591,,,,,lI+hh/aVekORNlo3gD6DJA,22500,,,,,Civil & Foundation Material,P4.2.1.2.6,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
177,7077,6936,6591,,,,,BiMBzSCvE0eeMIbPefIOTA,22500,,,,,Aluminum Doom Roof subcontractor,P4.2.1.2.7,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
178,7078,6936,6591,,,,,JfCZprAgw0yTQ0CUeMckog,22500,,,,,Instrumentation subcontractor,P4.2.1.2.8,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
179,7079,6936,6591,,,,,8eCbHhEU1kmbLWWbqanDBA,22500,,,,,Plates Supplier,P4.2.1.2.9,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
180,7080,6936,6591,,,,,OcugSlDmT0GLnRDD/BKj+A,22500,,,,,"Profile material including(beams,Angels,Round bars,Flatbars,Checkers Plates)",P4.2.1.2.10,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
181,7081,6936,6591,,,,,BhAbSGTJdEmAkCR7Gf/R4Q,22500,,,,,"Pipes & fittings(including(Flanges,elbows,pad plates,pipes,nuts,bolts) supplier including Spar",P4.2.1.2.11,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
182,7082,6936,6591,,,,,Ni0xc7CvTECsJ+L1GuU4tg,22500,,,,,Paint supplier,P4.2.1.2.12,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
183,7083,6936,6591,,,,,fcQ18knrZ0izlCLV9oGJ5A,22500,,,,,Raw Material Delievery to Alzamil Factory,P4.2.1.2.13,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
184,7084,6936,6591,,,,,6HB3MAuS3kaCUZ+0lJihqA,22500,,,,,"Annular,buttom&sump plate Fabrication (AZ Pre-fabricated wroks)",P4.2.1.2.14,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
185,7085,6936,6591,,,,,A03kJz9DUUuMA9y2vXJ4Fw,22500,,,,,"Shell courses(AZ Pre-fabricated works) (#1,#2,#3,#4)",P4.2.1.2.15,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
186,7086,6936,6591,,,,,0el6kGYaxkmtQ2rViZJlVA,22500,,,,,Shell Nozzles &manholes (AZ Pre-fabricated works),P4.2.1.2.16,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
187,7087,6936,6591,,,,,1gjV7C8r1UuEilLiim66Eg,22500,,,,,"Platforms,Stairs & handrails (AZ Pre-fabricated works)",P4.2.1.2.17,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
188,7088,6936,6591,,,,,SGC4tSKkdke5cvR9mjXLBA,22500,,,,,Delievery of the Pre-Fabricated Material to  Ma'aden Site,P4.2.1.2.18,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
189,7089,6937,6591,,,,,GxZKjRt8SEymh9nBHLG98g,22500,,,,,"Mobilization(including Accomodation,fabrication yard, AZ equipment)",P4.2.1.3.19,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
190,7090,6937,6591,,,,,+PZV1yd4MUSyjVjbbUgRgA,22500,,,,,Civil works,P4.2.1.3.20,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
191,7091,6937,6591,,,,,WyCEfxlC8kyGrsW37aDKfw,22500,,,,,Foundation works,P4.2.1.3.21,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
192,7092,6937,6591,,,,,kn8F9p2/Tk+cas1Jlnqwwg,22500,,,,,Annular & bottom Plates (Site Installation works),P4.2.1.3.22,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
193,7093,6937,6591,,,,,xcIP5d0LMkaWz0SMOeIXFg,22500,,,,,Shell Course #1(site Installation  works),P4.2.1.3.23,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
194,7094,6937,6591,,,,,zk/c0n2P6UCJi5vy5EmBUw,22500,,,,,Shell Course #2 (site Installation  works& testing),P4.2.1.3.24,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
195,7095,6937,6591,,,,,+we9pAM6hkiPCNJnG/bwlQ,22500,,,,,Shell Course #3 (site Installation  works& testing),P4.2.1.3.25,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
196,7096,6937,6591,,,,,J91q/y4axU+ju76M6IoJvw,22500,,,,,Shell Course #4 (site Installation  works & testing),P4.2.1.3.26,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
197,7097,6937,6591,,,,,GWCeLT9HC0WVTqa+pyVCDw,22500,,,,,Curve Angel (site Installation  works),P4.2.1.3.27,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
198,7098,6937,6591,,,,,LuNr3p06/ke8eZhyaNBWvA,22500,,,,,Shell manholes & nozzles(site Installation works & testing),P4.2.1.3.28,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
199,7099,6937,6591,,,,,Zf4FU80m6U+oELnc/d5GqQ,22500,,,,,Aluminum Doom Roof (Site Installation  works),P4.2.1.3.29,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
200,7100,6937,6591,,,,,NXT4pcsrAUa4nUM1Y+eToA,22500,,,,,Platforms & handrails (site Installation works),P4.2.1.3.30,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
201,7101,6937,6591,,,,,E7F1dOuRUUyT0QvUrJiZew,22500,,,,,Hydrotesting,P4.2.1.3.31,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
202,7102,6937,6591,,,,,d1YW7I7qyUyCc6Dykdbb5Q,22500,,,,,External site painting,P4.2.1.3.32,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
203,7103,6937,6591,,,,,cLUqFomBtkyx8LdKau5YOQ,22500,,,,,internal site painting,P4.2.1.3.33,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
204,7104,6937,6591,,,,,RHgw2uUf3U6K0JKzEIZx5g,22500,,,,,Electrical Site Works,P4.2.1.3.34,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
205,7105,6937,6591,,,,,mp0L4eS6ikCBsx7mSGmxRQ,22500,,,,,Third Party Inspection,P4.2.1.3.35,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
206,7106,6937,6591,,,,,Vlto9KwcO0a/gYEJoyLkAw,22500,,,,,Hand over to Client (commissioning),P4.2.1.3.36,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
207,7107,6941,6591,,,,,bUWQTH1We0yfFXEoYH04bg,22500,,,,,Soil investigation sub contractor,P4.2.2.4.37,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
208,7108,6941,6591,,,,,xQG1+TCotkeTjhzTsbfEAg,22500,,,,,Engineering Design Calculations,P4.2.2.4.38,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
209,7109,6941,6591,,,,,gGsueKBGuUy8hVuUHuXK+A,22500,,,,,Engineering Tank & foundation Drawings,P4.2.2.4.39,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
210,7110,6929,6591,,,,,nZ/tXUT6vE6LIU+7FBVMmA,22500,,,,,Camp Facilities & Site Offices,P4.2.2.5.40,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
211,7111,6929,6591,,,,,jdIiFqOSq0q6IXBxHxONVw,22500,,,,,Cathodic protection System subcontractor,P4.2.2.5.41,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
212,7112,6929,6591,,,,,+s6dkfr7Fk+IjTqzxxT6+Q,22500,,,,,Civil & Foundation Material,P4.2.2.5.42,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
213,7113,6929,6591,,,,,pRWEGlC6SU+yjln+hiqylQ,22500,,,,,Aluminum Doom Roof subcontractor,P4.2.2.5.43,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
214,7114,6929,6591,,,,,0PMZypYZwU2/sKyoD1iUAg,22500,,,,,Instrumentation subcontractor,P4.2.2.5.44,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
215,7115,6929,6591,,,,,6UI9HS1JAU+SmSzTYch0Vg,22500,,,,,Plates Supplier,P4.2.2.5.45,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
216,7116,6929,6591,,,,,yDkMnei4E0auShcrkTa42w,22500,,,,,"Profile material including(beams,Angels,Round bars,Flatbars,Checkers Plates)",P4.2.2.5.46,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
217,7117,6929,6591,,,,,NO5VxHMnlU6a/ezCd09vhQ,22500,,,,,"Pipes & fittings(including(Flanges,elbows,pad plates,pipes,nuts,bolts) supplier including Spar",P4.2.2.5.47,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
218,7118,6929,6591,,,,,2nDAFeh6zEKhzdEx7dZTqA,22500,,,,,Paint supplier,P4.2.2.5.48,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
219,7119,6929,6591,,,,,q24AKuG8Pkqjory6HJFclA,22500,,,,,Raw Material Delievery to Alzamil Factory,P4.2.2.5.49,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
220,7120,6929,6591,,,,,Ug6D8eTQp0iLHA2wZtuR0w,22500,,,,,"Annular,buttom&sump plate Fabrication (AZ Pre-fabricated wroks)",P4.2.2.5.50,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
221,7121,6929,6591,,,,,5G9mtD5zekSQ9dIgfX37Yw,22500,,,,,"Shell courses(AZ Pre-fabricated works) (#1,#2,#3,#4)",P4.2.2.5.51,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
222,7122,6929,6591,,,,,HEzMwSkiKEOO4Dcazuc7rQ,22500,,,,,Shell Nozzles &manholes (AZ Pre-fabricated works),P4.2.2.5.52,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
223,7123,6929,6591,,,,,Jw+FxK7SQ0eJ6NxSmDO7yA,22500,,,,,"Platforms,Stairs & handrails (AZ Pre-fabricated works)",P4.2.2.5.53,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
224,7124,6929,6591,,,,,fQBop5aeykSvw7UlN74eIg,22500,,,,,Delievery of the Pre-Fabricated Material to  Ma'aden Site,P4.2.2.5.54,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
225,7125,6943,6591,,,,,KeX2NHfHwkONRD7/mm8eZg,22500,,,,,"Mobilization(including Accomodation,fabrication yard, AZ equipment)",P4.2.2.6.55,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
226,7126,6943,6591,,,,,OPe6xBCEzUusIhW4WqyQ6g,22500,,,,,Civil works,P4.2.2.6.56,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
227,7127,6943,6591,,,,,Rk2fPwhksUKdCSd54l3mag,22500,,,,,Foundation works,P4.2.2.6.57,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
228,7128,6943,6591,,,,,zaGHLHkHSE2/BvzRAV3MSQ,22500,,,,,Annular & bottom Plates (Site Installation works),P4.2.2.6.58,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
229,7129,6943,6591,,,,,ThTeuO7PY0OtbmwVmCIbmw,22500,,,,,Shell Course #1(site Installation  works),P4.2.2.6.59,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
230,7130,6943,6591,,,,,wKZBUYsHjkWyqRxpwN5sxQ,22500,,,,,Shell Course #2 (site Installation  works& testing),P4.2.2.6.60,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
231,7131,6943,6591,,,,,pLpngehhaEG9Pt9aNiUUvA,22500,,,,,Shell Course #3 (site Installation  works& testing),P4.2.2.6.61,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
232,7132,6943,6591,,,,,QVxgGL9QeUiU/8E1THHrIw,22500,,,,,Shell Course #4 (site Installation  works & testing),P4.2.2.6.62,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
233,7133,6943,6591,,,,,nrrV/TTho0ecuCwP9y5gnw,22500,,,,,Curve Angel (site Installation  works),P4.2.2.6.63,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
234,7134,6943,6591,,,,,EvQ6HPhKR0imfDE3BPGGAw,22500,,,,,Shell manholes & nozzles(site Installation works & testing),P4.2.2.6.64,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
235,7135,6943,6591,,,,,RMNC6Gq7R02vcXMxuAHO2w,22500,,,,,Aluminum Doom Roof (Site Installation  works),P4.2.2.6.65,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
236,7136,6943,6591,,,,,qjXdE1RIJ06gaypc2+Mv+g,22500,,,,,Platforms & handrails (site Installation works),P4.2.2.6.66,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
237,7137,6943,6591,,,,,DQSnzKPZpUKpDi6ZkO+WsA,22500,,,,,Hydrotesting,P4.2.2.6.67,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
238,7138,6943,6591,,,,,xc+pAWmp2Ued7+mnLX+TpQ,22500,,,,,External site painting,P4.2.2.6.68,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
239,7139,6943,6591,,,,,NWGUkhCSck605omY/nV84g,22500,,,,,internal site painting,P4.2.2.6.69,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
240,7140,6943,6591,,,,,2wNSP1bHrEKQFKAqLu2uzg,22500,,,,,Electrical Site Works,P4.2.2.6.70,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
241,7141,6943,6591,,,,,1b+rWdYMcUaxZ2CJokGy5g,22500,,,,,Third Party Inspection,P4.2.2.6.71,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
242,7142,6943,6591,,,,,BS1JPds950qQWGFUuuTOyw,22500,,,,,Hand over to Client (commissioning),P4.2.2.6.72,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
243,7880,,7842,,,,,n2oNJEyY5U6lHXWHAHeKbw,22,,,,,JFJS745-Petrofac Manhours,PMP,,0.125,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
