,taskrsrc_id,task_id,proj_id,cost_qty_link_flag,role_id,acct_id,rsrc_id,pobs_id,skill_level,pend_complete_pct,remain_qty,pend_remain_qty,target_qty,remain_qty_per_hr,target_lag_drtn_hr_cnt,target_qty_per_hr,act_ot_qty,act_reg_qty,relag_drtn_hr_cnt,ot_factor,cost_per_qty,target_cost,act_reg_cost,act_ot_cost,remain_cost,act_start_date,act_end_date,restart_date,reend_date,target_start_date,target_end_date,rem_late_start_date,rem_late_end_date,rollup_dates_flag,target_crv,remain_crv,actual_crv,ts_pend_act_end_flag,guid,rate_type,act_this_per_cost,act_this_per_qty,curv_id,rsrc_type,cost_per_qty_source_type,create_user,create_date,has_rsrchours,taskrsrc_sum_id
0,96600,128376,3714,N,,,4884,,,,360,,360,1,0,1,0,0,0,0,1.00,212.00,0.00,0.00,212.00,,,2012-06-15 08:00,2012-07-29 17:00,2012-06-15 08:00,2012-07-29 17:00,,,Y,,,,N,lm5SAau36EWVrmTSX8nTmg,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
1,96601,128377,3714,N,,,4884,,,,240,,240,1,0,1,0,0,0,0,1.00,3542.00,0.00,0.00,3542.00,,,2012-07-30 08:00,2012-08-28 17:00,2012-07-30 08:00,2012-08-28 17:00,,,Y,,,,N,pBBVaf0kykWhEKvE9e3JFA,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
2,96602,128378,3714,N,,,4884,,,,80,,80,1,0,1,0,0,0,0,1.00,89584.00,0.00,0.00,89584.00,,,2012-09-13 08:00,2012-09-22 17:00,2012-09-13 08:00,2012-09-22 17:00,,,Y,,,,N,ZDFcPaBgjUaxiFkgC8TBiA,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
3,96603,128379,3714,N,,,4884,,,,240,,240,1,0,1,0,0,0,0,1.00,6.00,0.00,0.00,6.00,,,2012-09-23 08:00,2012-10-22 17:00,2012-09-23 08:00,2012-10-22 17:00,,,Y,,,,N,ZwI+hwClHESR1IR1cPGiXg,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
4,96604,128723,3714,N,,,4884,,,,240,,240,1,0,1,0,0,0,0,1.00,68484.00,0.00,0.00,68484.00,,,2012-06-15 08:00,2012-07-14 17:00,2012-06-15 08:00,2012-07-14 17:00,,,Y,,,,N,jofFz0zD9E+1skrJJwYQOQ,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
5,96605,128724,3714,N,,,4884,,,,240,,240,1,0,1,0,0,0,0,1.00,654.00,0.00,0.00,654.00,,,2012-07-15 08:00,2012-08-13 17:00,2012-07-15 08:00,2012-08-13 17:00,,,Y,,,,N,FLosbqUWVUuBTx8Ws/5pwQ,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
6,96606,128725,3714,N,,,4884,,,,160,,160,1,0,1,0,0,0,0,1.00,6847981.00,0.00,0.00,6847981.00,,,2012-08-14 08:00,2012-09-02 17:00,2012-08-14 08:00,2012-09-02 17:00,,,Y,,,,N,6gvLg0blZEuQE9TEAUf43Q,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
7,96607,128727,3714,N,,,4884,,,,112,,112,1,0,1,0,0,0,0,1.00,3568.00,0.00,0.00,3568.00,,,2012-09-03 08:00,2012-09-16 17:00,2012-09-03 08:00,2012-09-16 17:00,,,Y,,,,N,losHrEf7nkWY6cYSGQBSew,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
8,96608,128728,3714,N,,,4884,,,,112,,112,1,0,1,0,0,0,0,1.00,68.00,0.00,0.00,68.00,,,2012-09-17 08:00,2012-09-30 17:00,2012-09-17 08:00,2012-09-30 17:00,,,Y,,,,N,F/oWN2w7OEecWCtx4uRw0Q,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
9,96609,128726,3714,N,,,4884,,,,80,,80,1,0,1,0,0,0,0,1.00,356584.00,0.00,0.00,356584.00,,,2012-10-01 08:00,2012-10-10 17:00,2012-10-01 08:00,2012-10-10 17:00,,,Y,,,,N,KT4025ZoPUCCCEaAl90L+A,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
10,96610,128719,3714,N,,,4884,,,,240,,240,1,0,1,0,0,0,0,1.00,54.00,0.00,0.00,54.00,,,2012-06-15 08:00,2012-07-14 17:00,2012-06-15 08:00,2012-07-14 17:00,,,Y,,,,N,d3z4sOBgekmlt9BqNiYVNQ,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
11,96611,128720,3714,N,,,4884,,,,120,,120,1,0,1,0,0,0,0,1.00,65.00,0.00,0.00,65.00,,,2012-07-15 08:00,2012-07-29 17:00,2012-07-15 08:00,2012-07-29 17:00,,,Y,,,,N,yAAsrPiNPEOOJtes2btwAQ,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
12,96612,128721,3714,N,,,4884,,,,160,,160,1,0,1,0,0,0,0,1.00,68.00,0.00,0.00,68.00,,,2012-07-30 08:00,2012-08-18 17:00,2012-07-30 08:00,2012-08-18 17:00,,,Y,,,,N,t2a4/nf6kUuYF+bV5Lhg7w,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
13,96613,128722,3714,N,,,4884,,,,120,,120,1,0,1,0,0,0,0,1.00,69.00,0.00,0.00,69.00,,,2012-08-19 08:00,2012-09-02 17:00,2012-08-19 08:00,2012-09-02 17:00,,,Y,,,,N,s9ebgBplOUG3kvhFqYslHw,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
14,96614,128387,3714,N,,,4884,,,,240,,240,1,0,1,0,0,0,0,1.00,70.00,0.00,0.00,70.00,,,2012-06-15 08:00,2012-07-14 17:00,2012-06-15 08:00,2012-07-14 17:00,,,Y,,,,N,9ep79D/GzECwhZTiFwOMkA,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
15,96615,128388,3714,N,,,4884,,,,240,,240,1,0,1,0,0,0,0,1.00,71.00,0.00,0.00,71.00,,,2012-06-30 08:00,2012-07-29 17:00,2012-06-30 08:00,2012-07-29 17:00,,,Y,,,,N,QJHD+1j50UuOJGLkqnJQiA,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
16,96616,128389,3714,N,,,4884,,,,160,,160,1,0,1,0,0,0,0,1.00,72.00,0.00,0.00,72.00,,,2012-07-30 08:00,2012-08-18 17:00,2012-07-30 08:00,2012-08-18 17:00,,,Y,,,,N,AKEINq5Chk+dLniq54tpiA,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
17,96617,128390,3714,N,,,4884,,,,240,,240,1,0,1,0,0,0,0,1.00,73.00,0.00,0.00,73.00,,,2012-08-19 08:00,2012-09-17 17:00,2012-08-19 08:00,2012-09-17 17:00,,,Y,,,,N,A36pU26pdUu2DZiZBDRg8A,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
18,96618,128423,3714,N,,,4884,,,,168,,168,1,0,1,0,0,0,0,1.00,74.00,0.00,0.00,74.00,,,2012-09-13 08:00,2012-10-03 17:00,2012-09-13 08:00,2012-10-03 17:00,,,Y,,,,N,uZiwqcaQEUGyYSGK3CFLyQ,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
19,96619,128424,3714,N,,,4884,,,,200,,200,1,0,1,0,0,0,0,1.00,75.00,0.00,0.00,75.00,,,2012-09-23 08:00,2012-10-17 17:00,2012-09-23 08:00,2012-10-17 17:00,,,Y,,,,N,Gj4D0+AUmkel5zYa0vJM3Q,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
20,96620,128432,3714,N,,,4884,,,,240,,240,1,0,1,0,0,0,0,1.00,76.00,0.00,0.00,76.00,,,2012-09-23 08:00,2012-10-22 17:00,2012-09-23 08:00,2012-10-22 17:00,,,Y,,,,N,qXAqSw2Df0u+0rh49c7mUw,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
21,96621,128431,3714,N,,,4884,,,,240,,240,1,0,1,0,0,0,0,1.00,77.00,0.00,0.00,77.00,,,2012-09-29 08:00,2012-10-28 17:00,2012-09-29 08:00,2012-10-28 17:00,,,Y,,,,N,vcNmDxhY80aT72uqGFRCEg,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
22,96622,128425,3714,N,,,4884,,,,240,,240,1,0,1,0,0,0,0,1.00,78.00,0.00,0.00,78.00,,,2012-09-30 08:00,2012-10-29 17:00,2012-09-30 08:00,2012-10-29 17:00,,,Y,,,,N,NT5yBTO5xE6Z8VLcq68peg,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
23,96623,128426,3714,N,,,4884,,,,240,,240,1,0,1,0,0,0,0,1.00,79.00,0.00,0.00,79.00,,,2012-09-30 08:00,2012-10-29 17:00,2012-09-30 08:00,2012-10-29 17:00,,,Y,,,,N,dbKQzzCBh0efgqwDyHZMZQ,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
24,96624,128434,3714,N,,,4884,,,,112,,112,1,0,1,0,0,0,0,1.00,80.00,0.00,0.00,80.00,,,2012-10-04 08:00,2012-10-17 17:00,2012-10-04 08:00,2012-10-17 17:00,,,Y,,,,N,EOKm6YiGcE6tfufSBpg4Kw,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
25,96625,128430,3714,N,,,4884,,,,112,,112,1,0,1,0,0,0,0,1.00,81.00,0.00,0.00,81.00,,,2012-10-13 08:00,2012-10-26 17:00,2012-10-13 08:00,2012-10-26 17:00,,,Y,,,,N,4IbHyJBuwkSStL6d32ZMHQ,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
26,96626,128427,3714,N,,,4884,,,,112,,112,1,0,1,0,0,0,0,1.00,82.00,0.00,0.00,82.00,,,2012-10-15 08:00,2012-10-28 17:00,2012-10-15 08:00,2012-10-28 17:00,,,Y,,,,N,yeF+R4wKfku3M+YSG1VxnQ,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
27,96627,128428,3714,N,,,4884,,,,112,,112,1,0,1,0,0,0,0,1.00,83.00,0.00,0.00,83.00,,,2012-10-15 08:00,2012-10-28 17:00,2012-10-15 08:00,2012-10-28 17:00,,,Y,,,,N,kbpUBSpS5EW0UjgpYMjiLQ,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
28,96628,128429,3714,N,,,4884,,,,112,,112,1,0,1,0,0,0,0,1.00,84.00,0.00,0.00,84.00,,,2012-10-15 08:00,2012-10-28 17:00,2012-10-15 08:00,2012-10-28 17:00,,,Y,,,,N,b67tbR6n10Czh2VhKlP91Q,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
29,96629,128718,3714,N,,,4884,,,,56,,56,1,0,1,0,0,0,0,1.00,85.00,0.00,0.00,85.00,,,2012-10-23 08:00,2012-10-29 17:00,2012-10-23 08:00,2012-10-29 17:00,,,Y,,,,N,aqJBX6YUgkCT5yPBdYx0lw,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
30,96630,128729,3714,N,,,4884,,,,32,,32,1,0,1,0,0,0,0,1.00,86.00,0.00,0.00,86.00,,,2012-10-26 08:00,2012-10-29 17:00,2012-10-26 08:00,2012-10-29 17:00,,,Y,,,,N,vd5FDa1dt0eBmumnGZc1Jg,COST_PER_QTY,0.00,0,,RT_Mat,ST_Rsrc,admin,2012-05-30 14:04,,
