,task_id,proj_id,wbs_id,clndr_id,phys_complete_pct,rev_fdbk_flag,lock_plan_flag,auto_compute_act_flag,complete_pct_type,task_type,duration_type,status_code,task_code,task_name,rsrc_id,total_float_hr_cnt,free_float_hr_cnt,remain_drtn_hr_cnt,act_work_qty,remain_work_qty,target_work_qty,target_drtn_hr_cnt,target_equip_qty,act_equip_qty,remain_equip_qty,cstr_date,act_start_date,act_end_date,late_start_date,late_end_date,expect_end_date,early_start_date,early_end_date,restart_date,reend_date,target_start_date,target_end_date,rem_late_start_date,rem_late_end_date,cstr_type,priority_type,suspend_date,resume_date,float_path,float_path_order,guid,tmpl_guid,cstr_date2,cstr_type2,driving_path_flag,act_this_per_work_qty,act_this_per_equip_qty,external_early_start_date,external_late_end_date,create_date,update_date,create_user,update_user,location_id
0,127643,6764,35200,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1502,Perform Final Inspection & Handover to CLient,,220,220,10,0,0,0,10,0,0,0,,,,2015-02-04 16:00,2015-02-05 16:00,,2015-01-10 16:00,2015-01-11 16:00,2015-01-10 16:00,2015-01-11 16:00,2015-01-10 16:00,2015-01-11 16:00,2015-02-04 16:00,2015-02-05 16:00,,PT_Normal,,,,,ZV/jVlIhTdakyW/8TOuSpw,,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:08,admin,admin,
1,127644,6764,35201,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1503,Perform Final Inspection & Handover to CLient,,0,0,10,0,0,0,10,0,0,0,,,,2015-02-04 16:00,2015-02-05 16:00,,2015-02-04 16:00,2015-02-05 16:00,2015-02-04 16:00,2015-02-05 16:00,2015-02-04 16:00,2015-02-05 16:00,2015-02-04 16:00,2015-02-05 16:00,,PT_Normal,,,,,MBGKlQ9kRpG1Sd5ULwE8JA,,,,Y,0,0,,,2014-02-17 15:27,2014-03-01 17:08,admin,admin,
2,127645,6764,35202,6640,0,N,N,N,CP_Drtn,TT_Mile,DT_FixedDrtn,TK_NotStart,HHI.1263,HHI Hand over Tank#1(10GDK51BB001) Foundation  to AZ,,0,0,0,0,0,0,0,0,0,0,2014-01-30 07:00,,,2014-01-30 07:00,2014-01-30 07:00,,2014-01-30 07:00,2014-01-30 07:00,2014-01-30 07:00,2014-01-30 07:00,2014-01-30 07:00,2014-01-30 07:00,2014-01-30 07:00,2014-01-30 07:00,CS_MSO,PT_Normal,,,,,p0VivTFNQ9ymByGLGuCHBA,mZLpwe/EQNeoWPSCAEM8Mw,,,N,0,0,,,2014-02-17 15:27,2014-03-01 14:49,admin,admin,
3,127646,6764,35202,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1264,AZ Check Tank#1 Foundation Levelness prior to Mechanical Works,,480,0,10,0,0,0,10,0,0,0,,,,2014-03-27 07:00,2014-03-27 17:00,,2014-01-30 07:00,2014-01-30 17:00,2014-01-30 07:00,2014-01-30 17:00,2014-01-30 07:00,2014-01-30 17:00,2014-03-27 07:00,2014-03-27 17:00,,PT_Normal,,,,,0y4Wa9NOQmin5d0Q9PnZZw,,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
4,127647,6764,35202,6640,0,N,N,N,CP_Drtn,TT_Mile,DT_FixedDrtn,TK_NotStart,HHI.1265,HHI Hand over Tank#2(10GDK52BB001) Foundation to AZ,,450,0,0,0,0,0,0,0,0,0,,,,2014-04-03 07:00,2014-04-03 07:00,,2014-02-10 07:00,2014-02-10 07:00,2014-02-10 07:00,2014-02-10 07:00,2014-02-10 07:00,2014-02-10 07:00,2014-04-03 07:00,2014-04-03 07:00,,PT_Normal,,,,,ObWHK79dSPWw1Os0EFy5jw,jZBqjg4eR2uWUdRphzKneQ,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
5,127648,6764,35202,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1266,AZ Check Tank#2 Foundation Levelness prior to Mechanical Works,,450,0,10,0,0,0,10,0,0,0,,,,2014-04-03 07:00,2014-04-03 17:00,,2014-02-10 07:00,2014-02-10 17:00,2014-02-10 07:00,2014-02-10 17:00,2014-02-10 07:00,2014-02-10 17:00,2014-04-03 07:00,2014-04-03 17:00,,PT_Normal,,,,,zxZR7YQiRNySUwDRzVWEmw,0G+Ov/CT2EyBqY3FlGkIDA,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
6,127649,6764,35205,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1362,Erect & Tack Shell Course # 5 & Install Stagging Brackets,,450,0,20,0,380,380,20,48,0,48,,,,2014-06-14 07:00,2014-06-15 17:00,,2014-04-22 07:00,2014-04-23 17:00,2014-04-22 07:00,2014-04-23 17:00,2014-04-22 07:00,2014-04-23 17:00,2014-06-14 07:00,2014-06-15 17:00,,PT_Normal,,,,,M40TaquISGWlw3hozEErpw,ecDUDG8kRm2JZAKMZ9pG6w,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
7,127650,6764,35205,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1363,Weld Outer Vertical Seam /Install the Stairways support on Shell,,450,0,10,0,167.111111,167.111111,10,33.066667,0,33.066667,,,,2014-06-15 07:00,2014-06-15 17:00,,2014-04-23 07:00,2014-04-23 17:00,2014-04-23 07:00,2014-04-23 17:00,2014-04-23 07:00,2014-04-23 17:00,2014-06-15 07:00,2014-06-15 17:00,,PT_Normal,,,,,tTe1rWRsSTqGLlCeg3xv4Q,yYu4cW08SCmEyuZcw/ZGvA,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
8,127651,6764,35205,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1364,Backgouge & NDT Inside Vertical Seam,,450,0,10,0,90.666666,90.666666,10,42.666666,0,42.666666,,,,2014-06-15 07:00,2014-06-15 17:00,,2014-04-23 07:00,2014-04-23 17:00,2014-04-23 07:00,2014-04-23 17:00,2014-04-23 07:00,2014-04-23 17:00,2014-06-15 07:00,2014-06-15 17:00,,PT_Normal,,,,,nH+csJYARj+tZei1BRpjNw,YFBBscqRSPOQ4LJHsNkQ9w,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
9,127652,6764,35205,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1366,"""""Weld Outer Horizontal Seam between Shell Course # 4 & 5""""",,450,0,20,0,320,320,20,85.333334,0,85.333334,,,,2014-06-17 07:00,2014-06-18 17:00,,2014-04-26 07:00,2014-04-27 17:00,2014-04-26 07:00,2014-04-27 17:00,2014-04-26 07:00,2014-04-27 17:00,2014-06-17 07:00,2014-06-18 17:00,,PT_Normal,,,,,5KF7E0CuSsSEeEm3c/T/Mw,fEGyf71ySF2jf/P9NvOMtA,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
10,127653,6764,35205,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1367,"""""Backgouge & NDT Inside Horizontal Seam between Shell Course# 4 & 5""""",,450,0,10,0,80,80,10,33.066667,0,33.066667,,,,2014-06-19 07:00,2014-06-19 17:00,,2014-04-28 07:00,2014-04-28 17:00,2014-04-28 07:00,2014-04-28 17:00,2014-04-28 07:00,2014-04-28 17:00,2014-06-19 07:00,2014-06-19 17:00,,PT_Normal,,,,,6fXg70IfQSSjKCJuQ3w4Lg,8AhkpB7IS1iyLoc9QJjQag,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
11,127654,6764,35205,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1368,"Weld Inner Horizontal Seam between Shell Course # 4 & 5""""",,450,0,10,0,405.333336,405.333336,10,85.333333,0,85.333333,,,,2014-06-21 07:00,2014-06-21 17:00,,2014-04-29 07:00,2014-04-29 17:00,2014-04-29 07:00,2014-04-29 17:00,2014-04-29 07:00,2014-04-29 17:00,2014-06-21 07:00,2014-06-21 17:00,,PT_Normal,,,,,FYEJfR/fSOqNyJbqrM5uJg,g/pA6eEKR4qRgkfP7LFxrA,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
12,127655,6764,35205,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1369,Quailty Check(Visual Inspection),,450,0,70,0,27.111111,27.111111,70,33.066667,0,33.066667,,,,2014-06-14 07:00,2014-06-21 17:00,,2014-04-22 07:00,2014-04-29 17:00,2014-04-22 07:00,2014-04-29 17:00,2014-04-22 07:00,2014-04-29 17:00,2014-06-14 07:00,2014-06-21 17:00,,PT_Normal,,,,,GPiiNFtCRxyZYoh8l22m7w,ESR2Ruq8Sq+kiwB5xqCmrA,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
13,127656,6764,35205,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1365,Weld Inside Vertical Seam,,450,0,10,0,160,160,10,33.066667,0,33.066667,,,,2014-06-16 07:00,2014-06-16 17:00,,2014-04-24 07:00,2014-04-24 17:00,2014-04-24 07:00,2014-04-24 17:00,2014-04-24 07:00,2014-04-24 17:00,2014-06-16 07:00,2014-06-16 17:00,,PT_Normal,,,,,yEF+djD3Thy/BC6p+szSWA,SQxH3Jg2SrCb+RjqVA+lkg,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
14,127657,6764,35206,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1378,Perform RT for Tank#1 & #2,,460,10,10,0,0,0,10,0,0,0,,,,2014-06-25 07:00,2014-06-25 17:00,,2014-05-03 07:00,2014-05-03 17:00,2014-05-03 07:00,2014-05-03 17:00,2014-05-03 07:00,2014-05-03 17:00,2014-06-25 07:00,2014-06-25 17:00,,PT_Normal,,,,,0Ioadf3NSXivh89sXnYGSw,/6cai9VLTE2sY94MF15f8w,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
15,127658,6764,35207,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1370,Erect & Tack Shell Course # 5 & Install Stagging Brackets,,460,0,20,0,440,440,20,48,0,48,,,,2014-06-17 07:00,2014-06-18 17:00,,2014-04-24 07:00,2014-04-26 17:00,2014-04-24 07:00,2014-04-26 17:00,2014-04-24 07:00,2014-04-26 17:00,2014-06-17 07:00,2014-06-18 17:00,,PT_Normal,,,,,0m61HSQ5S2qhW6eOhylmOg,64UoKPZrS12VGLedBpq9sw,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
16,127659,6764,35207,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1371,Weld Outer Vertical Seam,,460,0,10,0,160,160,10,33.066667,0,33.066667,,,,2014-06-18 07:00,2014-06-18 17:00,,2014-04-26 07:00,2014-04-26 17:00,2014-04-26 07:00,2014-04-26 17:00,2014-04-26 07:00,2014-04-26 17:00,2014-06-18 07:00,2014-06-18 17:00,,PT_Normal,,,,,w3JyrzJeRmqAYOr91IxN2Q,H6CD4g14ShSoOcQ0QjN+OQ,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
17,127660,6764,35207,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1372,Backgouge & NDT Inside Vertical Seam,,460,0,10,0,80,80,10,42.666666,0,42.666666,,,,2014-06-18 07:00,2014-06-18 17:00,,2014-04-26 07:00,2014-04-26 17:00,2014-04-26 07:00,2014-04-26 17:00,2014-04-26 07:00,2014-04-26 17:00,2014-06-18 07:00,2014-06-18 17:00,,PT_Normal,,,,,7/W93dF7SuqXMuWh85wjLA,H0TiJRkQQeywy8GWoKp5Lw,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
18,127661,6764,35207,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1373,Weld Inside Vertical Seam,,460,0,10,0,167.111111,167.111111,10,33.066667,0,33.066667,,,,2014-06-19 07:00,2014-06-19 17:00,,2014-04-27 07:00,2014-04-27 17:00,2014-04-27 07:00,2014-04-27 17:00,2014-04-27 07:00,2014-04-27 17:00,2014-06-19 07:00,2014-06-19 17:00,,PT_Normal,,,,,NhsDpGZ4QV6DoEMEOh+ubg,V+1EL0L8QtyVl2Bkud8JfA,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
19,127662,6764,35207,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1375,"""""Backgouge & NDT Inside Horizontal Seam between Shell Course# 4 & 5""""",,460,0,10,0,108.444444,108.444444,10,33.066667,0,33.066667,,,,2014-06-23 07:00,2014-06-23 17:00,,2014-04-30 07:00,2014-04-30 17:00,2014-04-30 07:00,2014-04-30 17:00,2014-04-30 07:00,2014-04-30 17:00,2014-06-23 07:00,2014-06-23 17:00,,PT_Normal,,,,,VytPsBKPT6iGbNLTVH5XUA,anI+F95eQHKxg5XvPKYMyA,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
20,127663,6764,35207,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1376,"Weld Inner Horizontal Seam between Shell Course #4 & 5""""",,460,0,10,0,405.333336,405.333336,10,85.333333,0,85.333333,,,,2014-06-24 07:00,2014-06-24 17:00,,2014-05-01 07:00,2014-05-01 17:00,2014-05-01 07:00,2014-05-01 17:00,2014-05-01 07:00,2014-05-01 17:00,2014-06-24 07:00,2014-06-24 17:00,,PT_Normal,,,,,F+Y/u5U8TzmDa9pOALv5ww,8kTZEi6uQw+yjcdvBeBSdg,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
21,127664,6764,35207,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1377,Quailty Check(Visual Inspection),,460,0,60,0,55.555555,55.555555,60,33.066667,0,33.066667,,,,2014-06-18 07:00,2014-06-24 17:00,,2014-04-26 07:00,2014-05-01 17:00,2014-04-26 07:00,2014-05-01 17:00,2014-04-26 07:00,2014-05-01 17:00,2014-06-18 07:00,2014-06-24 17:00,,PT_Normal,,,,,bziQTvmMRYiB4KYhMsKwXg,jwSRPut+S6+roZdJ8tHZYw,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
22,127665,6764,35207,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1374,"""""Weld Outer Horizontal Seam between Shell Course # 4 & 5""""",,460,0,20,0,341.333334,341.333334,20,85.333334,0,85.333334,,,,2014-06-21 07:00,2014-06-22 17:00,,2014-04-28 07:00,2014-04-29 17:00,2014-04-28 07:00,2014-04-29 17:00,2014-04-28 07:00,2014-04-29 17:00,2014-06-21 07:00,2014-06-22 17:00,,PT_Normal,,,,,mzBC01MZT6qJJa8yr+Vl1w,meKlOlclSNCNkxYikMfnRQ,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
23,127666,6764,35209,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1413,Erect & Tack Shell Course # 7 & Install Stagging Brackets,,450,0,20,0,400,400,20,48,0,48,,,,2014-08-10 11:00,2014-08-12 11:00,,2014-06-05 07:00,2014-06-07 17:00,2014-06-05 07:00,2014-06-07 17:00,2014-06-05 07:00,2014-06-07 17:00,2014-08-10 11:00,2014-08-12 11:00,,PT_Normal,,,,,vmz+RQbmSme6ddPPHa7wGw,of2PSc10QNyU1ZYjeFrnJA,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
24,127667,6764,35209,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1414,Weld Outer Vertical Seam /Install the Stairways support on Shell,,450,0,10,0,160,160,10,42.666666,0,42.666666,,,,2014-08-11 11:00,2014-08-12 11:00,,2014-06-07 07:00,2014-06-07 17:00,2014-06-07 07:00,2014-06-07 17:00,2014-06-07 07:00,2014-06-07 17:00,2014-08-11 11:00,2014-08-12 11:00,,PT_Normal,,,,,rPfKba2XRdORCcjDcOkIyg,ehStpYPjQzuMoSj84qWTqg,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
25,127668,6764,35209,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1415,Backgouge & NDT Inside Vertical Seam,,450,0,10,0,90.666666,90.666666,10,42.666666,0,42.666666,,,,2014-08-11 11:00,2014-08-12 11:00,,2014-06-07 07:00,2014-06-07 17:00,2014-06-07 07:00,2014-06-07 17:00,2014-06-07 07:00,2014-06-07 17:00,2014-08-11 11:00,2014-08-12 11:00,,PT_Normal,,,,,xOStUDsfSQyBush7UQGS0w,mMz7M+EzShWrI24PqPUSsw,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
26,127669,6764,35209,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1416,Weld Inside Vertical Seam,,450,0,10,0,160,160,10,42.666666,0,42.666666,,,,2014-08-12 11:00,2014-08-13 11:00,,2014-06-08 07:00,2014-06-08 17:00,2014-06-08 07:00,2014-06-08 17:00,2014-06-08 07:00,2014-06-08 17:00,2014-08-12 11:00,2014-08-13 11:00,,PT_Normal,,,,,urtFbUz+Qw+r2qMj1CAJfA,CZDTqVohTcmJlKjd8Mtugg,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
27,127670,6764,35209,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1417,"""""Weld Outer Horizontal Seam between Shell Course # 6 & 7""""",,450,0,10,0,160,160,10,33.066667,0,33.066667,,,,2014-08-13 11:00,2014-08-14 11:00,,2014-06-09 07:00,2014-06-09 17:00,2014-06-09 07:00,2014-06-09 17:00,2014-06-09 07:00,2014-06-09 17:00,2014-08-13 11:00,2014-08-14 11:00,,PT_Normal,,,,,7RVN9OtpSMKnYWjgTATszg,+qucGPuaT4i5hl3MXazLlw,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
28,127671,6764,35209,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1418,"""""Backgouge & NDT Inside Horizontal Seam between Shell Course#6 & 7""""",,450,0,10,0,122.666664,122.666664,10,42.666667,0,42.666667,,,,2014-08-14 11:00,2014-08-15 13:30,,2014-06-10 07:00,2014-06-10 17:00,2014-06-10 07:00,2014-06-10 17:00,2014-06-10 07:00,2014-06-10 17:00,2014-08-14 11:00,2014-08-15 13:30,,PT_Normal,,,,,JbyDvTBeQHOT23LTyN8/MA,kv4rOcQMQFewlX30sN9nmA,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
29,127672,6764,35209,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1419,"Weld Inner Horizontal Seam between Shell Course #6 & 7""""",,450,0,10,0,188.444444,188.444444,10,33.066667,0,33.066667,,,,2014-08-15 13:30,2014-08-16 16:00,,2014-06-11 07:00,2014-06-11 17:00,2014-06-11 07:00,2014-06-11 17:00,2014-06-11 07:00,2014-06-11 17:00,2014-08-15 13:30,2014-08-16 16:00,,PT_Normal,,,,,caTU93ebQnOwfg69txtTuQ,GsfyLVimQku405T+Fr3/zw,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
30,127673,6764,35209,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1421,Quailty Check(Visual Inspection & PT for Shell Nozzle & Pad),,450,0,60,0,55.555555,55.555555,60,33.066667,0,33.066667,,,,2014-08-10 11:00,2014-08-16 16:00,,2014-06-05 07:00,2014-06-11 17:00,2014-06-05 07:00,2014-06-11 17:00,2014-06-05 07:00,2014-06-11 17:00,2014-08-10 11:00,2014-08-16 16:00,,PT_Normal,,,,,PGMckB/ESlOLVjCGM/pKMA,/yTmTaYBSzWSD+fag9COZQ,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
31,127674,6764,35209,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1420,"Fit,Weld Nozzle on Shell",,450,0,10,0,0,0,10,0,0,0,,,,2014-08-15 13:30,2014-08-16 16:00,,2014-06-11 07:00,2014-06-11 17:00,2014-06-11 07:00,2014-06-11 17:00,2014-06-11 07:00,2014-06-11 17:00,2014-08-15 13:30,2014-08-16 16:00,,PT_Normal,,,,,TOHKonJ4TlazXDHZmgmCLQ,,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
32,127675,6764,35210,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1422,Perform RT for Tank#1 & #2,,450,0,10,0,0,0,10,0,0,0,,,,2014-08-16 16:00,2014-08-17 16:00,,2014-06-12 07:00,2014-06-12 17:00,2014-06-12 07:00,2014-06-12 17:00,2014-06-12 07:00,2014-06-12 17:00,2014-08-16 16:00,2014-08-17 16:00,,PT_Normal,,,,,b8qZYFlTTBWlF5J7zl1V8A,EqwopKted0GNF+1fvK/AJA,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
33,127676,6764,35211,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1404,Erect & Tack Shell Course # 7 & Install Stagging Brackets,,450,0,20,0,420,420,20,32,0,32,,,,2014-08-03 16:00,2014-08-05 16:00,,2014-05-29 07:00,2014-05-31 17:00,2014-05-29 07:00,2014-05-31 17:00,2014-05-29 07:00,2014-05-31 17:00,2014-08-03 16:00,2014-08-05 16:00,,PT_Normal,,,,,iFKAEfHDQD2Mxk3eOOZmQw,LlFnB+sYTcekC7FnvJWU+Q,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
34,127677,6764,35211,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1405,Weld Outer Vertical Seam /Install the Stairways support on Shell,,450,0,10,0,170.666666,170.666666,10,42.666666,0,42.666666,,,,2014-08-04 16:00,2014-08-05 16:00,,2014-05-31 07:00,2014-05-31 17:00,2014-05-31 07:00,2014-05-31 17:00,2014-05-31 07:00,2014-05-31 17:00,2014-08-04 16:00,2014-08-05 16:00,,PT_Normal,,,,,mcxGk817SS6qxmEkmkrFvA,KAL0knLPRJO5hTW3rF0OUw,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
35,127678,6764,35211,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1406,Backgouge & NDT Inside Vertical Seam,,450,0,10,0,90.666666,90.666666,10,42.666666,0,42.666666,,,,2014-08-04 16:00,2014-08-05 16:00,,2014-05-31 07:00,2014-05-31 17:00,2014-05-31 07:00,2014-05-31 17:00,2014-05-31 07:00,2014-05-31 17:00,2014-08-04 16:00,2014-08-05 16:00,,PT_Normal,,,,,NJykRBQNRmiiGwRqh7/OyQ,PBQyarmoSIG4x4uJ6TMoyQ,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
36,127679,6764,35211,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1407,Weld Inside Vertical Seam,,450,0,10,0,170.666666,170.666666,10,42.666666,0,42.666666,,,,2014-08-05 16:00,2014-08-06 16:00,,2014-06-01 07:00,2014-06-01 17:00,2014-06-01 07:00,2014-06-01 17:00,2014-06-01 07:00,2014-06-01 17:00,2014-08-05 16:00,2014-08-06 16:00,,PT_Normal,,,,,NZIZXiTLRY+HRqC0ejY1OQ,LdZvuS7oTxWHFJM0s8kujQ,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
37,127680,6764,35211,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1408,"""""Weld Outer Horizontal Seam between Shell Course # 6 & 7""""",,450,0,10,0,167.111111,167.111111,10,33.066667,0,33.066667,,,,2014-08-06 16:00,2014-08-07 16:00,,2014-06-02 07:00,2014-06-02 17:00,2014-06-02 07:00,2014-06-02 17:00,2014-06-02 07:00,2014-06-02 17:00,2014-08-06 16:00,2014-08-07 16:00,,PT_Normal,,,,,CbL5dPSySFK5PXEQJs8KJQ,oBlQsFKSSDehNLYdujYFiQ,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
38,127681,6764,35211,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1410,"Weld Inner Horizontal Seam between Shell Course # 6 & 7""""",,450,0,10,0,188.444444,188.444444,10,33.066667,0,33.066667,,,,2014-08-09 11:00,2014-08-10 11:00,,2014-06-04 07:00,2014-06-04 17:00,2014-06-04 07:00,2014-06-04 17:00,2014-06-04 07:00,2014-06-04 17:00,2014-08-09 11:00,2014-08-10 11:00,,PT_Normal,,,,,zJpzGO3lTDiF3947xZEGrg,+SZCB1ijS7CySzEhmpcZIg,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
39,127682,6764,35211,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1412,Quailty Check(Visual Inspection & PT& Air Leak Test for Shell Nozzle & Pad),,450,0,60,0,55.555555,55.555555,60,33.066667,0,33.066667,,,,2014-08-03 16:00,2014-08-10 11:00,,2014-05-29 07:00,2014-06-04 17:00,2014-05-29 07:00,2014-06-04 17:00,2014-05-29 07:00,2014-06-04 17:00,2014-08-03 16:00,2014-08-10 11:00,,PT_Normal,,,,,hyWZRmzuSUubBkpi3Yk81g,HEaIPPqZRMWU7FdiujvhHg,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
40,127683,6764,35211,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1409,"""""Backgouge & NDT Inside Horizontal Seam between Shell Course# 6 & 7""""",,450,0,10,0,111.999998,111.999998,10,42.666667,0,42.666667,,,,2014-08-07 16:00,2014-08-09 11:00,,2014-06-03 07:00,2014-06-03 17:00,2014-06-03 07:00,2014-06-03 17:00,2014-06-03 07:00,2014-06-03 17:00,2014-08-07 16:00,2014-08-09 11:00,,PT_Normal,,,,,RnlUhO+gTWK6fvwZnwEkHA,UKLukVBPTkCGRZbPmdSGsQ,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
41,127684,6764,35211,6640,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,TK_NotStart,HHI.1411,"Fit,Weld Nozzle on Shell",,450,0,10,0,0,0,10,0,0,0,,,,2014-08-09 11:00,2014-08-10 11:00,,2014-06-04 07:00,2014-06-04 17:00,2014-06-04 07:00,2014-06-04 17:00,2014-06-04 07:00,2014-06-04 17:00,2014-08-09 11:00,2014-08-10 11:00,,PT_Normal,,,,,ENNVh5/mTS+xFTZHH3qNmA,,,,N,0,0,,,2014-02-17 15:27,2014-03-01 17:06,admin,admin,
