,cost_item_id,acct_id,pobs_id,cost_type_id,proj_id,task_id,cost_name,po_number,vendor_name,act_cost,cost_per_qty,remain_cost,target_cost,cost_load_type,auto_compute_act_flag,target_qty,qty_name,cost_descr,contract_manager_import
0,3651,,,,3413,123439,(New Expense Item),,,0.00,786035.00,786035.00,786035.00,CL_Uniform,N,1,,,
1,3652,,,,3413,123454,(New Expense Item),,,0.00,358300.00,358300.00,358300.00,CL_Uniform,N,1,,,
2,3653,,,,3413,123448,(New Expense Item),,,0.00,70000.00,70000.00,70000.00,CL_Uniform,N,1,,,
