,rsrc_id,parent_rsrc_id,clndr_id,role_id,shift_id,ts_approve_user_id,user_id,pobs_id,guid,rsrc_seq_num,email_addr,employee_code,office_phone,other_phone,rsrc_name,rsrc_short_name,rsrc_title_name,def_qty_per_hr,cost_qty_type,ot_factor,active_flag,auto_compute_act_flag,def_cost_qty_link_flag,ot_flag,timesheet_flag,xfer_complete_day_cnt,xfer_notstart_day_cnt,curr_id,unit_id,rsrc_type,rsrc_notes,load_tasks_flag,level_flag,last_checksum
0,2101,,841,,,,,,fDFaEjJS+EOsiRK/AixaYQ,0,,,,,LABOURS,BEYTI LABOURS,,1,QT_Hour,,Y,Y,Y,N,N,60,60,1,,RT_Labor,,,,
1,2102,,841,,,,,,3kANPi/130e8kTcYRpP1Ag,100,,,,,BEYTI MATERIALS,BEYTI-M,,1,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
2,2103,2101,841,,,,,,36pAyrGaUEicPGTLTMle/Q,5,,,,,STEEL LABOUR,beyti-5,,1,QT_Hour,,Y,Y,Y,N,N,60,60,1,,RT_Labor,,,,
3,2104,2101,841,,,,,,uaKdAF6+Vkie6zycXZZEGA,4,,,,,CARPENTER,beyti-4,,1,QT_Hour,,Y,Y,Y,N,N,60,60,1,,RT_Labor,,,,
4,2105,2101,841,,,,,,yH3o++/H80ekAVr0eE6b6w,3,,,,,Painter,beyti-1,,1,QT_Hour,,Y,Y,Y,N,N,60,60,1,,RT_Labor,,,,
5,2106,2101,841,,,,,,yU0L75mSyUO6Agsgv7jDuw,2,,,,,EPOXY PAINTER,beyti-3,,1,QT_Hour,,Y,Y,Y,N,N,60,60,1,,RT_Labor,,,,
6,2107,2101,841,,,,,,wpG1dZIbi0q1oZygyo6CdQ,1,,,,,plastering worker,beyti-2,,1,QT_Hour,,Y,Y,Y,N,N,60,60,1,,RT_Labor,,,,
7,2108,2101,841,,,,,,ZokT/dQWtkac75VFtZcmZA,100,,,,,Brickwork Labor,beyti-6,,1,QT_Hour,,Y,Y,Y,N,N,60,60,1,,RT_Labor,,,,
8,2109,2102,841,,,,,,vDFn59MH/EO+6+8jAvhTXg,8,,,,,R.C. CONCRETE,BEYTI-M-1,,1,QT_Hour,,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
9,2110,2102,841,,,,,,ffyEJRsVVE6ryHbr1zz/xQ,7,,,,,P.C. CONCRETE,BEYTI-M-2,,1,QT_Hour,,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
10,2111,2102,841,,,,,,OOeRMCoTVUqoMnKVECPTOg,5,,,,,BRICKS,BEYTI-M-3,,1,QT_Hour,,Y,Y,Y,N,N,60,60,1,107,RT_Mat,,,,
11,2112,2102,841,,,,,,6T+pBmKN20CM5r/HOAztsA,4,,,,,POLYURETHANE,BEYTI-M-5,,1,QT_Hour,,Y,Y,Y,N,N,60,60,1,107,RT_Mat,,,,
12,2113,2102,841,,,,,,HHscbEFzc0aZCAwEXA/29Q,4,,,,,STEEL STRUCTURE,BEYTI-11,,1,QT_Hour,,Y,Y,Y,N,N,60,60,1,106,RT_Mat,,,,
13,2114,2102,841,,,,,,YMkyDkdlw0qVbtnixlWdOw,3,,,,,SANDWICH PANEL FOR WALLS 120MM THK,beyti-M-12,,1,QT_Hour,,Y,Y,Y,N,N,60,60,1,107,RT_Mat,,,,
14,2115,2102,841,,,,,,U0cqMWTuAkyZWSRk1Mpm4w,2,,,,,SANDWICH PANEL FOR ROOF 150MM THK,beyti-M-7,,1,QT_Hour,,Y,Y,Y,N,N,60,60,1,107,RT_Mat,,,,
15,2116,2102,841,,,,,,p/JpLTjSqEqfHWFFqcfWcw,1,,,,,SANDWICH PANEL FOR WALLS 120MM(FIRE RATED),beyti-M-8,,1,QT_Hour,,Y,Y,Y,N,N,60,60,1,107,RT_Mat,,,,
16,2117,2102,841,,,,,,UKV0wQFCf06TSXDwJ/Rtbg,3,,,,,POLYETHELENE SHEET 400M,BEYTI-M-15,,1,QT_Hour,,Y,Y,Y,N,N,60,60,1,107,RT_Mat,,,,
17,2118,2101,841,,,,,,EsGP3ZDPnEiSv2AeoYJvbQ,0,,,,,STEEL STRUCTURE LABOUR,BEYTI-20,,1,QT_Hour,,Y,Y,Y,N,N,60,60,1,,RT_Labor,,,,
18,2152,2102,841,,,,,,+7opv19L+kuofH2v+KhDyg,0,,,,,CASH,CASH,,1,QT_Hour,,Y,Y,Y,N,N,60,60,32,,RT_Mat,<HTML><BODY></BODY></HTML>,,,
19,2374,2152,841,,,,,,f/qt2zSKWkC8FnczSB53VA,0,,,,,CASH-2,CASH-2,,1,QT_Hour,,Y,Y,Y,N,N,60,60,32,,RT_Mat,,,,
