,taskrsrc_id,task_id,proj_id,cost_qty_link_flag,role_id,acct_id,rsrc_id,pobs_id,skill_level,remain_qty,target_qty,remain_qty_per_hr,target_lag_drtn_hr_cnt,target_qty_per_hr,act_ot_qty,act_reg_qty,relag_drtn_hr_cnt,ot_factor,cost_per_qty,target_cost,act_reg_cost,act_ot_cost,remain_cost,act_start_date,act_end_date,restart_date,reend_date,target_start_date,target_end_date,rem_late_start_date,rem_late_end_date,rollup_dates_flag,target_crv,remain_crv,actual_crv,ts_pend_act_end_flag,guid,rate_type,act_this_per_cost,act_this_per_qty,curv_id,rsrc_type,cost_per_qty_source_type,create_user,create_date,has_rsrchours,taskrsrc_sum_id
11,125188,139748,1749,Y,332,,4455,,3,168,168,1.5,0,1.5,0,0,0,,0.0000,0.0000,0.0000,0.0000,0.0000,,,2015-03-22 08:00,2015-04-06 16:00,2015-03-22 08:00,2015-04-06 16:00,2015-09-16 08:00,2015-09-29 16:00,Y,,,,N,SRvZzp1h+EawOHPN9K4wpw,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2014-04-05 12:28,,
12,125189,139749,1749,Y,,,4453,,,72738.164276,72738.164276,649.447895321429,0,649.447895321429,0,0,0,,1.0000,72738.1643,0.0000,0.0000,72738.1643,,,2015-05-11 08:00,2015-05-26 16:00,2015-05-11 08:00,2015-05-26 16:00,2016-01-07 08:00,2016-01-20 16:00,Y,,,,N,agKXf75rl0uFfdcTXFs67A,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2014-04-05 12:28,,
13,125190,139749,1749,Y,332,,4455,,3,336,336,3,0,3,0,0,0,,0.0000,0.0000,0.0000,0.0000,0.0000,,,2015-05-11 08:00,2015-05-26 16:00,2015-05-11 08:00,2015-05-26 16:00,2016-01-07 08:00,2016-01-20 16:00,Y,,,,N,C7n3nh2QjUKJ32LTQCXReQ,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2014-04-05 12:28,,
14,125191,139750,1749,Y,,,4453,,,3860.787498,3860.787498,48.259843725,0,48.259843725,0,0,0,,1.0000,3860.7875,0.0000,0.0000,3860.7875,,,2015-05-27 08:00,2015-06-06 16:00,2015-05-27 08:00,2015-06-06 16:00,2016-01-21 08:00,2016-01-30 16:00,Y,,,,N,1uGMeDS2iUGG9mP914i0wg,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2014-04-05 12:28,,
15,125192,139750,1749,Y,332,,4455,,3,80,80,1,0,1,0,0,0,,0.0000,0.0000,0.0000,0.0000,0.0000,,,2015-05-27 08:00,2015-06-06 16:00,2015-05-27 08:00,2015-06-06 16:00,2016-01-21 08:00,2016-01-30 16:00,Y,,,,N,w/YDBxdGhUGCPX1WXJjHEw,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2014-04-05 12:28,,
16,125193,139751,1749,Y,,,4453,,,3307.67233,3307.67233,18.7935927840909,0,18.7935927840909,0,0,0,,1.0000,3307.6723,0.0000,0.0000,3307.6723,,,2014-12-30 08:00,2015-01-26 16:00,2014-12-30 08:00,2015-01-26 16:00,2015-03-11 08:00,2015-04-05 16:00,Y,,,,N,Kjgkh1JDVEuHZtk54qHYLw,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2014-04-05 12:28,,
17,125194,139751,1749,Y,332,,4455,,3,384,384,2.18181818181818,0,2.18181818181818,0,0,0,,0.0000,0.0000,0.0000,0.0000,0.0000,,,2014-12-30 08:00,2015-01-26 16:00,2014-12-30 08:00,2015-01-26 16:00,2015-03-11 08:00,2015-04-05 16:00,Y,,,,N,iuvz/kU2lEmZWrIsHQHVEg,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2014-04-05 12:28,,
18,125195,139752,1749,Y,,,4453,,,2130.399392,2130.399392,44.3833206666667,0,44.3833206666667,0,0,0,,1.0000,2130.3994,0.0000,0.0000,2130.3994,,,2015-01-12 08:00,2015-01-18 16:00,2015-01-12 08:00,2015-01-18 16:00,2015-03-31 08:00,2015-04-06 16:00,Y,,,,N,vGirBO+lwECCpb6GSVTRKA,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2014-04-05 12:28,,
19,125196,139752,1749,Y,332,,4455,,3,96,96,2,0,2,0,0,0,,0.0000,0.0000,0.0000,0.0000,0.0000,,,2015-01-12 08:00,2015-01-18 16:00,2015-01-12 08:00,2015-01-18 16:00,2015-03-31 08:00,2015-04-06 16:00,Y,,,,N,k0MGNfF+cUWilcu20KIJTA,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2014-04-05 12:28,,
20,125197,139753,1749,Y,,,4453,,,4196.598932,4196.598932,87.4291444166667,0,87.4291444166667,0,0,0,,1.0000,4196.5989,0.0000,0.0000,4196.5989,,,2015-03-17 08:00,2015-03-23 16:00,2015-03-17 08:00,2015-03-23 16:00,2015-12-05 08:00,2015-12-10 16:00,Y,,,,N,gjsLHEL7jkeSvPeDLzSgGA,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2014-04-05 12:28,,
21,125198,139753,1749,Y,332,,4455,,3,45,45,0.9375,0,0.9375,0,0,0,,0.0000,0.0000,0.0000,0.0000,0.0000,,,2015-03-17 08:00,2015-03-23 16:00,2015-03-17 08:00,2015-03-23 16:00,2015-12-05 08:00,2015-12-10 16:00,Y,,,,N,bAqrnzBjE0Ck5c1FO9U5iA,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2014-04-05 12:28,,
22,125199,139754,1749,Y,,,4453,,,3566.08423,3566.08423,37.1467107291667,0,37.1467107291667,0,0,0,,1.0000,3566.0842,0.0000,0.0000,3566.0842,,,2015-02-18 08:00,2015-03-03 16:00,2015-02-18 08:00,2015-03-03 16:00,2015-07-15 08:00,2015-07-26 16:00,Y,,,,N,FbJkGs3nD02HeNeR3HJkWA,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2014-04-05 12:28,,
23,125200,139754,1749,Y,332,,4455,,3,241.713,241.713,2.51784375,0,2.51784375,0,0,0,,0.0000,0.0000,0.0000,0.0000,0.0000,,,2015-02-18 08:00,2015-03-03 16:00,2015-02-18 08:00,2015-03-03 16:00,2015-07-15 08:00,2015-07-26 16:00,Y,,,,N,HOQPMdBQtUqMLAS2DjGD1g,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2014-04-05 12:28,,
24,125201,139755,1749,Y,,,4453,,,2894.213289,2894.213289,30.14805509375,0,30.14805509375,0,0,0,,1.0000,2894.2133,0.0000,0.0000,2894.2133,,,2015-02-18 08:00,2015-03-03 16:00,2015-02-18 08:00,2015-03-03 16:00,2015-07-15 08:00,2015-07-26 16:00,Y,,,,N,DWE9d/lnIE6/rhhlbIGhLw,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2014-04-05 12:28,,
25,125202,139755,1749,Y,332,,4455,,3,192,192,2,0,2,0,0,0,,0.0000,0.0000,0.0000,0.0000,0.0000,,,2015-02-18 08:00,2015-03-03 16:00,2015-02-18 08:00,2015-03-03 16:00,2015-07-15 08:00,2015-07-26 16:00,Y,,,,N,e/sM2+QjCkeMAnQm/ZFvgQ,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2014-04-05 12:28,,
26,125203,139756,1749,Y,,,4453,,,9064.448617,9064.448617,80.9325769375,0,80.9325769375,0,0,0,,1.0000,9064.4486,0.0000,0.0000,9064.4486,,,2015-02-18 08:00,2015-03-05 16:00,2015-02-18 08:00,2015-03-05 16:00,2015-07-13 08:00,2015-07-26 16:00,Y,,,,N,OARqF2rwtUq2e4PnFTQMnA,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2014-04-05 12:28,,
27,125204,139756,1749,Y,332,,4455,,3,336,336,3,0,3,0,0,0,,0.0000,0.0000,0.0000,0.0000,0.0000,,,2015-02-18 08:00,2015-03-05 16:00,2015-02-18 08:00,2015-03-05 16:00,2015-07-13 08:00,2015-07-26 16:00,Y,,,,N,U+ORCLI7jUeCcgNMnYYiEA,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2014-04-05 12:28,,
28,125205,139757,1749,Y,,,4453,,,1202.028798,1202.028798,18.78169996875,0,18.78169996875,0,0,0,,1.0000,1202.0288,0.0000,0.0000,1202.0288,,,2015-02-18 08:00,2015-02-26 16:00,2015-02-18 08:00,2015-02-26 16:00,2015-07-19 08:00,2015-07-26 16:00,Y,,,,N,LlkllJD73kiPQyIF6y2Q6A,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2014-04-05 12:28,,
29,125206,139757,1749,Y,332,,4455,,3,128,128,2,0,2,0,0,0,,0.0000,0.0000,0.0000,0.0000,0.0000,,,2015-02-18 08:00,2015-02-26 16:00,2015-02-18 08:00,2015-02-26 16:00,2015-07-19 08:00,2015-07-26 16:00,Y,,,,N,qOVAV8iQ8UaSzQkbmfPTsA,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2014-04-05 12:28,,
30,125207,139758,1749,Y,,,4453,,,7111.009694,7111.009694,74.0730176458333,0,74.0730176458333,0,0,0,,1.0000,7111.0097,0.0000,0.0000,7111.0097,,,2015-02-18 08:00,2015-03-03 16:00,2015-02-18 08:00,2015-03-03 16:00,2015-07-15 08:00,2015-07-26 16:00,Y,,,,N,CHS2AX7u/UOxub3482JijQ,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2014-04-05 12:28,,
31,125208,139758,1749,Y,332,,4455,,3,192,192,2,0,2,0,0,0,,0.0000,0.0000,0.0000,0.0000,0.0000,,,2015-02-18 08:00,2015-03-03 16:00,2015-02-18 08:00,2015-03-03 16:00,2015-07-15 08:00,2015-07-26 16:00,Y,,,,N,+WLzo4gIs0WzGUJZg83GJw,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2014-04-05 12:28,,
32,125209,139759,1749,Y,,,4453,,,4970.925025,4970.925025,51.7804690104167,0,51.7804690104167,0,0,0,,1.0000,4970.9250,0.0000,0.0000,4970.9250,,,2015-03-08 08:00,2015-03-21 16:00,2015-03-08 08:00,2015-03-21 16:00,2015-07-15 08:00,2015-07-26 16:00,Y,,,,N,RZ+yZjoLj0uqrsXa0o+ggw,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2014-04-05 12:28,,
33,125210,139759,1749,Y,332,,4455,,3,288,288,3,0,3,0,0,0,,0.0000,0.0000,0.0000,0.0000,0.0000,,,2015-03-08 08:00,2015-03-21 16:00,2015-03-08 08:00,2015-03-21 16:00,2015-07-15 08:00,2015-07-26 16:00,Y,,,,N,FYrbqT1ue0aPbQQbBLT3tw,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2014-04-05 12:28,,
34,125211,139760,1749,Y,,,4453,,,38217.783306,38217.783306,341.230208089286,0,341.230208089286,0,0,0,,1.0000,38217.7833,0.0000,0.0000,38217.7833,,,2015-02-18 08:00,2015-03-05 16:00,2015-02-18 08:00,2015-03-05 16:00,2015-12-24 08:00,2016-01-06 16:00,Y,,,,N,nFI+KnM9oUGK1TaF55G7Jw,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2014-04-05 12:28,,
35,125212,139760,1749,Y,332,,4455,,3,244,244,2.17857142857143,0,2.17857142857143,0,0,0,,0.0000,0.0000,0.0000,0.0000,0.0000,,,2015-02-18 08:00,2015-03-05 16:00,2015-02-18 08:00,2015-03-05 16:00,2015-12-24 08:00,2016-01-06 16:00,Y,,,,N,Xecp/alfakWB71VPwSD2lA,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2014-04-05 12:28,,
36,125213,139761,1749,Y,,,4453,,,11538.608192,11538.608192,120.193835333333,0,120.193835333333,0,0,0,,1.0000,11538.6082,0.0000,0.0000,11538.6082,,,2015-05-24 08:00,2015-06-05 16:00,2015-05-24 08:00,2015-06-05 16:00,2015-10-28 08:00,2015-11-08 16:00,Y,,,,N,1mgFumZN60WKwAW2ii6lhQ,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2014-04-05 12:28,,
37,125214,139761,1749,Y,332,,4454,,3,384,384,4,0,4,0,0,0,,0.0000,0.0000,0.0000,0.0000,0.0000,,,2015-05-24 08:00,2015-06-05 16:00,2015-05-24 08:00,2015-06-05 16:00,2015-10-28 08:00,2015-11-08 16:00,Y,,,,N,jl3sssZKJ0WVtFQ/JbhPjA,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2014-04-05 12:28,,
38,125215,139762,1749,Y,,,4453,,,326.467259,326.467259,3.40070061458333,0,3.40070061458333,0,0,0,,1.0000,326.4673,0.0000,0.0000,326.4673,,,2014-12-30 08:00,2015-01-14 16:00,2014-12-30 08:00,2015-01-14 16:00,2015-04-15 08:00,2015-04-28 16:00,Y,,,,N,YP4KFH1zXEqJ6cPfwID7kA,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2014-04-05 12:28,,
39,125216,139762,1749,Y,332,,4454,,3,192,192,2,0,2,0,0,0,,0.0000,0.0000,0.0000,0.0000,0.0000,,,2014-12-30 08:00,2015-01-14 16:00,2014-12-30 08:00,2015-01-14 16:00,2015-04-15 08:00,2015-04-28 16:00,Y,,,,N,mSEdPWXs9k2GCbhSusr/6A,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2014-04-05 12:28,,
40,125217,139763,1749,Y,,,4453,,,5549.653981,5549.653981,33.0336546488095,0,33.0336546488095,0,0,0,,1.0000,5549.6540,0.0000,0.0000,5549.6540,,,2015-02-18 08:00,2015-03-14 16:00,2015-02-18 08:00,2015-03-14 16:00,2015-04-30 08:00,2015-05-24 16:00,Y,,,,N,F5YzeW1jqE2A6VueLMtAFA,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2014-04-05 12:28,,
41,125218,139763,1749,Y,332,,4454,,3,1008,1008,6,0,6,0,0,0,,0.0000,0.0000,0.0000,0.0000,0.0000,,,2015-02-18 08:00,2015-03-14 16:00,2015-02-18 08:00,2015-03-14 16:00,2015-04-30 08:00,2015-05-24 16:00,Y,,,,N,n4rK+V5mG0er3TB4s4iL6A,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2014-04-05 12:28,,
42,125219,139764,1749,Y,,,4453,,,652.965527,652.965527,5.83004934821429,0,5.83004934821429,0,0,0,,1.0000,652.9655,0.0000,0.0000,652.9655,,,2015-03-15 08:00,2015-03-30 16:00,2015-03-15 08:00,2015-03-30 16:00,2015-07-13 08:00,2015-07-26 16:00,Y,,,,N,lNZNPlG/okiYWUKZrRC73A,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2014-04-05 12:28,,
43,125220,139764,1749,Y,332,,4457,,3,448,448,4,0,4,0,0,0,,0.0000,0.0000,0.0000,0.0000,0.0000,,,2015-03-15 08:00,2015-03-30 16:00,2015-03-15 08:00,2015-03-30 16:00,2015-07-13 08:00,2015-07-26 16:00,Y,,,,N,S3hEnOwV9ki+JPO7LtFvOw,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2014-04-05 12:28,,
44,125221,139765,1749,Y,,,4453,,,5992.055155,5992.055155,93.625861796875,0,93.625861796875,0,0,0,,1.0000,5992.0552,0.0000,0.0000,5992.0552,,,2015-02-18 08:00,2015-02-26 16:00,2015-02-18 08:00,2015-02-26 16:00,2015-07-10 08:00,2015-07-17 16:00,Y,,,,N,2fFgAnamxkqe7rEqwnENaQ,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2014-04-05 12:28,,
45,125222,139765,1749,Y,332,,4457,,3,96,96,1.5,0,1.5,0,0,0,,0.0000,0.0000,0.0000,0.0000,0.0000,,,2015-02-18 08:00,2015-02-26 16:00,2015-02-18 08:00,2015-02-26 16:00,2015-07-10 08:00,2015-07-17 16:00,Y,,,,N,jn9UDO7Bwk2lgZ/ImwPGEQ,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2014-04-05 12:28,,
46,125223,139766,1749,Y,,,4453,,,5230.194852,5230.194852,31.1321122142857,0,31.1321122142857,0,0,0,,1.0000,5230.1949,0.0000,0.0000,5230.1949,,,2015-02-18 08:00,2015-03-14 16:00,2015-02-18 08:00,2015-03-14 16:00,2015-04-29 08:00,2015-05-23 16:00,Y,,,,N,sy3FzvLjJkCYNbclmNK2Zg,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2014-04-05 12:28,,
47,125224,139766,1749,Y,332,,4457,,3,420,420,2.5,0,2.5,0,0,0,,0.0000,0.0000,0.0000,0.0000,0.0000,,,2015-02-18 08:00,2015-03-14 16:00,2015-02-18 08:00,2015-03-14 16:00,2015-04-29 08:00,2015-05-23 16:00,Y,,,,N,M8GGv4cu0EqxQWC2o/+MLA,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2014-04-05 12:28,,
48,125225,139767,1749,Y,,,4453,,,581.116683,581.116683,12.1065975625,0,12.1065975625,0,0,0,,1.0000,581.1167,0.0000,0.0000,581.1167,,,2015-03-15 08:00,2015-03-21 16:00,2015-03-15 08:00,2015-03-21 16:00,2015-07-12 08:00,2015-07-17 16:00,Y,,,,N,vXnqWnTpOUSLpXe3FhAfoQ,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2014-04-05 12:28,,
49,125226,139767,1749,Y,332,,4457,,3,48,48,1,0,1,0,0,0,,0.0000,0.0000,0.0000,0.0000,0.0000,,,2015-03-15 08:00,2015-03-21 16:00,2015-03-15 08:00,2015-03-21 16:00,2015-07-12 08:00,2015-07-17 16:00,Y,,,,N,Q/10yknRvUis4BCVdiKFIw,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2014-04-05 12:28,,
50,125227,139768,1749,Y,,,4453,,,1658.208495,1658.208495,17.27300515625,0,17.27300515625,0,0,0,,1.0000,1658.2085,0.0000,0.0000,1658.2085,,,2015-03-22 08:00,2015-04-04 16:00,2015-03-22 08:00,2015-04-04 16:00,2015-10-10 08:00,2015-10-21 16:00,Y,,,,N,7SgHgkr/j0uqXjsyxL2CQg,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2014-04-05 12:28,,
51,125228,139768,1749,Y,332,,4457,,3,192,192,2,0,2,0,0,0,,0.0000,0.0000,0.0000,0.0000,0.0000,,,2015-03-22 08:00,2015-04-04 16:00,2015-03-22 08:00,2015-04-04 16:00,2015-10-10 08:00,2015-10-21 16:00,Y,,,,N,+ZdpKJrZKk+qvRrYvyZy+w,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2014-04-05 12:28,,
52,125229,139769,1749,Y,,,4453,,,2380.490429,2380.490429,49.5935506041667,0,49.5935506041667,0,0,0,,1.0000,2380.4904,0.0000,0.0000,2380.4904,,,2015-03-22 08:00,2015-03-28 16:00,2015-03-22 08:00,2015-03-28 16:00,2015-07-18 08:00,2015-07-23 16:00,Y,,,,N,N88mgE6zTEWIB4am9ByUDA,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2014-04-05 12:28,,
53,125230,139769,1749,Y,332,,4457,,3,48,48,1,0,1,0,0,0,,0.0000,0.0000,0.0000,0.0000,0.0000,,,2015-03-22 08:00,2015-03-28 16:00,2015-03-22 08:00,2015-03-28 16:00,2015-07-18 08:00,2015-07-23 16:00,Y,,,,N,mSh5UXV1dUqxhYCrg525Ag,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2014-04-05 12:28,,
54,125231,139770,1749,Y,,,4453,,,516.927167,516.927167,21.5386319583333,0,21.5386319583333,0,0,0,,1.0000,516.9272,0.0000,0.0000,516.9272,,,2015-03-29 08:00,2015-03-31 16:00,2015-03-29 08:00,2015-03-31 16:00,2015-07-24 08:00,2015-07-26 16:00,Y,,,,N,+IJDl9VHKUiECRMUOL7YXA,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2014-04-05 12:28,,
55,125232,139770,1749,Y,332,,4457,,3,24,24,1,0,1,0,0,0,,0.0000,0.0000,0.0000,0.0000,0.0000,,,2015-03-29 08:00,2015-03-31 16:00,2015-03-29 08:00,2015-03-31 16:00,2015-07-24 08:00,2015-07-26 16:00,Y,,,,N,kml5qmurL06zZSwKVzS4iQ,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2014-04-05 12:28,,
56,125233,139771,1749,Y,,,4453,,,713.216846,713.216846,7.42934214583333,0,7.42934214583333,0,0,0,,1.0000,713.2168,0.0000,0.0000,713.2168,,,2015-01-05 08:00,2015-01-18 16:00,2015-01-05 08:00,2015-01-18 16:00,2015-03-24 08:00,2015-04-06 16:00,Y,,,,N,hmz43vcLY0WSj6WHzvESPA,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2014-04-05 12:28,,
57,125234,139771,1749,Y,332,,4456,,3,42,42,0.4375,0,0.4375,0,0,0,,0.0000,0.0000,0.0000,0.0000,0.0000,,,2015-01-05 08:00,2015-01-18 16:00,2015-01-05 08:00,2015-01-18 16:00,2015-03-24 08:00,2015-04-06 16:00,Y,,,,N,CIjl/vRPtEWgI5TDH/uFOw,COST_PER_QTY,0.0000,0,,RT_Labor,ST_Rsrc,admin,2014-04-05 12:28,,
58,125235,139772,1749,Y,,,4453,,,82.429262,82.429262,0.858638145833333,0,0.858638145833333,0,0,0,,1.0000,82.4293,0.0000,0.0000,82.4293,,,2015-01-05 08:00,2015-01-18 16:00,2015-01-05 08:00,2015-01-18 16:00,2015-03-24 08:00,2015-04-06 16:00,Y,,,,N,erb7neRZ9kmhyVuLkONCVg,COST_PER_QTY,0.0000,0,,RT_Equip,ST_Rsrc,admin,2014-04-05 12:28,,
