,task_id,actv_code_type_id,actv_code_id,proj_id
716,83125,7270,12938,764
717,83125,7271,12950,764
718,83126,7268,12912,764
719,83126,7269,12919,764
720,83126,7270,12938,764
721,83126,7271,12951,764
722,83127,7268,12912,764
723,83127,7269,12919,764
724,83127,7270,12938,764
725,83127,7271,12952,764
726,83128,7268,12912,764
727,83128,7269,12919,764
728,83128,7270,12938,764
729,83128,7271,12951,764
730,83129,7268,12912,764
731,83129,7269,12919,764
732,83129,7270,12938,764
733,83129,7271,12952,764
734,83130,7268,12912,764
735,83130,7269,12919,764
736,83130,7270,12938,764
737,83130,7271,12951,764
738,83131,7268,12912,764
739,83131,7269,12919,764
740,83131,7270,12938,764
741,83131,7271,12952,764
742,83132,7268,12912,764
743,83132,7269,12919,764
744,83132,7270,12945,764
745,83133,7268,12912,764
746,83133,7269,12919,764
747,83133,7270,12939,764
748,83134,7268,12912,764
749,83134,7269,12919,764
750,83134,7270,12939,764
751,83135,7268,12912,764
752,83135,7269,12919,764
753,83135,7270,12939,764
754,83136,7268,12912,764
755,83136,7269,12919,764
756,83136,7270,12940,764
757,83137,7268,12912,764
758,83137,7269,12919,764
759,83137,7270,12940,764
760,83138,7268,12912,764
761,83138,7269,12919,764
762,83138,7270,12939,764
763,83139,7240,13079,764
764,83139,7268,12912,764
765,83139,7269,12919,764
766,83139,7270,12942,764
767,83140,7268,12912,764
768,83140,7269,12919,764
769,83140,7270,12943,764
770,83141,7240,13079,764
771,83141,7268,12912,764
772,83141,7269,12919,764
773,83141,7270,12936,764
774,83142,7268,12912,764
775,83142,7269,12919,764
776,83142,7270,12938,764
777,83143,7268,12912,764
778,83143,7269,12919,764
779,83143,7270,12938,764
780,83144,7268,12912,764
781,83144,7269,12919,764
782,83144,7270,12938,764
783,83145,7268,12912,764
784,83145,7269,12919,764
785,83145,7270,12941,764
786,83146,7268,12912,764
787,83146,7269,12919,764
788,83146,7270,12936,764
789,83147,7240,13079,764
790,83147,7268,12912,764
791,83147,7269,12919,764
792,83147,7270,12937,764
793,83148,7268,12912,764
794,83148,7269,12919,764
795,83148,7270,12938,764
796,83148,7271,12948,764
797,83149,7268,12912,764
798,83149,7269,12919,764
799,83149,7270,12945,764
800,83150,7268,12912,764
801,83150,7269,12919,764
802,83150,7270,12945,764
803,83151,7268,12912,764
804,83151,7269,12919,764
805,83151,7270,12940,764
806,83152,7268,12912,764
807,83152,7269,12919,764
808,83152,7270,12940,764
809,83153,7268,12912,764
810,83153,7269,12919,764
811,83153,7270,12939,764
812,83154,7268,12912,764
813,83154,7269,12919,764
814,83154,7270,12939,764
815,83155,7268,12912,764
816,83155,7269,12919,764
817,83155,7270,12939,764
818,83156,7268,12912,764
819,83156,7269,12932,764
820,83156,7270,12937,764
821,83157,7268,12912,764
822,83157,7269,12932,764
823,83157,7270,12937,764
824,83158,7268,12912,764
825,83158,7269,12932,764
826,83158,7270,12938,764
827,83158,7271,12948,764
828,83159,7268,12912,764
829,83159,7269,12932,764
830,83159,7270,12938,764
831,83159,7271,12949,764
832,83160,7268,12912,764
833,83160,7269,12932,764
834,83160,7270,12945,764
835,83161,7268,12912,764
836,83161,7269,12932,764
837,83161,7270,12946,764
838,83162,7268,12912,764
839,83162,7269,12932,764
840,83162,7270,12937,764
841,83163,7268,12912,764
842,83163,7269,12932,764
843,83163,7270,12938,764
844,83163,7271,12950,764
845,83164,7268,12912,764
846,83164,7269,12932,764
847,83164,7270,12946,764
848,83165,7268,12912,764
849,83165,7269,12932,764
850,83165,7270,12938,764
851,83165,7271,12950,764
852,83166,7268,12912,764
853,83166,7269,12932,764
854,83166,7270,12938,764
855,83166,7271,12951,764
856,83167,7268,12912,764
857,83167,7269,12932,764
858,83167,7270,12938,764
859,83167,7271,12952,764
860,83168,7268,12912,764
861,83168,7269,12932,764
862,83168,7270,12938,764
863,83168,7271,12951,764
864,83169,7268,12912,764
865,83169,7269,12932,764
866,83169,7270,12938,764
867,83169,7271,12952,764
868,83170,7268,12912,764
869,83170,7269,12932,764
870,83170,7270,12938,764
871,83170,7271,12951,764
872,83171,7268,12912,764
873,83171,7269,12932,764
874,83171,7270,12938,764
875,83171,7271,12952,764
876,83172,7268,12912,764
877,83172,7269,12932,764
878,83172,7270,12945,764
879,83173,7268,12912,764
880,83173,7269,12932,764
881,83173,7270,12939,764
882,83174,7268,12912,764
883,83174,7269,12932,764
884,83174,7270,12939,764
885,83175,7268,12912,764
886,83175,7269,12932,764
887,83175,7270,12939,764
888,83176,7268,12912,764
889,83176,7269,12932,764
890,83176,7270,12940,764
891,83177,7268,12912,764
892,83177,7269,12932,764
893,83177,7270,12940,764
894,83178,7268,12912,764
895,83178,7269,12932,764
896,83178,7270,12939,764
897,83179,7268,12912,764
898,83179,7269,12932,764
899,83179,7270,12942,764
900,83180,7268,12912,764
901,83180,7269,12932,764
902,83180,7270,12943,764
903,83181,7268,12912,764
904,83181,7269,12932,764
905,83181,7270,12936,764
906,83182,7268,12912,764
907,83182,7269,12932,764
908,83182,7270,12938,764
909,83183,7268,12912,764
910,83183,7269,12932,764
911,83183,7270,12938,764
912,83184,7268,12912,764
913,83184,7269,12932,764
914,83184,7270,12938,764
915,83185,7268,12912,764
916,83185,7269,12932,764
917,83185,7270,12941,764
918,83186,7268,12912,764
919,83186,7269,12932,764
920,83186,7270,12936,764
921,83187,7268,12912,764
922,83187,7269,12932,764
923,83187,7270,12937,764
924,83188,7268,12912,764
925,83188,7269,12932,764
926,83188,7270,12938,764
927,83188,7271,12948,764
928,83189,7268,12912,764
929,83189,7269,12932,764
930,83189,7270,12945,764
931,83190,7268,12912,764
932,83190,7269,12932,764
933,83190,7270,12945,764
934,83191,7268,12912,764
935,83191,7269,12932,764
936,83191,7270,12940,764
937,83192,7268,12912,764
938,83192,7269,12932,764
939,83192,7270,12940,764
940,83193,7268,12912,764
