,task_id,actv_code_type_id,actv_code_id,proj_id
0,84381,7267,12942,761
1,84382,7264,12884,761
2,84382,7267,12942,761
3,84383,7267,12942,761
4,84384,7267,12942,761
5,84385,7258,12841,761
6,84385,7259,12843,761
7,84385,7260,12856,761
8,84385,7261,12859,761
9,84385,7262,12864,761
10,84385,7263,12868,761
11,84385,7264,12881,761
12,84385,7265,12889,761
13,84385,7266,12897,761
14,84385,7267,12943,761
15,84385,7268,12945,761
16,84385,7269,13020,761
17,84386,7258,12841,761
18,84386,7259,12843,761
19,84386,7260,12856,761
20,84386,7261,12859,761
21,84386,7262,12864,761
22,84386,7263,12868,761
23,84386,7264,12881,761
24,84386,7265,12889,761
25,84386,7266,12900,761
26,84386,7267,12943,761
27,84386,7268,12945,761
28,84386,7269,13023,761
29,84387,7258,12841,761
30,84387,7259,12843,761
31,84387,7260,12856,761
32,84387,7261,12859,761
33,84387,7262,12864,761
34,84387,7263,12868,761
35,84387,7264,12881,761
36,84387,7265,12889,761
37,84387,7266,12901,761
38,84387,7267,12943,761
39,84387,7268,12945,761
40,84387,7269,13024,761
41,84388,7258,12841,761
42,84388,7259,12843,761
43,84388,7260,12856,761
44,84388,7261,12859,761
45,84388,7262,12864,761
46,84388,7263,12868,761
47,84388,7264,12881,761
48,84388,7265,12889,761
49,84388,7266,12902,761
50,84388,7267,12943,761
51,84388,7268,12945,761
52,84388,7269,13025,761
53,84389,7258,12841,761
54,84389,7259,12843,761
55,84389,7260,12856,761
56,84389,7261,12860,761
57,84389,7262,12864,761
58,84389,7263,12869,761
59,84389,7264,12881,761
60,84389,7265,12889,761
61,84389,7266,12908,761
62,84389,7267,12943,761
63,84389,7268,12945,761
64,84389,7269,13026,761
65,84390,7258,12841,761
66,84390,7259,12843,761
67,84390,7260,12856,761
68,84390,7261,12859,761
69,84390,7262,12864,761
70,84390,7263,12868,761
71,84390,7264,12881,761
72,84390,7265,12889,761
73,84390,7266,12903,761
74,84390,7267,12943,761
75,84390,7268,12945,761
76,84390,7269,13027,761
77,84391,7258,12841,761
78,84391,7259,12843,761
79,84391,7260,12856,761
80,84391,7261,12859,761
81,84391,7262,12864,761
82,84391,7263,12868,761
83,84391,7264,12881,761
84,84391,7265,12889,761
85,84391,7266,12904,761
86,84391,7267,12943,761
87,84391,7268,12945,761
88,84391,7269,13028,761
89,84392,7258,12841,761
90,84392,7259,12843,761
91,84392,7260,12856,761
92,84392,7261,12859,761
93,84392,7262,12864,761
94,84392,7263,12868,761
95,84392,7264,12881,761
96,84392,7265,12889,761
97,84392,7266,12905,761
98,84392,7267,12943,761
99,84392,7268,12945,761
100,84392,7269,13029,761
101,84393,7258,12841,761
102,84393,7259,12843,761
103,84393,7260,12856,761
