,udf_type_id,fk_id,proj_id,udf_date,udf_number,udf_text,udf_code_id
120,196,90451,761,2010-01-25 17:00,,,
121,196,90498,761,2010-02-11 17:00,,,
122,196,90545,761,2010-06-30 17:00,,,
123,196,90592,761,2010-03-03 17:00,,,
124,196,90639,761,2010-03-25 17:00,,,
125,196,90686,761,2010-01-25 17:00,,,
126,196,90733,761,2010-01-25 17:00,,,
127,196,90780,761,2010-01-25 17:00,,,
128,196,90827,761,2010-01-25 17:00,,,
129,196,90874,761,2010-04-01 17:00,,,
130,196,90920,761,2010-03-04 17:00,,,
131,196,90973,761,2010-05-16 17:00,,,
132,196,91020,761,2010-05-16 17:00,,,
133,196,91067,761,2010-01-25 17:00,,,
134,196,91114,761,2010-06-11 17:00,,,
135,196,91159,761,2010-04-23 17:00,,,
136,196,91206,761,2010-04-24 17:00,,,
137,196,91253,761,2010-02-24 17:00,,,
138,196,91301,761,2010-07-19 17:00,,,
139,196,91352,761,2010-02-06 17:00,,,
140,197,84381,761,,185270272,,
141,197,84383,761,,269090816,,
142,197,84385,761,,269090817,,
143,197,84386,761,,185270273,,
144,197,84387,761,,185270273,,
145,197,84388,761,,186253313,,
146,197,84389,761,,182845441,,
147,197,84390,761,,185270273,,
148,197,84391,761,,1448345601,,
149,197,84392,761,,185270273,,
150,197,84393,761,,186318849,,
151,197,84394,761,,185270273,,
152,197,84395,761,,186318849,,
153,197,84396,761,,185270273,,
154,197,84397,761,,1598619649,,
155,197,84398,761,,1,,
156,197,84399,761,,1598619649,,
157,197,84400,761,,185270273,,
158,197,84401,761,,185270273,,
159,197,84402,761,,185270272,,
160,197,84403,761,,1598619648,,
161,197,84404,761,,185270272,,
162,197,84405,761,,185270272,,
163,197,84407,761,,1598619648,,
164,197,84410,761,,185270272,,
165,197,84411,761,,185270272,,
166,197,84412,761,,185270272,,
167,197,84413,761,,1598619648,,
168,197,84414,761,,185270272,,
169,197,84415,761,,1598619648,,
170,197,84416,761,,185270272,,
