,cost_item_id,acct_id,pobs_id,cost_type_id,proj_id,task_id,cost_name,po_number,vendor_name,act_cost,cost_per_qty,remain_cost,target_cost,cost_load_type,auto_compute_act_flag,target_qty,qty_name,cost_descr,contract_manager_import
132,5221,,,,809,84467,Sundries,,,0.00,632.00,1942.00,1942.00,CL_Uniform,N,3.072785,,,
133,5223,,,,809,84469,Sundries,,,0.00,700.00,558.00,558.00,CL_Uniform,N,0.797143,,,
134,5224,,,,809,84471,Fringes,,,0.00,3000.00,1122.00,1122.00,CL_Uniform,N,0.374,,,
135,5245,,,,809,84504,Sundries,,,0.00,920.00,236.00,236.00,CL_Uniform,N,0.256522,,,
136,5246,,,,809,84505,Sundries,,,0.00,650.00,1849.00,1849.00,CL_Uniform,N,2.844615,,,
137,5303,,,,809,84567,Sundries,,,1905.00,4500.00,0.00,1905.00,CL_Uniform,Y,0.423333,,,
138,5304,,,,809,84568,Sundries,,,0.00,4500.00,1905.00,1905.00,CL_Uniform,Y,0.423333,,,
139,5305,,,,809,84569,Sundries,,,1905.00,4500.00,0.00,1905.00,CL_Uniform,Y,0.423333,,,
140,5306,,,,809,84570,Sundries,,,0.00,4500.00,1905.00,1905.00,CL_Uniform,Y,0.423333,,,
141,5307,,,,809,84571,Sundries,,,0.00,4500.00,1905.00,1905.00,CL_Uniform,Y,0.423333,,,
142,5308,,,,809,84572,Sundries,,,0.00,3100.00,1907.00,1907.00,CL_Uniform,Y,0.615161,,,
143,5311,,,,809,84577,Sundries,,,0.00,5000.00,3110.00,3110.00,CL_Uniform,N,0.622,,,
144,5312,,,,809,84578,Sundries,,,0.00,600.00,599.00,599.00,CL_Uniform,N,0.998333,,,
145,5313,,,,809,84579,Sundries,,,0.00,2200.00,1890.00,1890.00,CL_Uniform,N,0.859091,,,
146,5314,,,,809,84580,Sundries,,,0.00,632.00,1482.00,1482.00,CL_Uniform,N,2.344937,,,
147,5316,,,,809,84582,Sundries,,,0.00,700.00,536.00,536.00,CL_Uniform,N,0.765714,,,
148,5317,,,,809,84584,Fringes,,,0.00,3000.00,301.00,301.00,CL_Uniform,N,0.100333,,,
149,5338,,,,809,84617,Sundries,,,0.00,920.00,391.00,391.00,CL_Uniform,N,0.425,,,
150,5339,,,,809,84618,Sundries,,,0.00,650.00,201.00,201.00,CL_Uniform,N,0.309231,,,
151,5397,,,,809,84717,Sundries,,,4500.00,4500.00,0.00,4500.00,CL_Uniform,Y,1,,,
152,5398,,,,809,84718,Sundries,,,3616.00,4500.00,0.00,3616.00,CL_Uniform,Y,0.803556,,,
153,5399,,,,809,84719,Sundries,,,4500.00,4500.00,0.00,4500.00,CL_Uniform,Y,1,,,
154,5400,,,,809,84720,Sundries,,,0.00,4500.00,4500.00,4500.00,CL_Uniform,Y,1,,,
155,5401,,,,809,84721,Sundries,,,0.00,4500.00,4500.00,4500.00,CL_Uniform,Y,1,,,
156,5402,,,,809,84722,Sundries,,,0.00,3100.00,3105.00,3105.00,CL_Uniform,Y,1.001613,,,
157,5434,,,,809,84761,Sundries,,,4500.00,4500.00,0.00,4500.00,CL_Uniform,Y,1,,,
158,5435,,,,809,84762,Sundries,,,4500.00,4500.00,0.00,4500.00,CL_Uniform,Y,1,,,
159,5436,,,,809,84763,Sundries,,,4500.00,4500.00,0.00,4500.00,CL_Uniform,Y,1,,,
160,5437,,,,809,84764,Sundries,,,0.00,4500.00,4500.00,4500.00,CL_Uniform,Y,1,,,
161,5438,,,,809,84765,Sundries,,,0.00,4500.00,4500.00,4500.00,CL_Uniform,Y,1,,,
162,5439,,,,809,84766,Sundries,,,0.00,3100.00,3105.00,3105.00,CL_Uniform,Y,1.001613,,,
163,5452,,,,809,84822,Sundries,,,0.00,4500.00,842.00,842.00,CL_Uniform,Y,0.187111,,,
164,5453,,,,809,84823,Sundries,,,842.00,4500.00,0.00,842.00,CL_Uniform,Y,0.187111,,,
165,5454,,,,809,84824,Sundries,,,0.00,4500.00,842.00,842.00,CL_Uniform,Y,0.187111,,,
166,5455,,,,809,84825,Sundries,,,0.00,4500.00,842.00,842.00,CL_Uniform,Y,0.187111,,,
167,5456,,,,809,84826,Sundries,,,0.00,4500.00,842.00,842.00,CL_Uniform,Y,0.187111,,,
168,5457,,,,809,84827,Sundries,,,0.00,3100.00,841.00,841.00,CL_Uniform,Y,0.27129,,,
169,17454,,,,809,101602,Sundries,,,0.00,5000.00,2714.00,2714.00,CL_Uniform,N,0.5428,,,
170,17455,,,,809,101616,Sundries,,,0.00,5000.00,2714.00,2714.00,CL_Uniform,N,0.5428,,,
171,17456,,,,809,101630,Sundries,,,0.00,5000.00,2714.00,2714.00,CL_Uniform,N,0.5428,,,
172,17457,,,,809,101649,Sundries,,,0.00,5000.00,2238.00,2238.00,CL_Uniform,N,0.4476,,,
173,17458,,,,809,101651,Sundries,,,0.00,2200.00,1689.00,1689.00,CL_Uniform,N,0.767727,,,
174,17459,,,,809,101652,Sundries,,,0.00,632.00,1242.00,1242.00,CL_Uniform,N,1.96519,,,
175,17460,,,,809,101653,Sundries,,,0.00,700.00,558.00,558.00,CL_Uniform,N,0.797143,,,
176,17461,,,,809,101654,Fringes,,,0.00,3000.00,2764.00,2764.00,CL_Uniform,N,0.921333,,,
177,17462,,,,809,101655,Sundries,,,0.00,920.00,598.00,598.00,CL_Uniform,N,0.65,,,
178,17463,,,,809,101656,Sundries,,,0.00,650.00,2023.00,2023.00,CL_Uniform,N,3.112308,,,
179,17464,,,,809,101662,Sundries,,,0.00,5000.00,2238.00,2238.00,CL_Uniform,N,0.4476,,,
180,17465,,,,809,101664,Sundries,,,0.00,2200.00,1689.00,1689.00,CL_Uniform,N,0.767727,,,
181,17466,,,,809,101665,Sundries,,,0.00,632.00,1242.00,1242.00,CL_Uniform,N,1.96519,,,
182,17467,,,,809,101666,Sundries,,,0.00,700.00,558.00,558.00,CL_Uniform,N,0.797143,,,
183,17468,,,,809,101667,Fringes,,,0.00,3000.00,2764.00,2764.00,CL_Uniform,N,0.921333,,,
184,17469,,,,809,101668,Sundries,,,0.00,920.00,598.00,598.00,CL_Uniform,N,0.65,,,
185,17470,,,,809,101669,Sundries,,,0.00,650.00,2023.00,2023.00,CL_Uniform,N,3.112308,,,
186,17471,,,,809,101675,Sundries,,,0.00,5000.00,2238.00,2238.00,CL_Uniform,N,0.4476,,,
187,17472,,,,809,101677,Sundries,,,0.00,2200.00,1689.00,1689.00,CL_Uniform,N,0.767727,,,
