,taskrsrc_id,task_id,proj_id,cost_qty_link_flag,role_id,acct_id,rsrc_id,pobs_id,skill_level,pend_complete_pct,remain_qty,pend_remain_qty,target_qty,remain_qty_per_hr,pend_act_reg_qty,target_lag_drtn_hr_cnt,target_qty_per_hr,act_ot_qty,pend_act_ot_qty,act_reg_qty,relag_drtn_hr_cnt,ot_factor,cost_per_qty,target_cost,act_reg_cost,act_ot_cost,remain_cost,act_start_date,act_end_date,restart_date,reend_date,target_start_date,target_end_date,rem_late_start_date,rem_late_end_date,rollup_dates_flag,target_crv,remain_crv,actual_crv,ts_pend_act_end_flag,guid,rate_type,act_this_per_cost,act_this_per_qty,curv_id,rsrc_type,cost_per_qty_source_type,create_user,create_date,old_restart_date,old_reend_date,old_remain_drtn_hr_cnt,has_rsrchours,taskrsrc_sum_id
10,55204,90543,793,Y,,,2117,,,,2800,,2800,5.83333333,,0,5.83333333,0,,0,0,,0,0,0,0,0,,,2010-07-19 08:00,2010-09-27 16:00,2010-07-19 08:00,2010-09-27 16:00,2010-07-20 08:00,2010-09-28 16:00,Y,,,,N,/yIEYDBOREqr5lMLKqKSYQ,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:16,2010-07-19 08:00,2010-09-27 16:00,480,,
11,55205,90578,793,Y,,,2120,,,,56,,56,7,,0,7,0,,0,0,,0,0,0,0,0,,,2010-09-05 08:00,2010-09-05 16:00,2010-09-05 08:00,2010-09-05 16:00,2010-09-05 08:00,2010-09-05 16:00,Y,,,,N,GUioxHPGE0WgYOINGk3FMA,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:24,2010-09-05 08:00,2010-09-05 16:00,8,,
12,55206,90579,793,Y,,,2120,,,,56,,56,7,,0,7,0,,0,0,,0,0,0,0,0,,,2010-09-08 08:00,2010-09-08 16:00,2010-09-08 08:00,2010-09-08 16:00,2010-09-08 08:00,2010-09-08 16:00,Y,,,,N,wzMTGhfsOEygpwh7YM55/w,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:24,2010-09-08 08:00,2010-09-08 16:00,8,,
13,55207,90544,793,Y,,,2120,,,,160,,160,20,,0,20,0,,0,0,,0,0,0,0,0,,,2010-09-25 08:00,2010-09-25 16:00,2010-09-25 08:00,2010-09-25 16:00,2010-10-20 08:00,2010-10-20 16:00,Y,,,,N,zERdIMy770iRrIl5e92kgA,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:24,2010-09-25 08:00,2010-09-25 16:00,8,,
14,55208,90545,793,Y,,,2118,,,,2400,,2400,15,,0,15,0,,0,0,,0,0,0,0,0,,,2010-09-15 08:00,2010-10-07 16:00,2010-09-15 08:00,2010-10-07 16:00,2010-10-06 08:00,2010-10-28 16:00,Y,,,,N,xQrJbqRF40Gh4ujOWTP6nA,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:25,2010-09-15 08:00,2010-10-07 16:00,160,,
15,55209,90546,793,Y,,,2117,,,,2400,,2400,13.04347826,,0,13.04347826,0,,0,0,,0,0,0,0,0,,,2010-09-08 08:00,2010-10-05 16:00,2010-09-08 08:00,2010-10-05 16:00,2010-10-02 08:00,2010-10-27 16:00,Y,,,,N,FImxuh9P7kOOy6hF8UkISQ,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:25,2010-09-08 08:00,2010-10-05 16:00,184,,
16,55210,90547,793,Y,,,2120,,,,32,,32,4,,0,4,0,,0,0,,0,0,0,0,0,,,2010-09-22 08:00,2010-09-22 16:00,2010-09-22 08:00,2010-09-22 16:00,2010-10-13 08:00,2010-10-13 16:00,Y,,,,N,wZ1d2jG82kqdrdfO15VC1A,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:25,2010-09-22 08:00,2010-09-22 16:00,8,,
17,55211,90548,793,Y,,,2118,,,,480,,480,8.57142857,,0,8.57142857,0,,0,0,,0,0,0,0,0,,,2010-09-25 08:00,2010-10-02 16:00,2010-09-25 08:00,2010-10-02 16:00,2010-10-31 08:00,2010-11-07 16:00,Y,,,,N,6/o+awWiE0+PAjP0/eG4mQ,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:25,2010-09-25 08:00,2010-10-02 16:00,56,,
18,55213,90581,793,Y,,,2120,,,,32,,32,4,,0,4,0,,0,0,,0,0,0,0,0,,,2010-10-03 08:00,2010-10-03 16:00,2010-10-03 08:00,2010-10-03 16:00,2010-11-08 08:00,2010-11-08 16:00,Y,,,,N,7/97xZ1jwk6/A3VdPZBz5Q,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:25,2010-10-03 08:00,2010-10-03 16:00,8,,
19,55214,90582,793,Y,,,2120,,,,32,,32,4,,0,4,0,,0,0,,0,0,0,0,0,,,2010-10-09 08:00,2010-10-09 16:00,2010-10-09 08:00,2010-10-09 16:00,2010-11-08 08:00,2010-11-08 16:00,Y,,,,N,60h27Xn7HkSTI2yK8MsKRg,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:25,2010-10-09 08:00,2010-10-09 16:00,8,,
20,55215,90551,793,Y,,,2120,,,,64,,64,8,,0,8,0,,0,0,,0,0,0,0,0,,,2010-10-13 08:00,2010-10-13 16:00,2010-10-13 08:00,2010-10-13 16:00,2010-11-08 08:00,2010-11-08 16:00,Y,,,,N,XiLNrEAia0+msDCjcApQUA,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:25,2010-10-13 08:00,2010-10-13 16:00,8,,
21,55216,90552,793,Y,,,2121,,,,1280,,1280,17.77777778,,0,17.77777778,0,,0,0,,0,0,0,0,0,,,2010-09-23 08:00,2010-10-03 16:00,2010-09-23 08:00,2010-10-03 16:00,2010-11-01 08:00,2010-11-10 16:00,Y,,,,N,Q9+Lr3T4+EWrPYYlvf54JA,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:26,2010-09-23 08:00,2010-10-03 16:00,72,,
22,55217,90553,793,Y,,,2121,,,,400,,400,3.33333333,,0,3.33333333,0,,0,0,,0,0,0,0,0,,,2010-09-27 08:00,2010-10-13 16:00,2010-09-27 08:00,2010-10-13 16:00,2010-10-18 08:00,2010-11-03 16:00,Y,,,,N,DtAifVNHMEihL112tXlz7g,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:26,2010-09-27 08:00,2010-10-13 16:00,120,,
23,55218,90554,793,Y,,,2121,,,,1360,,1360,11.33333333,,0,11.33333333,0,,0,0,,0,0,0,0,0,,,2010-09-29 08:00,2010-10-16 16:00,2010-09-29 08:00,2010-10-16 16:00,2010-10-20 08:00,2010-11-06 16:00,Y,,,,N,xChbKrynRkS3Xu/JFk6X+w,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:26,2010-09-29 08:00,2010-10-16 16:00,120,,
24,55219,90555,793,Y,,,2118,,,,480,,480,1.07142857,,0,1.07142857,0,,0,0,,0,0,0,0,0,,,2010-08-05 08:00,2010-10-10 16:00,2010-08-05 08:00,2010-10-10 16:00,2010-09-12 08:00,2010-11-15 16:00,Y,,,,N,+vms52Um/0eBVoacDYFteg,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:27,2010-08-05 08:00,2010-10-10 16:00,448,,
25,55220,90556,793,Y,,,2117,,,,2800,,2800,7.29166667,,0,7.29166667,0,,0,0,,0,0,0,0,0,,,2010-08-15 08:00,2010-10-10 16:00,2010-08-15 08:00,2010-10-10 16:00,2010-09-21 08:00,2010-11-15 16:00,Y,,,,N,LU8zQ2jRekaMfcZdDIQLMA,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:27,2010-08-15 08:00,2010-10-10 16:00,384,,
26,55221,90558,793,Y,,,2120,,,,56,,56,7,,0,7,0,,0,0,,0,0,0,0,0,,,2010-10-05 08:00,2010-10-05 16:00,2010-10-05 08:00,2010-10-05 16:00,2010-10-06 08:00,2010-10-06 16:00,Y,,,,N,zdGoD93FykiwgaxCWIEPxQ,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:27,2010-10-05 08:00,2010-10-05 16:00,8,,
27,55222,90583,793,Y,,,2120,,,,56,,56,7,,0,7,0,,0,0,,0,0,0,0,0,,,2010-10-07 08:00,2010-10-07 16:00,2010-10-07 08:00,2010-10-07 16:00,2010-10-11 08:00,2010-10-11 16:00,Y,,,,N,aKNPQhJZDUeAdS42XxaPGQ,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:27,2010-10-07 08:00,2010-10-07 16:00,8,,
28,55223,90584,793,Y,,,2120,,,,160,,160,20,,0,20,0,,0,0,,0,0,0,0,0,,,2010-10-10 08:00,2010-10-10 16:00,2010-10-10 08:00,2010-10-10 16:00,2010-10-13 08:00,2010-10-13 16:00,Y,,,,N,MPYPaFzVKEeyNc7rIkOGpw,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:27,2010-10-10 08:00,2010-10-10 16:00,8,,
29,55224,90559,793,Y,,,2118,,,,2400,,2400,9.375,,0,9.375,0,,0,0,,0,0,0,0,0,,,2010-09-15 08:00,2010-10-21 16:00,2010-09-15 08:00,2010-10-21 16:00,2010-10-10 08:00,2010-11-15 16:00,Y,,,,N,EGAIDvwaaEqwgTHuVGJ/5A,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:27,2010-09-15 08:00,2010-10-21 16:00,256,,
30,55225,90560,793,Y,,,2117,,,,2400,,2400,8.82352941,,0,8.82352941,0,,0,0,,0,0,0,0,0,,,2010-09-08 08:01,2010-10-19 08:01,2010-09-08 08:01,2010-10-19 08:01,2010-10-07 08:00,2010-11-15 16:00,Y,,,,N,hJyO6N3YCUCrP635t8UPHw,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:27,2010-09-08 08:01,2010-10-19 08:01,272,,
31,55226,90561,793,Y,,,2120,,,,32,,32,4,,0,4,0,,0,0,,0,0,0,0,0,,,2010-10-13 08:00,2010-10-13 16:00,2010-10-13 08:00,2010-10-13 16:00,2010-10-14 08:00,2010-10-14 16:00,Y,,,,N,mO/flZ1lFk+3W20RUsNVsQ,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:27,2010-10-13 08:00,2010-10-13 16:00,8,,
32,55227,90562,793,Y,,,2118,,,,480,,480,8.57142857,,0,8.57142857,0,,0,0,,0,0,0,0,0,,,2010-10-16 08:00,2010-10-23 16:00,2010-10-16 08:00,2010-10-23 16:00,2010-11-04 08:00,2010-11-11 16:00,Y,,,,N,Ugrlk5CGw06P3p/0C6SOYw,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:27,2010-10-16 08:00,2010-10-23 16:00,56,,
33,55229,90565,793,Y,,,2120,,,,32,,32,4,,0,4,0,,0,0,,0,0,0,0,0,,,2010-10-24 08:00,2010-10-24 16:00,2010-10-24 08:00,2010-10-24 16:00,2010-11-13 08:00,2010-11-13 16:00,Y,,,,N,kBRzTMzX7EO/EifHGx4LFg,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:27,2010-10-24 08:00,2010-10-24 16:00,8,,
34,55230,90585,793,Y,,,2120,,,,32,,32,4,,0,4,0,,0,0,,0,0,0,0,0,,,2010-10-28 08:00,2010-10-28 16:00,2010-10-28 08:00,2010-10-28 16:00,2010-11-13 08:00,2010-11-13 16:00,Y,,,,N,zychRGGxfUOCBtksaBUV9g,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:27,2010-10-28 08:00,2010-10-28 16:00,8,,
35,55231,90586,793,Y,,,2120,,,,64,,64,8,,0,8,0,,0,0,,0,0,0,0,0,,,2010-11-02 08:00,2010-11-02 16:00,2010-11-02 08:00,2010-11-02 16:00,2010-11-13 08:00,2010-11-13 16:00,Y,,,,N,Nfx+12MwLUyybRsPx4NG2w,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:27,2010-11-04 08:00,2010-11-04 16:00,8,,
36,55232,90566,793,Y,,,2121,,,,1280,,1280,26.66666667,,0,26.66666667,0,,0,0,,0,0,0,0,0,,,2010-10-10 08:00,2010-10-16 16:00,2010-10-10 08:00,2010-10-16 16:00,2010-10-17 08:00,2010-10-23 16:00,Y,,,,N,M7PVKI7WUU6B5zOQJ0LWRQ,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:28,2010-10-10 08:00,2010-10-16 16:00,48,,
37,55233,90567,793,Y,,,2121,,,,400,,400,3.57142857,,0,3.57142857,0,,0,0,,0,0,0,0,0,,,2010-10-18 08:00,2010-11-02 16:00,2010-10-18 08:00,2010-11-02 16:00,2010-10-19 08:00,2010-11-03 16:00,Y,,,,N,ZHkw8qfz0E2ta2YWWonIfg,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:28,2010-10-18 08:00,2010-11-02 16:00,112,,
38,55234,90568,793,Y,,,2121,,,,1360,,1360,12.14285714,,0,12.14285714,0,,0,0,,0,0,0,0,0,,,2010-10-20 08:00,2010-11-04 16:00,2010-10-20 08:00,2010-11-04 16:00,2010-10-21 08:00,2010-11-06 16:00,Y,,,,N,QIcs3LneC0GPZuUoa/2dBA,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-08-28 13:28,2010-10-20 08:00,2010-11-04 16:00,112,,
39,55235,90726,793,Y,,,2120,,,,160,,160,20,,0,20,0,,0,0,,0,0,0,0,0,,,2010-09-28 08:00,2010-09-28 16:00,2010-09-28 08:00,2010-09-28 16:00,2010-11-15 08:00,2010-11-15 16:00,Y,,,,N,djZZu2RWb0GhnwAge8gqjg,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-09-16 15:47,2010-09-28 08:00,2010-09-28 16:00,8,,
40,55236,90727,793,Y,,,2120,,,,32,,32,4,,0,4,0,,0,0,,0,0,0,0,0,,,2010-09-28 08:00,2010-09-28 16:00,2010-09-28 08:00,2010-09-28 16:00,2010-10-28 08:00,2010-10-28 16:00,Y,,,,N,f0T2EZwe+02p5GkU9WR9Ew,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-09-16 16:06,2010-09-28 08:00,2010-09-28 16:00,8,,
41,55237,90728,793,Y,,,2120,,,,64,,64,8,,0,8,0,,0,0,,0,0,0,0,0,,,2010-10-03 08:00,2010-10-03 16:00,2010-10-03 08:00,2010-10-03 16:00,2010-10-28 08:00,2010-10-28 16:00,Y,,,,N,G/bZMgHyP0qEIHuK75Lg/Q,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-09-16 16:06,2010-10-03 08:00,2010-10-03 16:00,8,,
42,55238,90729,793,Y,,,2120,,,,64,,64,8,,0,8,0,,0,0,,0,0,0,0,0,,,2010-10-09 08:00,2010-10-09 16:00,2010-10-09 08:00,2010-10-09 16:00,2010-10-30 08:00,2010-10-30 16:00,Y,,,,N,4VS+zoSH8ECz0Etkj+VBQA,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-09-16 16:06,2010-10-09 08:00,2010-10-09 16:00,8,,
43,55239,90730,793,Y,,,2118,,,,480,,480,8.57142857,,0,8.57142857,0,,0,0,,0,0,0,0,0,,,2010-09-30 08:00,2010-10-07 16:00,2010-09-30 08:00,2010-10-07 16:00,2010-10-31 08:00,2010-11-07 16:00,Y,,,,N,3NuPL9N4s0+SiQ4dV8Piew,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-09-16 16:48,2010-09-30 08:00,2010-10-07 16:00,56,,
44,55240,90731,793,Y,,,2118,,,,1920,,1920,34.28571429,,0,34.28571429,0,,0,0,,0,0,0,0,0,,,2010-10-05 08:00,2010-10-12 16:00,2010-10-05 08:00,2010-10-12 16:00,2010-10-31 08:00,2010-11-07 16:00,Y,,,,N,xhM5wATWxEyBz5NYs/2WEQ,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-09-16 16:48,2010-10-05 08:00,2010-10-12 16:00,56,,
45,55241,90732,793,Y,,,2118,,,,1920,,1920,34.28571429,,0,34.28571429,0,,0,0,,0,0,0,0,0,,,2010-10-10 08:00,2010-10-17 16:00,2010-10-10 08:00,2010-10-17 16:00,2010-10-31 08:00,2010-11-07 16:00,Y,,,,N,7myVC4ngr0CFEWnZuyAwbw,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-09-16 16:48,2010-10-10 08:00,2010-10-17 16:00,56,,
46,55242,90733,793,Y,,,2120,,,,64,,64,8,,0,8,0,,0,0,,0,0,0,0,0,,,2010-10-18 08:00,2010-10-18 16:00,2010-10-18 08:00,2010-10-18 16:00,2010-11-08 08:00,2010-11-08 16:00,Y,,,,N,MiMvL9cVnEu1yQvZyJ1ecA,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-09-16 16:48,2010-10-18 08:00,2010-10-18 16:00,8,,
47,55244,90735,793,Y,,,2120,,,,160,,160,20,,0,20,0,,0,0,,0,0,0,0,0,,,2010-10-12 08:00,2010-10-12 16:00,2010-10-12 08:00,2010-10-12 16:00,2010-10-16 08:00,2010-10-16 16:00,Y,,,,N,G3veYeBVEEONuJzfBNZTKA,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-09-16 17:44,2010-10-12 08:00,2010-10-12 16:00,8,,
48,55245,90736,793,Y,,,2120,,,,32,,32,4,,0,4,0,,0,0,,0,0,0,0,0,,,2010-10-18 08:00,2010-10-18 16:00,2010-10-18 08:00,2010-10-18 16:00,2010-11-02 08:00,2010-11-02 16:00,Y,,,,N,oqsUUjuM10GlPFWTGVAY9g,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-09-16 17:53,2010-10-18 08:00,2010-10-18 16:00,8,,
49,55246,90737,793,Y,,,2120,,,,64,,64,8,,0,8,0,,0,0,,0,0,0,0,0,,,2010-10-23 08:00,2010-10-23 16:00,2010-10-23 08:00,2010-10-23 16:00,2010-11-02 08:00,2010-11-02 16:00,Y,,,,N,T2c6knOjbUyefXQPD9IV7Q,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-09-16 17:53,2010-10-23 08:00,2010-10-23 16:00,8,,
50,55247,90738,793,Y,,,2120,,,,64,,64,8,,0,8,0,,0,0,,0,0,0,0,0,,,2010-10-28 08:00,2010-10-28 16:00,2010-10-28 08:00,2010-10-28 16:00,2010-11-01 08:00,2010-11-01 16:00,Y,,,,N,5mT7YOXy+0KjlZQ5+xl+eA,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-09-16 17:53,2010-10-28 08:00,2010-10-28 16:00,8,,
51,55248,90739,793,Y,,,2120,,,,64,,64,8,,0,8,0,,0,0,,0,0,0,0,0,,,2010-11-09 08:00,2010-11-09 16:00,2010-11-09 08:00,2010-11-09 16:00,2010-11-13 08:00,2010-11-13 16:00,Y,,,,N,uiiCFjI/LUGPjvlOdeRL2Q,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-09-16 18:18,2010-11-09 08:00,2010-11-09 16:00,8,,
52,55249,90740,793,Y,,,2118,,,,480,,480,8.57142857,,0,8.57142857,0,,0,0,,0,0,0,0,0,,,2010-10-20 08:00,2010-10-27 16:00,2010-10-20 08:00,2010-10-27 16:00,2010-11-04 08:00,2010-11-11 16:00,Y,,,,N,ReAl4GAT60uXmEvMVdC7iw,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-09-16 18:20,2010-10-20 08:00,2010-10-27 16:00,56,,
53,55250,90741,793,Y,,,2118,,,,1920,,1920,34.28571429,,0,34.28571429,0,,0,0,,0,0,0,0,0,,,2010-10-25 08:00,2010-11-01 16:00,2010-10-25 08:00,2010-11-01 16:00,2010-11-04 08:00,2010-11-11 16:00,Y,,,,N,Q8U4k5jX2UOCPtkNN0s9zw,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-09-16 18:20,2010-10-27 08:00,2010-11-03 16:00,56,,
54,55251,90742,793,Y,,,2118,,,,1920,,1920,34.28571429,,0,34.28571429,0,,0,0,,0,0,0,0,0,,,2010-11-01 08:00,2010-11-08 16:00,2010-11-01 08:00,2010-11-08 16:00,2010-11-04 08:00,2010-11-11 16:00,Y,,,,N,vi9jA60bs0CgcVdE648Xew,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-09-16 18:20,2010-11-01 08:00,2010-11-08 16:00,56,,
55,55293,90548,793,Y,,,2117,,,,320,,320,5.71428571,,0,5.71428571,0,,0,0,,0,0,0,0,0,,,2010-09-25 08:00,2010-10-02 16:00,2010-09-25 08:00,2010-10-02 16:00,2010-10-31 08:00,2010-11-07 16:00,Y,,,,N,FUUmY7CVm0usZ51t+AurQw,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-09-18 12:12,2010-09-25 08:00,2010-10-02 16:00,56,,
56,55294,90730,793,Y,,,2117,,,,320,,320,5.71428571,,0,5.71428571,0,,0,0,,0,0,0,0,0,,,2010-09-30 08:00,2010-10-07 16:00,2010-09-30 08:00,2010-10-07 16:00,2010-10-31 08:00,2010-11-07 16:00,Y,,,,N,0SO1pRXTSU+7viFL9MrOyQ,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-09-18 12:12,2010-09-30 08:00,2010-10-07 16:00,56,,
57,55295,90731,793,Y,,,2117,,,,1280,,1280,22.85714286,,0,22.85714286,0,,0,0,,0,0,0,0,0,,,2010-10-05 08:00,2010-10-12 16:00,2010-10-05 08:00,2010-10-12 16:00,2010-10-31 08:00,2010-11-07 16:00,Y,,,,N,DToqK5CJHEi/npZSR580+A,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-09-18 12:13,2010-10-05 08:00,2010-10-12 16:00,56,,
