,rsrc_rate_id,rsrc_id,max_qty_per_hr,cost_per_qty,start_date,shift_period_id,cost_per_qty2,cost_per_qty3,cost_per_qty4,cost_per_qty5
0,2776,2421,100,10,2008-01-01 00:00,,0,0,0,0
1,2825,2671,1,95,2010-01-01 00:00,,0,0,0,0
2,2826,2667,1,87,2010-01-01 00:00,,0,0,0,0
3,2827,2666,1,110,2010-01-01 00:00,,0,0,0,0
4,2828,2670,1,3300,2010-01-01 00:00,,0,0,0,0
5,2829,2669,81.25,300,2009-01-01 00:00,,0,0,0,0
6,2830,2668,81.25,350,2009-01-01 00:00,,0,0,0,0
