,taskrsrc_id,task_id,proj_id,cost_qty_link_flag,role_id,acct_id,rsrc_id,pobs_id,skill_level,pend_complete_pct,remain_qty,pend_remain_qty,target_qty,remain_qty_per_hr,pend_act_reg_qty,target_lag_drtn_hr_cnt,target_qty_per_hr,act_ot_qty,pend_act_ot_qty,act_reg_qty,relag_drtn_hr_cnt,ot_factor,cost_per_qty,target_cost,act_reg_cost,act_ot_cost,remain_cost,act_start_date,act_end_date,restart_date,reend_date,target_start_date,target_end_date,rem_late_start_date,rem_late_end_date,rollup_dates_flag,target_crv,remain_crv,actual_crv,ts_pend_act_end_flag,guid,rate_type,act_this_per_cost,act_this_per_qty,curv_id,rsrc_type,cost_per_qty_source_type,create_user,create_date,old_restart_date,old_reend_date,old_remain_drtn_hr_cnt,has_rsrchours,taskrsrc_sum_id
37,282596,109631,764,Y,,,2670,,,,3,,3,0.046875,,0,0.046875,0,,0,0,0,3300,9900,0,0,9900,,,2010-07-25 08:00,2010-08-02 16:00,2010-07-25 08:00,2010-08-02 16:00,,,Y,,,,N,HFBvAZct90ir9h3MuQeWlQ,COST_PER_QTY,0,0,,RT_Mat,ST_Rsrc,admin,2010-05-10 09:07,,,,,
38,282597,109629,764,Y,,,2670,,,,3,,3,0.046875,,0,0.046875,0,,0,0,0,3300,9900,0,0,9900,,,2010-06-21 08:00,2010-06-29 16:00,2010-06-21 08:00,2010-06-29 16:00,,,Y,,,,N,K14JJcRRWEW5ZJIyUfyEig,COST_PER_QTY,0,0,,RT_Mat,ST_Rsrc,admin,2010-05-10 09:07,,,,,
39,282598,109637,764,Y,,,2421,,,,15,,15,0.234375,,0,0.234375,0,,0,0,,10,150,0,0,150,,,2010-11-03 08:00,2010-11-11 16:00,2010-11-03 08:00,2010-11-11 16:00,,,Y,,,,N,oEldhnkjZkiYHdrRnEN3mg,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
40,282599,109638,764,Y,,,2421,,,,3,,3,0.09375,,0,0.09375,0,,0,0,,10,30,0,0,30,,,2010-12-07 08:00,2010-12-11 16:00,2010-12-07 08:00,2010-12-11 16:00,,,Y,,,,N,wPx9JU81uUaw21/U9IJyKg,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
41,282600,109635,764,Y,,,2421,,,,15,,15,0.234375,,0,0.234375,0,,0,0,,10,150,0,0,150,,,2010-09-30 08:00,2010-10-09 16:00,2010-09-30 08:00,2010-10-09 16:00,,,Y,,,,N,WGTDlmaB1Eeup4E8Ki+5QA,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
42,282601,109633,764,Y,,,2421,,,,15,,15,0.234375,,0,0.234375,0,,0,0,,10,150,0,0,150,,,2010-08-28 08:00,2010-09-05 16:00,2010-08-28 08:00,2010-09-05 16:00,,,Y,,,,N,ff4wTBbLlE+CvLO5ZJaoiA,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
43,282602,109631,764,Y,,,2421,,,,15,,15,0.234375,,0,0.234375,0,,0,0,,10,150,0,0,150,,,2010-07-25 08:00,2010-08-02 16:00,2010-07-25 08:00,2010-08-02 16:00,,,Y,,,,N,eOXpfgks7U21+tTc0XYDSA,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
44,282603,109629,764,Y,,,2421,,,,15,,15,0.234375,,0,0.234375,0,,0,0,,10,150,0,0,150,,,2010-06-21 08:00,2010-06-29 16:00,2010-06-21 08:00,2010-06-29 16:00,,,Y,,,,N,jefxQ2P0/ECKrHRDvQ6nRw,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
45,282604,109628,764,Y,,,2666,,,,168,,168,1,,0,1,0,,0,0,0,110,18480,0,0,18480,,,2010-05-27 08:00,2010-06-20 16:00,2010-05-27 08:00,2010-06-20 16:00,,,Y,,,,N,jGREMmm+vEOIsbIuyamUiA,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
46,282605,109629,764,Y,,,2666,,,,64,,64,1,,0,1,0,,0,0,0,110,7040,0,0,7040,,,2010-06-21 08:00,2010-06-29 16:00,2010-06-21 08:00,2010-06-29 16:00,,,Y,,,,N,GekOZoaSa0KjuHMHfmniPw,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
