,task_id,proj_id,wbs_id,clndr_id,est_wt,phys_complete_pct,rev_fdbk_flag,lock_plan_flag,auto_compute_act_flag,complete_pct_type,task_type,duration_type,review_type,status_code,task_code,task_name,rsrc_id,total_float_hr_cnt,free_float_hr_cnt,remain_drtn_hr_cnt,act_work_qty,remain_work_qty,target_work_qty,target_drtn_hr_cnt,target_equip_qty,act_equip_qty,remain_equip_qty,cstr_date,act_start_date,act_end_date,late_start_date,late_end_date,expect_end_date,early_start_date,early_end_date,restart_date,reend_date,target_start_date,target_end_date,review_end_date,rem_late_start_date,rem_late_end_date,cstr_type,priority_type,suspend_date,resume_date,float_path,float_path_order,guid,tmpl_guid,cstr_date2,cstr_type2,driving_path_flag,act_this_per_work_qty,act_this_per_equip_qty,external_early_start_date,external_late_end_date,create_date,update_date,create_user,update_user,old_restart_date,old_reend_date,old_remain_drtn_hr_cnt
0,82179,772,10410,841,0,0,N,N,N,CP_Drtn,TT_FinMile,DT_FixedDrtn,RV_OK,TK_NotStart,GM01,Reciving Fax of Award,,-0.016667,0,0,0,0,0,0,0,0,0,2012-01-20 16:00,,,2012-01-19 16:00,2012-01-19 16:00,,2012-01-21 08:01,2012-01-21 08:01,2012-01-21 08:01,2012-01-21 08:01,2012-01-21 08:01,2012-01-21 08:01,,2012-01-19 16:00,2012-01-19 16:00,CS_MEO,PT_Normal,,,,,mAYBql7WQzuUeAh5RGjavw,,,,N,0,0,,,2012-06-18 09:56,2012-06-20 10:08,admin,admin,,,
1,82180,772,10410,841,0,0,N,N,N,CP_Drtn,TT_Mile,DT_FixedDrtn,RV_OK,TK_NotStart,GM02,Project Fab. Start,,1951.983333,1952,0,0,0,0,0,0,0,0,,,,2013-04-07 15:59,2013-04-07 15:59,,2012-06-13 08:00,2012-06-13 08:00,2012-06-13 08:00,2012-06-13 08:00,2012-06-13 08:00,2012-06-13 08:00,,2013-04-07 15:59,2013-04-07 15:59,,PT_Normal,,,,,MUGR7HsxSCatq1Lsy+yI2A,,,,N,0,0,,,2012-06-18 09:56,2012-06-20 10:08,admin,admin,,,
2,82181,772,10410,841,0,0,N,N,N,CP_Drtn,TT_Mile,DT_FixedDrtn,RV_OK,TK_NotStart,GM04,Ready for Load out ( 02nd Shipment/ Jacket & Piles ),,208,208,0,0,0,0,0,0,0,0,,,,2013-02-25 08:00,2013-02-25 08:00,,2013-01-23 08:00,2013-01-23 08:00,2013-01-23 08:00,2013-01-23 08:00,2013-01-23 08:00,2013-01-23 08:00,,2013-02-25 08:00,2013-02-25 08:00,,PT_Normal,,,,,oEdGu9OnQ0CgAkVlSv8iuw,,,,N,0,0,,,2012-06-18 09:56,2012-06-20 10:08,admin,admin,,,
3,82182,772,10410,841,0,0,N,N,N,CP_Drtn,TT_Mile,DT_FixedDrtn,RV_OK,TK_NotStart,GM05,Ready for Load out ( 03rd Shipment/ Deck C/W TSF ),,55.983333,56,0,0,0,0,0,0,0,0,,,,2013-04-07 15:59,2013-04-07 15:59,,2013-03-31 08:00,2013-03-31 08:00,2013-03-31 08:00,2013-03-31 08:00,2013-03-31 08:00,2013-03-31 08:00,,2013-04-07 15:59,2013-04-07 15:59,,PT_Normal,,,,,h7hpizZeQXG79P6YGic48A,,,,N,0,0,,,2012-06-18 09:56,2012-06-20 10:08,admin,admin,,,
4,82183,772,10410,841,0,0,N,N,N,CP_Drtn,TT_Mile,DT_FixedDrtn,RV_OK,TK_NotStart,GM03,"Ready for Load out (01st Shipment / Pipeline Spools 18"""" & 8"""")",,1119.983333,1120,0,0,0,0,0,0,0,0,,,,2013-04-07 15:59,2013-04-07 15:59,,2012-10-18 08:00,2012-10-18 08:00,2012-10-18 08:00,2012-10-18 08:00,2012-10-18 08:00,2012-10-18 08:00,,2013-04-07 15:59,2013-04-07 15:59,,PT_Normal,,,,,hwMqvqcnTaWjHD3UCB8GZQ,,,,N,0,0,,,2012-06-18 09:56,2012-06-20 10:08,admin,admin,,,
5,82184,772,10412,794,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDrtn,RV_OK,TK_NotStart,ENS03,Receiving Jacket Primary & Secondary Steel IFC DWG`s,,0,0,1104,0,0,0,1104,0,0,0,2011-11-30 08:01,,,2011-11-30 08:01,2012-04-16 08:01,,2011-11-30 08:01,2012-04-16 08:01,2011-11-30 08:01,2012-04-16 08:01,2011-11-30 08:01,2012-04-16 08:01,,2011-11-30 08:01,2012-04-16 08:01,CS_MSO,PT_Normal,,,,,/taVGz7GStKxIdbmdm3JkA,,,,N,0,0,,,2012-06-18 09:56,2012-06-18 09:56,admin,admin,,,
6,82185,772,10412,794,0,0,N,N,N,CP_Drtn,TT_FinMile,DT_FixedDrtn,RV_OK,TK_NotStart,ENS04,Receiving Piles IFC DWG`s,,0,720,0,0,0,0,0,0,0,0,2012-01-17 08:01,,,2012-01-17 08:01,2012-01-17 08:01,,2012-01-17 08:01,2012-01-17 08:01,2012-01-17 08:01,2012-01-17 08:01,2012-01-17 08:01,2012-01-17 08:01,,2012-01-17 08:01,2012-01-17 08:01,CS_MEO,PT_Normal,,,,,Na3Aup6tShC+yRgy8OADFw,,,,N,0,0,,,2012-06-18 09:56,2012-06-18 09:56,admin,admin,,,
7,82186,772,10412,794,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,ENS05,Receiving Deck Str. Primary & Secondary IFC DWG`s,,0,224,328,0,0,0,328,0,0,0,2012-02-07 08:01,,,2012-02-07 08:01,2012-03-19 08:01,,2012-02-07 08:01,2012-03-19 08:01,2012-02-07 08:01,2012-03-19 08:01,2012-02-07 08:01,2012-03-19 08:01,,2012-02-07 08:01,2012-03-19 08:01,CS_MSO,PT_Normal,,,,,fi7weAl5SEGTR2lLUeKx/w,,,,N,0,0,,,2012-06-18 09:56,2012-06-18 09:56,admin,admin,,,
8,82187,772,10412,794,0,0,N,N,N,CP_Drtn,TT_FinMile,DT_FixedDrtn,RV_OK,TK_NotStart,ENS01,"Receiving Final Jacket , Boat Land & Piles MTO",,135.983333,135.983333,0,0,0,0,0,0,0,0,,,,2012-02-14 17:00,2012-02-14 17:00,,2012-01-29 08:01,2012-01-29 08:01,2012-01-29 08:01,2012-01-29 08:01,2012-01-29 08:01,2012-01-29 08:01,,2012-02-14 17:00,2012-02-14 17:00,,PT_Normal,,,,,TPEjRmwKRrq6hsy6oKat/g,,,,N,0,0,,,2012-06-18 09:56,2012-06-20 10:08,admin,admin,,,
9,82188,772,10412,794,0,0,N,N,N,CP_Drtn,TT_FinMile,DT_FixedDrtn,RV_OK,TK_NotStart,ENS02,Receiving Final Deck Str. MTO,,135.983333,135.983333,0,0,0,0,0,0,0,0,,,,2012-02-14 17:00,2012-02-14 17:00,,2012-01-29 08:01,2012-01-29 08:01,2012-01-29 08:01,2012-01-29 08:01,2012-01-29 08:01,2012-01-29 08:01,,2012-02-14 17:00,2012-02-14 17:00,,PT_Normal,,,,,6nkSfB2oQqWjhNUPP6KgpA,,,,N,0,0,,,2012-06-18 09:56,2012-06-20 10:08,admin,admin,,,
