,cost_item_id,acct_id,pobs_id,cost_type_id,proj_id,task_id,cost_name,po_number,vendor_name,act_cost,cost_per_qty,remain_cost,target_cost,cost_load_type,auto_compute_act_flag,target_qty,qty_name,cost_descr,contract_manager_import
904,6463,,,,859,86154,Sundries,,,0.00,85875.00,1716.00,1716.00,CL_Uniform,N,0.019983,,,
905,6464,,,,859,86155,Sundries,,,0.00,24000.00,1745.00,1745.00,CL_Uniform,N,0.072708,,,
906,6465,,,,859,86158,,,,0.00,76929.00,76929.00,76929.00,CL_Uniform,N,1,,,
907,6466,,,,859,86159,Sundries,,,0.00,4500.00,4500.00,4500.00,CL_Uniform,Y,1,,,
908,6467,,,,859,86160,Sundries,,,0.00,4500.00,3616.00,3616.00,CL_Uniform,Y,0.803556,,,
909,6468,,,,859,86161,Sundries,,,0.00,4500.00,4500.00,4500.00,CL_Uniform,Y,1,,,
910,6469,,,,859,86162,Sundries,,,0.00,4500.00,4500.00,4500.00,CL_Uniform,Y,1,,,
911,6470,,,,859,86163,Sundries,,,0.00,4500.00,4500.00,4500.00,CL_Uniform,Y,1,,,
912,6471,,,,859,86164,Sundries,,,0.00,3100.00,3105.00,3105.00,CL_Uniform,Y,1.001613,,,
913,6472,,,,859,86167,Sundries,,,0.00,801.00,801.00,801.00,CL_Uniform,N,1,,,
914,6473,,,,859,86169,Sundries,,,0.00,5000.00,2714.00,2714.00,CL_Uniform,N,0.5428,,,
915,6474,,,,859,86174,Sundries,,,0.00,700.00,671.00,671.00,CL_Uniform,N,0.958571,,,
916,6475,,,,859,86179,Sundries,,,0.00,801.00,801.00,801.00,CL_Uniform,Y,1,,,
917,6476,,,,859,86185,Sundries,,,0.00,1024.00,1065.00,1065.00,CL_Uniform,N,1.039145,,,
918,6477,,,,859,86186,Sundries,,,0.00,2674.00,3950.00,3950.00,CL_Uniform,N,1.477188,,,
919,6478,,,,859,86188,Sundries,,,0.00,1065.00,1065.00,1065.00,CL_Uniform,N,1,,,
920,6479,,,,859,86189,Sundries,,,0.00,2674.00,3850.00,3850.00,CL_Uniform,N,1.439791,,,
921,6480,,,,859,86192,Sundries,,,0.00,1065.00,1065.00,1065.00,CL_Uniform,N,1,,,
922,6481,,,,859,86193,Sundries,,,0.00,2500.00,3700.00,3700.00,CL_Uniform,N,1.48,,,
923,6482,,,,859,86196,Sundries,,,0.00,1065.00,1065.00,1065.00,CL_Uniform,N,1,,,
924,6483,,,,859,86197,Sundries,,,0.00,2650.00,3850.00,3850.00,CL_Uniform,N,1.45283,,,
925,6484,,,,859,86201,Sundries,,,0.00,1065.00,1065.00,1065.00,CL_Uniform,N,1,,,
926,6485,,,,859,86203,Sundries,,,0.00,2800.00,4000.00,4000.00,CL_Uniform,N,1.428571,,,
927,6486,,,,859,86205,Sundries,,,0.00,127.00,128.00,128.00,CL_Uniform,N,1.007874,,,
928,6487,,,,859,86206,Sundries,,,0.00,1065.00,1056.00,1056.00,CL_Uniform,N,0.991549,,,
929,6488,,,,859,86207,Sundries,,,0.00,2700.00,3893.00,3893.00,CL_Uniform,N,1.441852,,,
930,6489,,,,859,86209,Sundries,,,0.00,920.00,891.00,891.00,CL_Uniform,N,0.968478,,,
931,6490,,,,859,86210,Sundries,,,0.00,650.00,555.00,555.00,CL_Uniform,N,0.853846,,,
932,6491,,,,859,86213,Sundries,,,0.00,85875.00,456.00,456.00,CL_Uniform,N,0.00531,,,
933,6492,,,,859,86217,,,,0.00,126080.00,126080.00,126080.00,CL_Uniform,N,1,,,
934,6493,,,,859,86218,Sundries,,,676.00,1000.00,0.00,676.00,CL_Uniform,Y,0.676,,,
935,6494,,,,859,86218,Consulting,,,4500.00,27000.00,0.00,4500.00,CL_Uniform,Y,0.166667,,,
936,6495,,,,859,86219,Fringes,,,5000.00,5000.00,0.00,5000.00,CL_Uniform,Y,1,,,
937,6496,,,,859,86219,Sundries,,,1500.00,1500.00,0.00,1500.00,CL_Uniform,Y,1,,,
938,6497,,,,859,86220,Sundries,,,1000.00,1000.00,0.00,1000.00,CL_Uniform,Y,1,,,
939,6498,,,,859,86221,Fringes,,,5000.00,5000.00,0.00,5000.00,CL_Uniform,Y,1,,,
940,6499,,,,859,86221,Sundries,,,1500.00,1000.00,0.00,1500.00,CL_Uniform,Y,1.5,,,
