,rsrc_rate_id,rsrc_id,max_qty_per_hr,cost_per_qty,start_date,shift_period_id,cost_per_qty2,cost_per_qty3,cost_per_qty4,cost_per_qty5
0,2427,2125,3,25.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
1,2428,2143,80,6.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
2,2429,2163,125,15.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
3,2430,2145,1,20.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
4,2431,2129,3,6.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
5,2432,2147,81.25,285.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
6,2433,2105,1,250.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
7,2434,2111,1,125.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
8,2435,2122,25,9000.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
9,2436,2152,30,7.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
10,2437,2106,8,15.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
11,2438,2192,1200,15.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
12,2439,2198,80,15.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
13,2440,2156,1,6500.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
14,2441,2199,80,15.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
15,2442,2124,6.25,450.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
16,2443,2160,62.5,20.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
17,2444,2243,10,100.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
18,2445,2162,187.5,16.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
19,2446,2215,8,50.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
20,2447,2246,100,15.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
21,2448,2206,1.25,500.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
22,2449,2207,10,15.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
23,2450,2131,62.5,90.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
24,2451,2212,100,18.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
25,2452,2169,1.25,2200.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
26,2453,2200,80,15.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
27,2454,2130,0.25,328000.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
28,2455,2136,4,10167.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
29,2456,2211,10,20.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
30,2457,2133,500,45.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
31,2458,2175,125,25.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
32,2459,2135,100,429.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
33,2460,2190,10,15.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
34,2461,2194,80,20.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
35,2462,2191,80,15.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
36,2463,2140,1,16000.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
37,2464,2182,1,4000.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
38,2465,2142,150,24.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
39,2466,2208,50,15.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
40,2467,2120,10,10.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
41,2468,2186,10,10.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
42,2469,2165,10,10.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
43,2470,2188,5,12.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
44,2471,2148,12,6.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
45,2472,2127,20,8.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
46,2473,2109,1,60.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
47,2474,2151,100,2.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
48,2475,2154,100,10.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
49,2476,2114,10,16.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
50,2477,2132,8,5.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
51,2478,2242,15,15.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
52,2479,2197,37.5,5.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
53,2480,2244,20,15.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
54,2481,2141,125,60.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
55,2482,2159,6.25,2500.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
56,2483,2201,5,4250.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
57,2484,2161,4,8.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
58,2485,2203,0.875,5000.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
59,2486,2204,75,28.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
60,2487,2164,12.5,65.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
61,2488,2247,150,199.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
62,2489,2144,2.5,620.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
63,2490,2217,5,15.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
64,2491,2146,5,25.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
65,2492,2172,25,2700.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
66,2493,2134,62.5,1150.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
67,2494,2193,6.25,20000.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
68,2495,2153,2.5,4000.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
69,2496,2173,2.5,32000.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
70,2497,2177,1.25,4000.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
71,2498,2216,81.25,150.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
72,2499,2171,93.75,140.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
73,2500,2189,125,17.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
74,2501,2137,62.5,87.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
75,2502,2138,750,2.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
76,2503,2139,0.125,2500.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
77,2504,2176,0.125,4375.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
78,2505,2187,625,198.00,2006-01-01 08:00,,,,,
79,2506,2178,1,250.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
80,2507,2184,1,500000.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
81,2508,2185,8,40000.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
82,2509,2180,1,17078.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
83,2510,2334,1,21000.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
84,2511,2150,62.5,170.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
85,2512,2174,62.5,22.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
86,2513,2168,20,15.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
87,2514,2128,125,78.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
88,2515,2336,1,400.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
89,2516,2233,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
90,2517,2219,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
91,2518,2221,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
92,2519,2155,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
93,2520,2214,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
94,2521,2157,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
95,2522,2158,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
96,2523,2183,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
97,2524,2218,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
98,2525,2202,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
99,2526,2210,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
100,2527,2245,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
101,2528,2205,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
102,2529,2181,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
103,2530,2166,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
104,2531,2167,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
105,2532,2149,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
106,2533,2213,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
107,2534,2170,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
108,2535,2196,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
109,2536,2231,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
110,2537,2232,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
111,2538,2234,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
112,2539,2226,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
113,2540,2222,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
114,2541,2220,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
115,2542,2224,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
116,2543,2225,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
117,2544,2230,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
118,2545,2227,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
119,2546,2223,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
