,wbs_id,proj_id,obs_id,seq_num,est_wt,proj_node_flag,sum_data_flag,status_code,wbs_short_name,wbs_name,phase_id,parent_wbs_id,ev_user_pct,ev_etc_user_value,orig_cost,indep_remain_total_cost,ann_dscnt_rate_pct,dscnt_period_type,indep_remain_work_qty,anticip_start_date,anticip_end_date,ev_compute_type,ev_etc_compute_type,guid,tmpl_guid,plan_open_state
0,13957,774,565,408,1,Y,N,WS_Open,e.hussien-2,BUILDING A,,13451,4,0.88,0,0,,,,,,EC_Cmp_pct,EE_Rem_hr,6T0IbZ45q02MFktE4mazUw,,
1,13958,774,565,0,1,N,N,WS_Open, , ,,13957,4,0.88,0,0,,,,,,EC_Cmp_pct,EE_Rem_hr,QmewVaLPKUyroMao7jM9gQ,,
2,13959,774,565,2,1,N,N,WS_Open, , ,,13957,4,0.88,0,0,,,,,,EC_Cmp_pct,EE_Rem_hr,dnv2w7r0hU2WO9LRvxnyyA,,
3,13960,774,565,3,1,N,N,WS_Open, , ,,13957,4,0.88,0,0,,,,,,EC_Cmp_pct,EE_Rem_hr,+ANVB17sCEuVsjz4X6A/8g,,
4,13961,774,565,100,1,N,N,WS_Open, , ,,13957,4,0.88,0,0,,,,,,EC_Cmp_pct,EE_Rem_hr,W72ir0c6G0KxMoPpM2qllQ,,
