,task_id,actv_code_type_id,actv_code_id,proj_id
0,82916,7268,12912,764
1,82916,7269,12947,764
2,82916,7270,12937,764
3,82917,7268,12912,764
4,82917,7269,12947,764
5,82917,7270,12937,764
6,82918,7268,12912,764
7,82918,7269,12947,764
8,82918,7270,12938,764
9,82918,7271,12948,764
10,82919,7268,12912,764
11,82919,7269,12947,764
12,82919,7270,12938,764
13,82919,7271,12949,764
14,82920,7268,12912,764
15,82920,7269,12947,764
16,82920,7270,12945,764
17,82921,7268,12912,764
18,82921,7269,12947,764
19,82921,7270,12946,764
20,82922,7268,12912,764
21,82922,7269,12947,764
22,82922,7270,12937,764
23,82923,7268,12912,764
24,82923,7269,12947,764
25,82923,7270,12938,764
26,82923,7271,12950,764
27,82924,7268,12912,764
28,82924,7269,12947,764
29,82924,7270,12946,764
30,82925,7268,12912,764
31,82925,7269,12947,764
32,82925,7270,12938,764
33,82925,7271,12950,764
34,82926,7268,12912,764
35,82926,7269,12947,764
36,82926,7270,12938,764
37,82926,7271,12951,764
38,82927,7268,12912,764
39,82927,7269,12947,764
40,82927,7270,12938,764
41,82927,7271,12952,764
42,82928,7268,12912,764
43,82928,7269,12947,764
44,82928,7270,12938,764
45,82928,7271,12951,764
46,82929,7268,12912,764
47,82929,7269,12947,764
48,82929,7270,12938,764
49,82929,7271,12952,764
50,82930,7268,12912,764
51,82930,7269,12947,764
52,82930,7270,12938,764
53,82930,7271,12951,764
54,82931,7268,12912,764
55,82931,7269,12947,764
56,82931,7270,12938,764
57,82931,7271,12952,764
58,82932,7268,12912,764
59,82932,7269,12947,764
60,82932,7270,12945,764
61,82933,7268,12912,764
62,82933,7269,12947,764
63,82933,7270,12939,764
64,82934,7268,12912,764
65,82934,7269,12947,764
66,82934,7270,12939,764
67,82935,7268,12912,764
68,82935,7269,12947,764
69,82935,7270,12939,764
70,82936,7268,12912,764
71,82936,7269,12947,764
72,82936,7270,12940,764
73,82937,7268,12912,764
74,82937,7269,12947,764
75,82937,7270,12940,764
76,82938,7268,12912,764
77,82938,7269,12947,764
78,82938,7270,12939,764
79,82939,7268,12912,764
80,82939,7269,12947,764
81,82939,7270,12942,764
82,82940,7268,12912,764
83,82940,7269,12947,764
84,82940,7270,12943,764
85,82941,7268,12912,764
86,82941,7269,12947,764
87,82941,7270,12936,764
88,82942,7268,12912,764
89,82942,7269,12947,764
90,82942,7270,12938,764
91,82943,7268,12912,764
92,82943,7269,12947,764
93,82943,7270,12938,764
94,82944,7268,12912,764
95,82944,7269,12947,764
96,82944,7270,12938,764
97,82945,7268,12912,764
98,82945,7269,12947,764
99,82945,7270,12941,764
100,82946,7268,12912,764
101,82946,7269,12947,764
102,82946,7270,12936,764
103,82947,7268,12912,764
104,82947,7269,12947,764
105,82947,7270,12937,764
106,82948,7268,12912,764
107,82948,7269,12947,764
108,82948,7270,12938,764
109,82948,7271,12948,764
110,82949,7268,12912,764
111,82949,7269,12947,764
112,82949,7270,12945,764
113,82950,7268,12912,764
114,82950,7269,12947,764
115,82950,7270,12945,764
116,82951,7268,12912,764
117,82951,7269,12947,764
118,82951,7270,12940,764
119,82952,7268,12912,764
120,82952,7269,12947,764
121,82952,7270,12940,764
122,82953,7268,12912,764
123,82953,7269,12947,764
124,82953,7270,12939,764
125,82954,7268,12912,764
126,82954,7269,12947,764
127,82954,7270,12939,764
128,82955,7268,12912,764
129,82955,7269,12947,764
130,82955,7270,12939,764
131,82956,7268,12912,764
132,82956,7269,12915,764
133,82956,7270,12937,764
134,82957,7268,12912,764
135,82957,7269,12915,764
136,82957,7270,12937,764
137,82958,7268,12912,764
138,82958,7269,12915,764
139,82958,7270,12938,764
140,82958,7271,12948,764
141,82959,7268,12912,764
142,82959,7269,12915,764
143,82959,7270,12938,764
144,82959,7271,12949,764
145,82960,7268,12912,764
146,82960,7269,12915,764
147,82960,7270,12945,764
148,82961,7268,12912,764
149,82961,7269,12915,764
150,82961,7270,12946,764
151,82962,7268,12912,764
152,82962,7269,12915,764
153,82962,7270,12937,764
154,82963,7268,12912,764
155,82963,7269,12915,764
156,82963,7270,12938,764
157,82963,7271,12950,764
158,82964,7268,12912,764
159,82964,7269,12915,764
160,82964,7270,12946,764
161,82965,7268,12912,764
162,82965,7269,12915,764
163,82965,7270,12938,764
164,82965,7271,12950,764
165,82966,7268,12912,764
166,82966,7269,12915,764
167,82966,7270,12938,764
168,82966,7271,12951,764
169,82967,7268,12912,764
170,82967,7269,12915,764
171,82967,7270,12938,764
172,82967,7271,12952,764
173,82968,7268,12912,764
174,82968,7269,12915,764
175,82968,7270,12938,764
176,82968,7271,12951,764
177,82969,7268,12912,764
178,82969,7269,12915,764
179,82969,7270,12938,764
180,82969,7271,12952,764
181,82970,7268,12912,764
182,82970,7269,12915,764
183,82970,7270,12938,764
184,82970,7271,12951,764
185,82971,7268,12912,764
186,82971,7269,12915,764
187,82971,7270,12938,764
188,82971,7271,12952,764
189,82972,7268,12912,764
190,82972,7269,12915,764
191,82972,7270,12945,764
192,82973,7268,12912,764
193,82973,7269,12915,764
194,82973,7270,12939,764
195,82974,7268,12912,764
196,82974,7269,12915,764
197,82974,7270,12939,764
198,82975,7268,12912,764
199,82975,7269,12915,764
200,82975,7270,12939,764
201,82976,7268,12912,764
202,82976,7269,12915,764
203,82976,7270,12940,764
204,82977,7268,12912,764
205,82977,7269,12915,764
206,82977,7270,12940,764
207,82978,7268,12912,764
208,82978,7269,12915,764
209,82978,7270,12939,764
210,82979,7268,12912,764
211,82979,7269,12915,764
212,82979,7270,12942,764
213,82980,7268,12912,764
214,82980,7269,12915,764
215,82980,7270,12943,764
216,82981,7268,12912,764
217,82981,7269,12915,764
218,82981,7270,12936,764
219,82982,7268,12912,764
220,82982,7269,12915,764
221,82982,7270,12938,764
222,82983,7268,12912,764
223,82983,7269,12915,764
224,82983,7270,12938,764
225,82984,7268,12912,764
226,82984,7269,12915,764
227,82984,7270,12938,764
228,82985,7268,12912,764
229,82985,7269,12915,764
230,82985,7270,12941,764
231,82986,7268,12912,764
232,82986,7269,12915,764
233,82986,7270,12936,764
234,82987,7268,12912,764
235,82987,7269,12915,764
236,82987,7270,12937,764
237,82988,7268,12912,764
238,82988,7269,12915,764
239,82988,7270,12938,764
240,82988,7271,12948,764
241,82989,7268,12912,764
242,82989,7269,12915,764
243,82989,7270,12945,764
244,82990,7268,12912,764
245,82990,7269,12915,764
246,82990,7270,12945,764
247,82991,7268,12912,764
248,82991,7269,12915,764
249,82991,7270,12940,764
250,82992,7268,12912,764
251,82992,7269,12915,764
252,82992,7270,12940,764
253,82993,7268,12912,764
254,82993,7269,12915,764
255,82993,7270,12939,764
256,82994,7268,12912,764
257,82994,7269,12915,764
258,82994,7270,12939,764
259,82995,7268,12912,764
260,82995,7269,12915,764
261,82995,7270,12939,764
262,82996,7268,12912,764
263,82996,7269,12916,764
264,82996,7270,12937,764
265,82997,7268,12912,764
266,82997,7269,12916,764
267,82997,7270,12937,764
268,82998,7268,12912,764
269,82998,7269,12916,764
270,82998,7270,12938,764
271,82998,7271,12948,764
272,82999,7268,12912,764
273,82999,7269,12916,764
274,82999,7270,12938,764
275,82999,7271,12949,764
276,83000,7268,12912,764
277,83000,7269,12916,764
278,83000,7270,12945,764
279,83001,7268,12912,764
280,83001,7269,12916,764
281,83001,7270,12946,764
282,83002,7268,12912,764
283,83002,7269,12916,764
284,83002,7270,12937,764
285,83003,7268,12912,764
286,83003,7269,12916,764
287,83003,7270,12938,764
288,83003,7271,12950,764
289,83004,7268,12912,764
290,83004,7269,12916,764
291,83004,7270,12946,764
292,83005,7268,12912,764
293,83005,7269,12916,764
294,83005,7270,12938,764
295,83005,7271,12950,764
296,83006,7268,12912,764
297,83006,7269,12916,764
298,83006,7270,12938,764
299,83006,7271,12951,764
300,83007,7268,12912,764
301,83007,7269,12916,764
302,83007,7270,12938,764
303,83007,7271,12952,764
304,83008,7268,12912,764
305,83008,7269,12916,764
306,83008,7270,12938,764
307,83008,7271,12951,764
308,83009,7268,12912,764
309,83009,7269,12916,764
310,83009,7270,12938,764
311,83009,7271,12952,764
312,83010,7268,12912,764
313,83010,7269,12916,764
314,83010,7270,12938,764
315,83010,7271,12951,764
316,83011,7268,12912,764
317,83011,7269,12916,764
318,83011,7270,12938,764
319,83011,7271,12952,764
320,83012,7268,12912,764
321,83012,7269,12916,764
322,83012,7270,12945,764
323,83013,7268,12912,764
324,83013,7269,12916,764
325,83013,7270,12939,764
326,83014,7268,12912,764
327,83014,7269,12916,764
328,83014,7270,12939,764
329,83015,7268,12912,764
330,83015,7269,12916,764
331,83015,7270,12939,764
332,83016,7268,12912,764
333,83016,7269,12916,764
334,83016,7270,12940,764
335,83017,7268,12912,764
336,83017,7269,12916,764
337,83017,7270,12940,764
338,83018,7268,12912,764
339,83018,7269,12916,764
340,83018,7270,12939,764
341,83019,7268,12912,764
342,83019,7269,12916,764
343,83019,7270,12942,764
344,83020,7268,12912,764
345,83020,7269,12916,764
346,83020,7270,12943,764
347,83021,7268,12912,764
348,83021,7269,12916,764
349,83021,7270,12936,764
350,83022,7268,12912,764
351,83022,7269,12916,764
352,83022,7270,12938,764
353,83023,7268,12912,764
354,83023,7269,12916,764
355,83023,7270,12938,764
356,83024,7268,12912,764
