,wbs_id,proj_id,obs_id,seq_num,proj_node_flag,sum_data_flag,status_code,wbs_short_name,wbs_name,phase_id,parent_wbs_id,ev_user_pct,ev_etc_user_value,orig_cost,indep_remain_total_cost,ann_dscnt_rate_pct,dscnt_period_type,indep_remain_work_qty,anticip_start_date,anticip_end_date,ev_compute_type,ev_etc_compute_type,guid,tmpl_guid,plan_open_state
580,41209,8788,540,12,N,N,WS_Open,CP1,PARKING AREA : Zone PC-1,,40801,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,tQwpzazQ60e1Yk1CqA347A,qaugPCX3XU+FxvM1Dr0mWQ,
581,41210,8788,540,17,N,N,WS_Open,DP1,PARKING AREA : Zone PD-1,,40801,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,LydhcQzGnEK231PmYVH9Ww,oSLvQX9RrkiQNGklduHhqA,
582,41211,8788,540,3,N,N,WS_Open,03,Royal Kitchen,,40748,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,RPPOrvLvB0e/SAJmlfmcWg,,
583,41212,8788,540,0,N,N,WS_Open,BE1,ELECTRICAL ROOMS (3 NOS.) :Zone PB-1,,40793,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,xBzIoNlVNkGh5VtUzFgx+g,uhOSduHTL0yqd57IvL7YYw,
584,41213,8788,540,903,N,N,WS_Open,04,Mech-2,,40748,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,6qzP0RzmaUak6QkS4c2yBA,,
585,41214,8788,540,113,N,N,WS_Open,EP3,PARKING AREA :Zone PE-3,,40793,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,faqa+AofTUSD0Og+msARkg,sztypVD/o0KpMMJigH0erw,
586,41215,8788,540,814,N,N,WS_Open,2,VO 010 | RFI 2180 - Clinic Corridor Celings,,40695,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,9rTqJp6anU6sRTueruEfMw,N/1tpfrrKEiflTDOhbttDA,
587,41216,8788,540,18,N,N,WS_Open,DP2,PARKING AREA : Zone PD-2,,40801,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,hRClVQ3eZ0O9WwZV4PVbZA,oSLvQX9RrkiQNGklduHhqA,
588,41217,8788,540,1103,N,N,WS_Open,07,TR Room,,40748,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,qdgGOfVcxUSwZ5fW8yJfmw,tiQbrg2h/EGhuaOF3wj1qQ,
589,41218,8788,540,1003,N,N,WS_Open,06,Public Area ( Elev.Lobby & Corridors ),,40748,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,pFVaKCc4a0u/JNiaMYYacA,HOoig/M9aU2jmgxChHXPbQ,
590,41219,8788,540,117,N,N,WS_Open,EE2,ELECTRICAL ROOMS (2 NOS.) : Zone PE-2,,40801,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,PCAYxMLxh0Sc0tLm3imxkQ,LSA24WirCkqnr7or6e7jlA,
591,41220,8788,540,1,N,N,WS_Open,03,"Pump, Fan Room",,40691,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,ssIzF+ugcUSufj74foeeSw,,
