,actv_code_type_id,actv_short_len,seq_num,actv_code_type,proj_id,wbs_id,actv_code_type_scope
0,7295,7,0, ,765,,AS_Project
1,7296,7,100,,765,,AS_Project
2,7297,7,1,,765,,AS_Project
