,clndr_id,default_flag,clndr_name,proj_id,base_clndr_id,last_chng_date,clndr_type,clndr_data
0,597,N,Standard 5 Day Workweek,,,2000-04-26 14:11,CA_Base,(0||CalendarData()(  (0||DaysOfWeek()(    (0||1()())    (0||2()(      (0||0(s|08:00|f|12:00)())      (0||1(s|13:00|f|17:00)())))    (0||3()(      (0||0(s|08:00|f|12:00)())      (0||1(s|13:00|f|17:00)())))    (0||4()(      (0||0(s|08:00|f|12:00)())      (0||1(s|13:00|f|17:00)())))    (0||5()(      (0||0(s|08:00|f|12:00)())      (0||1(s|13:00|f|17:00)())))    (0||6()(      (0||0(s|08:00|f|12:00)())      (0||1(s|13:00|f|17:00)())))    (0||7()())))  (0||Exceptions()())))
1,638,N,Standard 5 Day Workweek w/ Basic Holidays,,,2008-11-05 00:00,CA_Base,(0||CalendarData()(  (0||DaysOfWeek()(    (0||1()(      (0||0(s|08:00|f|16:00)())))    (0||2()(      (0||0(s|08:00|f|16:00)())))    (0||3()(      (0||0(s|08:00|f|16:00)())))    (0||4()(      (0||0(s|08:00|f|16:00)())))    (0||5()(      (0||0(s|08:00|f|16:00)())))    (0||6()())    (0||7()(      (0||0(s|08:00|f|16:00)())))))  (0||VIEW(ShowTotal|Y)())  (0||Exceptions()(    (0||0(d|37865)())    (0||1(d|37952)())    (0||2(d|37953)())    (0||3(d|37980)())    (0||4(d|37981)())    (0||5(d|37987)())    (0||6(d|38138)())    (0||7(d|38173)())    (0||8(d|38236)())    (0||9(d|38316)())    (0||10(d|38317)())    (0||11(d|38345)())    (0||12(d|38352)())    (0||13(d|38502)())    (0||14(d|38537)())    (0||15(d|38600)())    (0||16(d|38680)())    (0||17(d|38681)())    (0||18(d|38712)())    (0||19(d|38719)())    (0||20(d|38866)())    (0||21(d|38902)())    (0||22(d|38964)())    (0||23(d|39044)())    (0||24(d|39045)())    (0||25(d|39076)())    (0||26(d|39083)())    (0||27(d|39230)())    (0||28(d|39267)())    (0||29(d|39328)())    (0||30(d|39408)())    (0||31(d|39409)())    (0||32(d|39441)())    (0||33(d|39448)())    (0||34(d|39633)())    (0||35(d|39771)(      (0||0(s|08:00|f|16:00)())))    (0||36(d|39777)(      (0||0(s|08:00|f|16:00)())))    (0||37(d|39778)(      (0||0(s|08:00|f|16:00)())))    (0||38(d|39780)())    (0||39(d|39997)())    (0||40(d|40144)())    (0||41(d|40172)())    (0||42(d|40179)())    (0||43(d|40364)())    (0||44(d|40427)())    (0||45(d|40507)())    (0||46(d|40508)())    (0||47(d|40536)())))))
2,639,Y,desert road,,,2008-12-18 00:00,CA_Base,(0||CalendarData()(  (0||DaysOfWeek()(    (0||1()(      (0||0(s|08:00|f|16:00)())))    (0||2()(      (0||0(s|08:00|f|16:00)())))    (0||3()(      (0||0(s|08:00|f|16:00)())))    (0||4()(      (0||0(s|08:00|f|16:00)())))    (0||5()(      (0||0(s|08:00|f|16:00)())))    (0||6()())    (0||7()(      (0||0(s|08:00|f|16:00)())))))  (0||VIEW(ShowTotal|Y)())  (0||Exceptions()(    (0||0(d|39814)())    (0||1(d|39916)())    (0||2(d|39928)())    (0||3(d|40017)())    (0||4(d|40075)())    (0||5(d|40076)())    (0||6(d|40077)())    (0||7(d|40145)())    (0||8(d|40146)())    (0||9(d|40147)())    (0||10(d|40148)())))))
