,clndr_id,default_flag,clndr_name,proj_id,base_clndr_id,last_chng_date,clndr_type,day_hr_cnt,week_hr_cnt,month_hr_cnt,year_hr_cnt,clndr_data
0,592,N,7-Day Workweek,,,2009-04-27 00:00,CA_Base,8,56,172,2000,(0||CalendarData()((0||DaysOfWeek()((0||1()((0||0(s|08:00|f|16:00)())))(0||2()((0||0(s|08:00|f|16:00)())))(0||3()((0||0(s|08:00|f|16:00)())))(0||4()((0||0(s|08:00|f|16:00)())))(0||5()((0||0(s|08:00|f|16:00)())))(0||6()((0||0(s|08:00|f|16:00)())))(0||7()((0||0(s|08:00|f|16:00)())))))(0||VIEW(ShowTotal|Y)())(0||Exceptions()())))
1,639,N,EMIRAL OLD,,,2013-01-26 00:00,CA_Base,8,40,172,2000,(0||CalendarData()(  (0||DaysOfWeek()(    (0||1()(      (0||0(s|08:00|f|16:00)())))    (0||2()(      (0||0(s|08:00|f|16:00)())))    (0||3()(      (0||0(s|08:00|f|16:00)())))    (0||4()(      (0||0(s|08:00|f|16:00)())))    (0||5()(      (0||0(s|08:00|f|16:00)())))    (0||6()())    (0||7()(      (0||0(s|08:00|f|16:00)())))))  (0||VIEW(ShowTotal|Y)())  (0||Exceptions()(    (0||0(d|36525)())    (0||1(d|36675)())    (0||2(d|36711)())    (0||3(d|36773)())    (0||4(d|36853)())    (0||5(d|36854)())    (0||6(d|36885)())    (0||7(d|36892)())    (0||8(d|37039)())    (0||9(d|37076)())    (0||10(d|37137)())    (0||11(d|37217)())    (0||12(d|37218)())    (0||13(d|37250)())    (0||14(d|37257)())    (0||15(d|37441)())    (0||16(d|37615)())    (0||17(d|37622)())    (0||18(d|37806)())    (0||19(d|37980)())    (0||20(d|37987)())    (0||21(d|38173)())    (0||22(d|38345)())    (0||23(d|38352)())    (0||24(d|38537)())    (0||25(d|38712)())    (0||26(d|38719)())    (0||27(d|38902)())    (0||28(d|39076)())    (0||29(d|39083)())    (0||30(d|39934)(      (0||0(s|08:00|f|16:00)())))    (0||31(d|39941)())    (0||32(d|39948)())    (0||33(d|39955)())    (0||34(d|39962)())    (0||35(d|39969)())    (0||36(d|39976)())    (0||37(d|39983)())    (0||38(d|39990)())    (0||39(d|39997)())    (0||40(d|40004)())    (0||41(d|40011)())    (0||42(d|40018)())    (0||43(d|40025)())    (0||44(d|40032)())    (0||45(d|40039)())    (0||46(d|40046)())    (0||47(d|40053)())    (0||48(d|40060)())    (0||49(d|40067)())    (0||50(d|40074)())    (0||51(d|40081)())    (0||52(d|40088)())    (0||53(d|40095)())    (0||54(d|40102)())    (0||55(d|40109)())    (0||56(d|40116)())    (0||57(d|40123)())    (0||58(d|40130)())    (0||59(d|40137)())    (0||60(d|40144)())    (0||61(d|40151)())    (0||62(d|40158)())    (0||63(d|40165)())    (0||64(d|40172)())    (0||65(d|40179)())    (0||66(d|40186)())    (0||67(d|40193)())    (0||68(d|40200)())    (0||69(d|40207)())    (0||70(d|40214)(      (0||0(s|08:00|f|16:00)())))    (0||71(d|40221)(      (0||0(s|08:00|f|16:00)())))    (0||72(d|40228)(      (0||0(s|08:00|f|16:00)())))    (0||73(d|40235)(      (0||0(s|08:00|f|16:00)())))    (0||74(d|40242)(      (0||0(s|08:00|f|16:00)())))    (0||75(d|40249)(      (0||0(s|08:00|f|16:00)())))    (0||76(d|40256)(      (0||0(s|08:00|f|16:00)())))    (0||77(d|40263)(      (0||0(s|08:00|f|16:00)())))    (0||78(d|40270)(      (0||0(s|08:00|f|16:00)())))    (0||79(d|40277)(      (0||0(s|08:00|f|16:00)())))    (0||80(d|40284)(      (0||0(s|08:00|f|16:00)())))    (0||81(d|40291)(      (0||0(s|08:00|f|16:00)())))    (0||82(d|40298)(      (0||0(s|08:00|f|16:00)())))    (0||83(d|40452)())    (0||84(d|40459)())    (0||85(d|40466)())    (0||86(d|40473)())    (0||87(d|40480)())    (0||88(d|40487)())    (0||89(d|40494)())    (0||90(d|40501)())    (0||91(d|40508)())    (0||92(d|40515)())    (0||93(d|40522)())    (0||94(d|40529)())    (0||95(d|40536)())    (0||96(d|40543)())    (0||97(d|40550)())    (0||98(d|40557)())    (0||99(d|40564)())    (0||100(d|40571)())    (0||101(d|40578)())    (0||102(d|40585)())    (0||103(d|40592)())    (0||104(d|40599)())))))
2,640,N,EMIRAL ALGERIA,,,2013-02-07 00:00,CA_Base,8,40,172,2000,(0||CalendarData()(  (0||DaysOfWeek()(    (0||1()(      (0||0(s|08:00|f|16:00)())))    (0||2()(      (0||0(s|08:00|f|16:00)())))    (0||3()(      (0||0(s|08:00|f|16:00)())))    (0||4()(      (0||0(s|08:00|f|16:00)())))    (0||5()(      (0||0(s|08:00|f|16:00)())))    (0||6()())    (0||7()(      (0||0(s|08:00|f|16:00)())))))  (0||VIEW(ShowTotal|Y)())  (0||Exceptions()(    (0||0(d|36525)())    (0||1(d|36675)())    (0||2(d|36711)())    (0||3(d|36773)())    (0||4(d|36853)())    (0||5(d|36854)())    (0||6(d|36885)())    (0||7(d|36892)())    (0||8(d|37039)())    (0||9(d|37076)())    (0||10(d|37137)())    (0||11(d|37217)())    (0||12(d|37218)())    (0||13(d|37250)())    (0||14(d|37257)())    (0||15(d|37441)())    (0||16(d|37615)())    (0||17(d|37622)())    (0||18(d|37806)())    (0||19(d|37980)())    (0||20(d|37987)())    (0||21(d|38173)())    (0||22(d|38345)())    (0||23(d|38352)())    (0||24(d|38537)())    (0||25(d|38712)())    (0||26(d|38719)())    (0||27(d|38902)())    (0||28(d|39076)())    (0||29(d|39083)())    (0||30(d|39934)(      (0||0(s|08:00|f|16:00)())))    (0||31(d|39941)())    (0||32(d|39948)())    (0||33(d|39955)())    (0||34(d|39962)())    (0||35(d|39969)())    (0||36(d|39976)())    (0||37(d|39983)())    (0||38(d|39990)())    (0||39(d|39997)())    (0||40(d|40004)())    (0||41(d|40011)())    (0||42(d|40018)())    (0||43(d|40025)())    (0||44(d|40032)())    (0||45(d|40039)())    (0||46(d|40046)())    (0||47(d|40053)())    (0||48(d|40060)())    (0||49(d|40067)())    (0||50(d|40074)())    (0||51(d|40081)())    (0||52(d|40088)())    (0||53(d|40095)())    (0||54(d|40102)())    (0||55(d|40109)())    (0||56(d|40116)())    (0||57(d|40123)())    (0||58(d|40130)())    (0||59(d|40137)())    (0||60(d|40144)())    (0||61(d|40151)())    (0||62(d|40158)())    (0||63(d|40165)())    (0||64(d|40172)())    (0||65(d|40179)())    (0||66(d|40186)())    (0||67(d|40193)())    (0||68(d|40200)())    (0||69(d|40207)())    (0||70(d|40214)(      (0||0(s|08:00|f|16:00)())))    (0||71(d|40221)(      (0||0(s|08:00|f|16:00)())))    (0||72(d|40228)(      (0||0(s|08:00|f|16:00)())))    (0||73(d|40235)(      (0||0(s|08:00|f|16:00)())))    (0||74(d|40242)(      (0||0(s|08:00|f|16:00)())))    (0||75(d|40249)(      (0||0(s|08:00|f|16:00)())))    (0||76(d|40256)(      (0||0(s|08:00|f|16:00)())))    (0||77(d|40263)(      (0||0(s|08:00|f|16:00)())))    (0||78(d|40270)(      (0||0(s|08:00|f|16:00)())))    (0||79(d|40277)(      (0||0(s|08:00|f|16:00)())))    (0||80(d|40284)(      (0||0(s|08:00|f|16:00)())))    (0||81(d|40291)(      (0||0(s|08:00|f|16:00)())))    (0||82(d|40298)(      (0||0(s|08:00|f|16:00)())))    (0||83(d|40452)())    (0||84(d|40459)())    (0||85(d|40466)())    (0||86(d|40473)())    (0||87(d|40480)())    (0||88(d|40487)())    (0||89(d|40494)())    (0||90(d|40501)())    (0||91(d|40508)())    (0||92(d|40515)())    (0||93(d|40522)())    (0||94(d|40529)())    (0||95(d|40536)())    (0||96(d|40543)())    (0||97(d|40550)())    (0||98(d|40557)())    (0||99(d|40564)())    (0||100(d|40571)())    (0||101(d|40578)())    (0||102(d|40585)())    (0||103(d|40592)())    (0||104(d|40599)())    (0||105(d|41209)())    (0||106(d|41214)())    (0||107(d|41218)())    (0||108(d|41237)())    (0||109(d|41238)())    (0||110(d|41252)())    (0||111(d|41268)())    (0||112(d|41275)())    (0||113(d|41287)())    (0||114(d|41294)())    (0||115(d|41298)())    (0||116(d|41395)())    (0||117(d|41494)())    (0||118(d|41562)())    (0||119(d|41563)())    (0||120(d|41583)())    (0||121(d|41625)())    (0||122(d|41640)())    (0||123(d|41652)())    (0||124(d|41687)())    (0||125(d|41760)())    (0||126(d|41825)())    (0||127(d|41848)())    (0||128(d|41849)())    (0||129(d|41916)())    (0||130(d|41917)())    (0||131(d|41937)())    (0||132(d|41944)())    (0||133(d|41946)())    (0||134(d|41988)())    (0||135(d|41995)())    (0||136(d|42005)())    (0||137(d|42007)())    (0||138(d|42126)())))))
3,641,N,Concrete Raft,,,2013-04-12 00:00,CA_Base,8,40,172,2000,(0||CalendarData()(  (0||DaysOfWeek()(    (0||1()())    (0||2()())    (0||3()())    (0||4()())    (0||5()(      (0||0(s|08:00|f|16:00)())))    (0||6()(      (0||0(s|08:00|f|16:00)())))    (0||7()(      (0||0(s|08:00|f|16:00)())))))  (0||VIEW(ShowTotal|Y)())  (0||Exceptions()(    (0||0(d|36525)())    (0||1(d|36675)())    (0||2(d|36711)())    (0||3(d|36773)())    (0||4(d|36853)())    (0||5(d|36854)())    (0||6(d|36885)())    (0||7(d|36892)())    (0||8(d|37039)())    (0||9(d|37076)())    (0||10(d|37137)())    (0||11(d|37217)())    (0||12(d|37218)())    (0||13(d|37250)())    (0||14(d|37257)())    (0||15(d|37441)())    (0||16(d|37615)())    (0||17(d|37622)())    (0||18(d|37806)())    (0||19(d|37980)())    (0||20(d|37987)())    (0||21(d|38173)())    (0||22(d|38345)())    (0||23(d|38352)())    (0||24(d|38537)())    (0||25(d|38712)())    (0||26(d|38719)())    (0||27(d|38902)())    (0||28(d|39076)())    (0||29(d|39083)())    (0||30(d|39934)(      (0||0(s|08:00|f|16:00)())))    (0||31(d|39941)())    (0||32(d|39948)())    (0||33(d|39955)())    (0||34(d|39962)())    (0||35(d|39969)())    (0||36(d|39976)())    (0||37(d|39983)())    (0||38(d|39990)())    (0||39(d|39997)())    (0||40(d|40004)())    (0||41(d|40011)())    (0||42(d|40018)())    (0||43(d|40025)())    (0||44(d|40032)())    (0||45(d|40039)())    (0||46(d|40046)())    (0||47(d|40053)())    (0||48(d|40060)())    (0||49(d|40067)())    (0||50(d|40074)())    (0||51(d|40081)())    (0||52(d|40088)())    (0||53(d|40095)())    (0||54(d|40102)())    (0||55(d|40109)())    (0||56(d|40116)())    (0||57(d|40123)())    (0||58(d|40130)())    (0||59(d|40137)())    (0||60(d|40144)())    (0||61(d|40151)())    (0||62(d|40158)())    (0||63(d|40165)())    (0||64(d|40172)())    (0||65(d|40179)())    (0||66(d|40186)())    (0||67(d|40193)())    (0||68(d|40200)())    (0||69(d|40207)())    (0||70(d|40214)(      (0||0(s|08:00|f|16:00)())))    (0||71(d|40221)(      (0||0(s|08:00|f|16:00)())))    (0||72(d|40228)(      (0||0(s|08:00|f|16:00)())))    (0||73(d|40235)(      (0||0(s|08:00|f|16:00)())))    (0||74(d|40242)(      (0||0(s|08:00|f|16:00)())))    (0||75(d|40249)(      (0||0(s|08:00|f|16:00)())))    (0||76(d|40256)(      (0||0(s|08:00|f|16:00)())))    (0||77(d|40263)(      (0||0(s|08:00|f|16:00)())))    (0||78(d|40270)(      (0||0(s|08:00|f|16:00)())))    (0||79(d|40277)(      (0||0(s|08:00|f|16:00)())))    (0||80(d|40284)(      (0||0(s|08:00|f|16:00)())))    (0||81(d|40291)(      (0||0(s|08:00|f|16:00)())))    (0||82(d|40298)(      (0||0(s|08:00|f|16:00)())))    (0||83(d|40452)())    (0||84(d|40459)())    (0||85(d|40466)())    (0||86(d|40473)())    (0||87(d|40480)())    (0||88(d|40487)())    (0||89(d|40494)())    (0||90(d|40501)())    (0||91(d|40508)())    (0||92(d|40515)())    (0||93(d|40522)())    (0||94(d|40529)())    (0||95(d|40536)())    (0||96(d|40543)())    (0||97(d|40550)())    (0||98(d|40557)())    (0||99(d|40564)())    (0||100(d|40571)())    (0||101(d|40578)())    (0||102(d|40585)())    (0||103(d|40592)())    (0||104(d|40599)())    (0||105(d|41209)())    (0||106(d|41214)())    (0||107(d|41218)())    (0||108(d|41237)())    (0||109(d|41238)())    (0||110(d|41252)())    (0||111(d|41268)())    (0||112(d|41275)())    (0||113(d|41287)())    (0||114(d|41294)())    (0||115(d|41298)())    (0||116(d|41395)())    (0||117(d|41494)())    (0||118(d|41562)())    (0||119(d|41563)())    (0||120(d|41583)())    (0||121(d|41625)())    (0||122(d|41640)())    (0||123(d|41652)())    (0||124(d|41687)())    (0||125(d|41760)())    (0||126(d|41825)())    (0||127(d|41848)())    (0||128(d|41849)())    (0||129(d|41916)())    (0||130(d|41917)())    (0||131(d|41937)())    (0||132(d|41944)())    (0||133(d|41946)())    (0||134(d|41988)())    (0||135(d|41995)())    (0||136(d|42005)())    (0||137(d|42007)())    (0||138(d|42126)())))))
4,788,N,EMIRAL,428,639,,CA_Project,8,40,172,2000,(0||CalendarData()(  (0||DaysOfWeek()(    (0||1()(      (0||0(s|08:00|f|16:00)())))    (0||2()(      (0||0(s|08:00|f|16:00)())))    (0||3()(      (0||0(s|08:00|f|16:00)())))    (0||4()(      (0||0(s|08:00|f|16:00)())))    (0||5()(      (0||0(s|08:00|f|16:00)())))    (0||6()())    (0||7()(      (0||0(s|08:00|f|16:00)())))))  (0||VIEW(ShowTotal|Y)())  (0||Exceptions()(    (0||0(d|36525)())    (0||1(d|36675)())    (0||2(d|36711)())    (0||3(d|36773)())    (0||4(d|36853)())    (0||5(d|36854)())    (0||6(d|36885)())    (0||7(d|36892)())    (0||8(d|37039)())    (0||9(d|37076)())    (0||10(d|37137)())    (0||11(d|37217)())    (0||12(d|37218)())    (0||13(d|37250)())    (0||14(d|37257)())    (0||15(d|37441)())    (0||16(d|37615)())    (0||17(d|37622)())    (0||18(d|37806)())    (0||19(d|37980)())    (0||20(d|37987)())    (0||21(d|38173)())    (0||22(d|38345)())    (0||23(d|38352)())    (0||24(d|38537)())    (0||25(d|38712)())    (0||26(d|38719)())    (0||27(d|38902)())    (0||28(d|39076)())    (0||29(d|39083)())    (0||30(d|39934)(      (0||0(s|08:00|f|16:00)())))    (0||31(d|39941)())    (0||32(d|39948)())    (0||33(d|39955)())    (0||34(d|39962)())    (0||35(d|39969)())    (0||36(d|39976)())    (0||37(d|39983)())    (0||38(d|39990)())    (0||39(d|39997)())    (0||40(d|40004)())    (0||41(d|40011)())    (0||42(d|40018)())    (0||43(d|40025)())    (0||44(d|40032)())    (0||45(d|40039)())    (0||46(d|40046)())    (0||47(d|40053)())    (0||48(d|40060)())    (0||49(d|40067)())    (0||50(d|40074)())    (0||51(d|40081)())    (0||52(d|40088)())    (0||53(d|40095)())    (0||54(d|40102)())    (0||55(d|40109)())    (0||56(d|40116)())    (0||57(d|40123)())    (0||58(d|40130)())    (0||59(d|40137)())    (0||60(d|40144)())    (0||61(d|40151)())    (0||62(d|40158)())    (0||63(d|40165)())    (0||64(d|40172)())    (0||65(d|40179)())    (0||66(d|40186)())    (0||67(d|40193)())    (0||68(d|40200)())    (0||69(d|40207)())    (0||70(d|40214)(      (0||0(s|08:00|f|16:00)())))    (0||71(d|40221)(      (0||0(s|08:00|f|16:00)())))    (0||72(d|40228)(      (0||0(s|08:00|f|16:00)())))    (0||73(d|40235)(      (0||0(s|08:00|f|16:00)())))    (0||74(d|40242)(      (0||0(s|08:00|f|16:00)())))    (0||75(d|40249)(      (0||0(s|08:00|f|16:00)())))    (0||76(d|40256)(      (0||0(s|08:00|f|16:00)())))    (0||77(d|40263)(      (0||0(s|08:00|f|16:00)())))    (0||78(d|40270)(      (0||0(s|08:00|f|16:00)())))    (0||79(d|40277)(      (0||0(s|08:00|f|16:00)())))    (0||80(d|40284)(      (0||0(s|08:00|f|16:00)())))    (0||81(d|40291)(      (0||0(s|08:00|f|16:00)())))    (0||82(d|40298)(      (0||0(s|08:00|f|16:00)())))    (0||83(d|40452)())    (0||84(d|40459)())    (0||85(d|40466)())    (0||86(d|40473)())    (0||87(d|40480)())    (0||88(d|40487)())    (0||89(d|40494)())    (0||90(d|40501)())    (0||91(d|40508)())    (0||92(d|40515)())    (0||93(d|40522)())    (0||94(d|40529)())    (0||95(d|40536)())    (0||96(d|40543)())    (0||97(d|40550)())    (0||98(d|40557)())    (0||99(d|40564)())    (0||100(d|40571)())    (0||101(d|40578)())    (0||102(d|40585)())    (0||103(d|40592)())    (0||104(d|40599)())))))
